GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US13117130103,13117130103,"Census Tract 1301.03, Forsyth County, Georgia",3553,658,3419,568,3384,557,0,13,13,20,0,13,0,13,0,13,22,31,0,13,22,31,134,233,119,226,0,13,0,13,0,13,0,13,0,13,15,26,0,13,15,26
1400000US13117130104,13117130104,"Census Tract 1301.04, Forsyth County, Georgia",3717,362,3693,362,3563,354,0,13,0,13,130,191,0,13,0,13,0,13,0,13,0,13,24,42,24,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130105,13117130105,"Census Tract 1301.05, Forsyth County, Georgia",2412,381,1943,278,1927,273,0,13,16,28,0,13,0,13,0,13,0,13,0,13,0,13,469,359,353,310,0,13,0,13,0,13,0,13,116,178,0,13,0,13,0,13
1400000US13117130201,13117130201,"Census Tract 1302.01, Forsyth County, Georgia",4645,459,4493,465,4382,498,0,13,0,13,111,111,0,13,0,13,0,13,0,13,0,13,152,152,152,152,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130202,13117130202,"Census Tract 1302.02, Forsyth County, Georgia",3885,506,3780,512,3699,504,24,31,0,13,44,38,0,13,0,13,13,17,0,13,13,17,105,95,32,54,4,11,0,13,0,13,0,13,30,37,39,58,19,31,20,47
1400000US13117130203,13117130203,"Census Tract 1302.03, Forsyth County, Georgia",5687,776,4969,537,4910,527,0,18,0,18,0,18,0,18,0,18,59,52,23,39,36,36,718,680,238,236,0,18,58,94,0,18,0,18,422,559,0,18,0,18,0,18
1400000US13117130204,13117130204,"Census Tract 1302.04, Forsyth County, Georgia",3758,746,3292,707,3072,667,0,13,0,13,148,158,0,13,11,20,61,84,0,13,61,84,466,359,419,357,7,12,0,13,0,13,0,13,40,64,0,13,0,13,0,13
1400000US13117130205,13117130205,"Census Tract 1302.05, Forsyth County, Georgia",1983,433,1626,339,1459,324,57,161,38,51,68,75,0,13,0,13,4,8,0,13,4,8,357,291,119,88,0,13,0,13,48,68,0,13,162,243,28,47,28,47,0,13
1400000US13117130301,13117130301,"Census Tract 1303.01, Forsyth County, Georgia",5410,705,4902,707,4631,715,39,45,29,42,133,165,0,18,0,18,70,74,0,18,70,74,508,568,508,568,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13117130302,13117130302,"Census Tract 1303.02, Forsyth County, Georgia",5685,739,5490,732,5152,675,112,165,0,18,151,155,0,18,0,18,75,64,0,18,75,64,195,144,195,144,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13117130303,13117130303,"Census Tract 1303.03, Forsyth County, Georgia",4043,739,3383,349,3331,333,0,13,0,13,0,13,0,13,0,13,52,77,0,13,52,77,660,684,477,641,0,13,0,13,0,13,0,13,183,313,0,13,0,13,0,13
1400000US13117130304,13117130304,"Census Tract 1303.04, Forsyth County, Georgia",4278,425,3585,382,3445,348,38,51,5,10,63,78,0,13,0,13,34,40,0,13,34,40,693,360,679,353,0,13,0,13,0,13,0,13,14,21,0,13,0,13,0,13
1400000US13117130305,13117130305,"Census Tract 1303.05, Forsyth County, Georgia",5079,725,4729,669,3913,629,141,99,0,13,506,298,0,13,0,13,169,124,0,13,169,124,350,296,314,282,0,13,0,13,0,13,0,13,36,57,0,13,0,13,0,13
1400000US13117130306,13117130306,"Census Tract 1303.06, Forsyth County, Georgia",4383,439,4199,464,3474,398,65,84,0,13,587,217,0,13,0,13,73,81,0,13,73,81,184,138,184,138,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130307,13117130307,"Census Tract 1303.07, Forsyth County, Georgia",4379,466,4082,532,3431,536,67,69,0,13,295,252,0,13,0,13,289,167,0,13,289,167,297,161,178,163,11,17,0,13,0,13,0,13,108,167,0,13,0,13,0,13
1400000US13117130403,13117130403,"Census Tract 1304.03, Forsyth County, Georgia",6146,761,4973,799,4703,770,137,110,24,36,66,56,0,18,0,18,43,46,22,38,21,22,1173,678,661,491,0,18,0,18,0,18,0,18,502,547,10,16,10,16,0,18
1400000US13117130404,13117130404,"Census Tract 1304.04, Forsyth County, Georgia",4395,446,4179,464,3082,518,206,222,11,21,828,303,0,13,27,40,25,45,0,13,25,45,216,159,216,159,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130405,13117130405,"Census Tract 1304.05, Forsyth County, Georgia",3426,571,3269,544,3179,557,27,47,0,13,8,15,0,13,33,50,22,26,0,13,22,26,157,138,118,122,0,13,0,13,0,13,0,13,39,61,0,13,0,13,0,13
1400000US13117130406,13117130406,"Census Tract 1304.06, Forsyth County, Georgia",5266,480,4541,430,3624,355,456,309,0,18,347,88,0,18,0,18,114,118,0,18,114,118,725,332,477,270,0,18,0,18,0,18,0,18,149,177,99,101,49,72,50,67
1400000US13117130408,13117130408,"Census Tract 1304.08, Forsyth County, Georgia",3740,379,2818,329,2554,325,117,106,0,13,92,110,0,13,43,68,12,20,0,13,12,20,922,361,696,454,35,57,0,13,0,13,0,13,191,168,0,13,0,13,0,13
1400000US13117130409,13117130409,"Census Tract 1304.09, Forsyth County, Georgia",2320,292,1816,289,1779,284,2,4,0,13,6,12,0,13,0,13,29,43,0,13,29,43,504,157,217,186,0,13,0,13,0,13,0,13,245,166,42,70,42,70,0,13
1400000US13117130410,13117130410,"Census Tract 1304.10, Forsyth County, Georgia",4291,313,2999,367,2399,349,297,178,3,7,211,155,0,13,0,13,89,81,0,13,89,81,1292,336,625,319,0,13,0,13,16,28,0,13,606,388,45,78,0,13,45,78
1400000US13117130503,13117130503,"Census Tract 1305.03, Forsyth County, Georgia",2457,316,2457,316,2387,319,19,23,0,13,6,10,0,13,0,13,45,48,7,11,38,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130504,13117130504,"Census Tract 1305.04, Forsyth County, Georgia",3625,359,3383,384,3190,390,193,275,0,13,0,13,0,13,0,13,0,13,0,13,0,13,242,254,104,128,0,13,0,13,0,13,0,13,124,206,14,23,14,23,0,13
1400000US13117130505,13117130505,"Census Tract 1305.05, Forsyth County, Georgia",2782,327,2760,334,2737,338,0,13,0,13,23,39,0,13,0,13,0,13,0,13,0,13,22,46,22,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130506,13117130506,"Census Tract 1305.06, Forsyth County, Georgia",3287,410,3127,397,3016,397,0,13,0,13,46,51,0,13,0,13,65,73,0,13,65,73,160,128,85,95,0,13,0,13,0,13,0,13,27,47,48,67,48,67,0,13
1400000US13117130507,13117130507,"Census Tract 1305.07, Forsyth County, Georgia",2255,400,2222,395,2177,389,28,45,0,13,0,13,0,13,0,13,17,20,0,13,17,20,33,55,33,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130508,13117130508,"Census Tract 1305.08, Forsyth County, Georgia",5185,562,4795,585,4509,592,156,206,0,13,105,77,0,13,14,23,11,19,0,13,11,19,390,209,338,207,0,13,12,19,0,13,0,13,24,38,16,26,0,13,16,26
1400000US13117130509,13117130509,"Census Tract 1305.09, Forsyth County, Georgia",3073,338,2633,295,2473,313,48,72,112,97,0,13,0,13,0,13,0,13,0,13,0,13,440,267,423,267,0,13,0,13,0,13,0,13,17,26,0,13,0,13,0,13
1400000US13117130510,13117130510,"Census Tract 1305.10, Forsyth County, Georgia",6487,702,5863,665,4800,465,145,134,0,18,634,285,0,18,0,18,284,154,0,18,284,154,624,244,334,277,0,18,0,18,0,18,0,18,290,208,0,18,0,18,0,18
1400000US13117130601,13117130601,"Census Tract 1306.01, Forsyth County, Georgia",4104,598,3358,515,2526,533,330,150,0,13,407,255,0,13,0,13,95,112,0,13,95,112,746,297,700,298,0,13,0,13,0,13,0,13,30,48,16,27,16,27,0,13
1400000US13117130602,13117130602,"Census Tract 1306.02, Forsyth County, Georgia",5353,670,3726,410,2472,402,656,227,0,13,462,116,0,13,0,13,136,106,21,33,115,90,1627,659,1362,651,17,31,5,11,0,13,0,13,243,276,0,13,0,13,0,13
1400000US13117130603,13117130603,"Census Tract 1306.03, Forsyth County, Georgia",4423,394,4020,441,3064,411,227,173,0,13,729,182,0,13,0,13,0,13,0,13,0,13,403,289,201,192,15,23,0,13,0,13,0,13,175,197,12,19,0,13,12,19
1400000US13117130604,13117130604,"Census Tract 1306.04, Forsyth County, Georgia",5132,303,4652,384,3574,374,86,99,0,18,855,199,0,18,0,18,137,111,0,18,137,111,480,356,435,344,0,18,0,18,0,18,0,18,12,27,33,51,0,18,33,51
1400000US13117130605,13117130605,"Census Tract 1306.05, Forsyth County, Georgia",3991,458,3825,451,3177,400,225,300,0,13,388,195,0,13,0,13,35,43,0,13,35,43,166,135,153,133,0,13,0,13,13,23,0,13,0,13,0,13,0,13,0,13
1400000US13117130606,13117130606,"Census Tract 1306.06, Forsyth County, Georgia",4609,336,4289,433,3809,455,117,96,0,13,356,101,0,13,0,13,7,13,0,13,7,13,320,211,180,134,0,13,0,13,0,13,0,13,140,152,0,13,0,13,0,13
1400000US13117130607,13117130607,"Census Tract 1306.07, Forsyth County, Georgia",5334,553,4823,457,3308,466,97,111,92,83,1126,273,0,13,16,25,184,129,36,58,148,114,511,382,283,206,88,112,0,13,0,13,0,13,140,143,0,13,0,13,0,13
1400000US13117130608,13117130608,"Census Tract 1306.08, Forsyth County, Georgia",5266,633,5023,638,2389,407,437,343,9,15,2054,379,0,13,0,13,134,105,0,13,134,105,243,185,210,173,33,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130609,13117130609,"Census Tract 1306.09, Forsyth County, Georgia",4868,291,4596,306,3232,403,297,253,23,37,1022,243,0,13,0,13,22,37,0,13,22,37,272,200,272,200,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130610,13117130610,"Census Tract 1306.10, Forsyth County, Georgia",4179,460,4031,449,2956,493,149,162,0,13,773,259,0,13,0,13,153,112,0,13,153,112,148,112,148,112,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13117130611,13117130611,"Census Tract 1306.11, Forsyth County, Georgia",3762,229,3588,249,3138,314,6,10,0,13,339,186,0,13,0,13,105,105,0,13,105,105,174,147,124,123,0,13,0,13,0,13,0,13,50,67,0,13,0,13,0,13
1400000US13117130612,13117130612,"Census Tract 1306.12, Forsyth County, Georgia",6517,279,6318,289,5508,417,345,281,10,16,450,179,0,18,0,18,5,11,0,18,5,11,199,144,199,144,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13117130613,13117130613,"Census Tract 1306.13, Forsyth County, Georgia",2971,239,2741,247,2330,266,1,2,1,2,391,218,0,13,0,13,18,22,0,13,18,22,230,154,181,135,0,13,0,13,0,13,0,13,49,76,0,13,0,13,0,13
1400000US13119890101,13119890101,"Census Tract 8901.01, Franklin County, Georgia",3841,369,3312,329,2616,295,622,164,0,13,7,14,0,13,27,35,40,38,0,13,40,38,529,189,18,34,0,13,0,13,0,13,0,13,492,193,19,32,19,32,0,13
1400000US13119890102,13119890102,"Census Tract 8901.02, Franklin County, Georgia",4082,521,3946,481,3674,499,200,174,0,13,1,2,0,13,0,13,71,69,0,13,71,69,136,195,136,195,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13119890200,13119890200,"Census Tract 8902, Franklin County, Georgia",5549,495,5525,499,4690,469,681,298,0,18,107,62,0,18,0,18,47,68,0,18,47,68,24,36,14,31,6,12,0,18,0,18,0,18,4,8,0,18,0,18,0,18
1400000US13119890300,13119890300,"Census Tract 8903, Franklin County, Georgia",3016,308,3001,307,2955,301,0,13,3,7,0,13,0,13,0,13,43,56,0,13,43,56,15,28,15,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13119890400,13119890400,"Census Tract 8904, Franklin County, Georgia",5563,387,5350,396,4763,415,530,144,2,3,18,20,0,18,6,10,31,27,0,18,31,27,213,126,112,96,0,18,0,18,0,18,0,18,88,78,13,19,7,11,6,14
1400000US13121000100,13121000100,"Census Tract 1, Fulton County, Georgia",4469,348,4254,296,4108,294,36,26,1,2,91,63,0,13,0,13,18,22,0,13,18,22,215,146,134,93,56,83,0,13,0,13,0,13,0,13,25,41,25,41,0,13
1400000US13121000200,13121000200,"Census Tract 2, Fulton County, Georgia",6101,400,5896,411,5359,426,329,161,25,36,113,76,0,18,0,18,70,61,10,17,60,58,205,110,188,102,0,18,0,18,0,18,0,18,17,28,0,18,0,18,0,18
1400000US13121000400,13121000400,"Census Tract 4, Fulton County, Georgia",1642,234,1609,234,1441,221,122,65,30,57,7,14,0,13,0,13,9,11,0,13,9,11,33,27,33,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121000500,13121000500,"Census Tract 5, Fulton County, Georgia",5159,604,4921,594,3420,499,961,373,2,4,516,177,0,13,0,13,22,40,0,13,22,40,238,147,128,96,22,31,0,13,0,13,0,13,27,42,61,91,61,91,0,13
1400000US13121000600,13121000600,"Census Tract 6, Fulton County, Georgia",6416,774,5849,782,2919,459,1653,438,0,18,1064,295,25,36,0,18,188,99,0,18,188,99,567,247,273,184,74,84,0,18,0,18,0,18,58,59,162,249,0,18,162,249
1400000US13121000700,13121000700,"Census Tract 7, Fulton County, Georgia",2917,346,2779,333,662,131,1999,312,10,13,32,24,5,11,0,13,71,53,6,12,65,54,138,71,68,54,5,11,0,13,0,13,0,13,51,47,14,18,14,18,0,13
1400000US13121001001,13121001001,"Census Tract 10.01, Fulton County, Georgia",2531,698,2397,683,1376,372,225,93,12,15,754,352,0,13,0,13,30,26,0,13,30,26,134,72,123,68,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13
1400000US13121001002,13121001002,"Census Tract 10.02, Fulton County, Georgia",7550,1139,7082,1057,3846,774,1385,266,12,16,1541,347,0,18,7,15,291,113,2,4,289,113,468,134,303,138,65,40,7,14,9,16,0,18,0,18,84,83,14,19,70,81
1400000US13121001100,13121001100,"Census Tract 11, Fulton County, Georgia",3797,299,3660,298,2708,345,562,286,0,13,202,105,27,36,48,73,113,101,0,13,113,101,137,75,109,68,0,13,0,13,0,13,0,13,28,30,0,13,0,13,0,13
1400000US13121001201,13121001201,"Census Tract 12.01, Fulton County, Georgia",3484,370,3240,359,2506,307,490,317,14,24,101,68,0,13,0,13,129,145,0,13,129,145,244,163,190,139,0,13,0,13,0,13,0,13,54,88,0,13,0,13,0,13
1400000US13121001202,13121001202,"Census Tract 12.02, Fulton County, Georgia",3518,405,3351,390,2167,333,376,190,101,103,664,215,0,13,0,13,43,52,0,13,43,52,167,91,99,62,57,69,0,13,0,13,0,13,11,21,0,13,0,13,0,13
1400000US13121001300,13121001300,"Census Tract 13, Fulton County, Georgia",4492,578,4146,565,2712,333,1063,539,0,13,254,154,0,13,0,13,117,78,0,13,117,78,346,158,226,120,29,46,0,13,0,13,0,13,91,89,0,13,0,13,0,13
1400000US13121001400,13121001400,"Census Tract 14, Fulton County, Georgia",2157,233,2085,243,1783,260,183,119,0,13,111,80,0,13,0,13,8,12,0,13,8,12,72,41,72,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121001500,13121001500,"Census Tract 15, Fulton County, Georgia",4192,494,3885,461,3244,338,394,201,2,4,153,183,0,13,0,13,92,90,0,13,92,90,307,278,289,279,2,4,0,13,0,13,0,13,14,21,2,4,2,4,0,13
1400000US13121001600,13121001600,"Census Tract 16, Fulton County, Georgia",2162,281,2070,255,1605,256,399,220,0,13,11,17,0,13,0,13,55,46,0,13,55,46,92,100,32,28,60,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121001700,13121001700,"Census Tract 17, Fulton County, Georgia",3314,351,3210,338,979,207,1975,362,0,13,149,152,0,13,27,30,80,95,10,16,70,94,104,68,77,62,0,13,0,13,0,13,0,13,15,23,12,20,0,13,12,20
1400000US13121001800,13121001800,"Census Tract 18, Fulton County, Georgia",4126,457,3976,460,1409,224,2313,467,10,16,244,172,0,13,0,13,0,13,0,13,0,13,150,102,50,55,36,58,0,13,0,13,0,13,64,61,0,13,0,13,0,13
1400000US13121001900,13121001900,"Census Tract 19, Fulton County, Georgia",4361,367,4092,362,2239,349,1131,204,3,8,581,200,11,23,0,13,127,103,0,13,127,103,269,97,176,76,47,45,0,13,0,13,0,13,24,26,22,26,0,13,22,26
1400000US13121002100,13121002100,"Census Tract 21, Fulton County, Georgia",2851,445,2821,444,1026,278,1579,308,3,5,203,134,0,13,0,13,10,18,10,18,0,13,30,26,16,19,14,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121002300,13121002300,"Census Tract 23, Fulton County, Georgia",1263,260,1263,260,51,54,1190,274,0,13,10,15,0,13,0,13,12,19,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121002400,13121002400,"Census Tract 24, Fulton County, Georgia",1774,285,1771,286,2,5,1720,289,11,20,26,33,0,13,0,13,12,22,0,13,12,22,3,5,0,13,0,13,0,13,0,13,0,13,0,13,3,5,3,5,0,13
1400000US13121002500,13121002500,"Census Tract 25, Fulton County, Georgia",1884,290,1802,267,41,29,1698,264,0,13,22,31,0,13,24,37,17,20,0,13,17,20,82,62,10,13,72,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121002600,13121002600,"Census Tract 26, Fulton County, Georgia",987,115,887,156,155,125,701,203,0,13,13,26,0,13,18,19,0,13,0,13,0,13,100,68,7,10,5,8,0,13,0,13,0,13,88,68,0,13,0,13,0,13
1400000US13121002800,13121002800,"Census Tract 28, Fulton County, Georgia",4120,362,3754,372,1165,225,2211,314,0,13,281,135,0,13,5,10,92,65,0,13,92,65,366,116,215,80,54,57,0,13,13,25,0,13,17,25,67,57,13,26,54,50
1400000US13121002900,13121002900,"Census Tract 29, Fulton County, Georgia",2401,310,2327,303,1280,237,872,175,0,13,104,84,0,13,0,13,71,74,0,13,71,74,74,50,74,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121003000,13121003000,"Census Tract 30, Fulton County, Georgia",2904,273,2669,236,2102,299,244,129,22,34,147,114,0,13,45,66,109,74,0,13,109,74,235,152,235,152,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121003100,13121003100,"Census Tract 31, Fulton County, Georgia",1937,268,1908,266,889,180,952,212,0,13,33,39,0,13,12,19,22,20,4,6,18,19,29,25,19,21,0,13,0,13,0,13,0,13,5,7,5,8,5,8,0,13
1400000US13121003200,13121003200,"Census Tract 32, Fulton County, Georgia",2166,259,2097,250,1205,179,701,193,0,13,78,54,0,13,7,12,106,80,0,13,106,80,69,57,15,17,0,13,0,13,0,13,0,13,0,13,54,53,40,46,14,24
1400000US13121003500,13121003500,"Census Tract 35, Fulton County, Georgia",2050,379,1911,338,602,115,1178,309,32,38,24,25,0,13,0,13,75,53,0,13,75,53,139,89,19,22,27,27,0,13,0,13,0,13,83,83,10,18,0,13,10,18
1400000US13121003600,13121003600,"Census Tract 36, Fulton County, Georgia",1364,287,1328,283,234,95,997,223,0,13,36,27,0,13,10,17,51,41,0,13,51,41,36,29,17,20,19,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121003700,13121003700,"Census Tract 37, Fulton County, Georgia",30,48,30,48,0,13,30,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121003800,13121003800,"Census Tract 38, Fulton County, Georgia",3765,444,3473,418,772,217,2285,449,28,32,271,143,0,13,0,13,117,72,7,14,110,71,292,125,161,85,51,42,0,13,0,13,0,13,5,11,75,84,45,77,30,35
1400000US13121003900,13121003900,"Census Tract 39, Fulton County, Georgia",1711,391,1711,391,97,113,1614,404,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121004000,13121004000,"Census Tract 40, Fulton County, Georgia",2420,377,2420,377,19,22,2389,378,0,13,7,10,0,13,0,13,5,9,0,13,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121004100,13121004100,"Census Tract 41, Fulton County, Georgia",1836,487,1817,485,79,53,1687,493,0,13,0,13,0,13,0,13,51,43,6,9,45,43,19,22,9,14,0,13,0,13,0,13,0,13,5,8,5,9,5,9,0,13
1400000US13121004200,13121004200,"Census Tract 42, Fulton County, Georgia",2593,526,2587,530,198,124,2372,529,0,13,12,17,0,13,0,13,5,10,0,13,5,10,6,12,0,13,0,13,0,13,0,13,0,13,0,13,6,12,6,12,0,13
1400000US13121004300,13121004300,"Census Tract 43, Fulton County, Georgia",2646,391,2543,394,590,270,1800,330,0,13,113,71,0,13,0,13,40,32,0,13,40,32,103,49,29,27,50,33,0,13,0,13,0,13,17,25,7,14,0,13,7,14
1400000US13121004400,13121004400,"Census Tract 44, Fulton County, Georgia",2036,352,2023,355,46,62,1960,370,0,13,17,29,0,13,0,13,0,13,0,13,0,13,13,17,13,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121004800,13121004800,"Census Tract 48, Fulton County, Georgia",974,140,913,143,85,73,747,147,0,13,35,57,0,13,0,13,46,38,11,18,35,26,61,61,15,25,20,25,0,13,0,13,0,13,10,16,16,26,16,26,0,13
1400000US13121004900,13121004900,"Census Tract 49, Fulton County, Georgia",2696,330,2544,347,1292,292,1175,323,10,18,53,44,0,13,8,14,6,10,0,13,6,10,152,109,77,70,34,55,0,13,0,13,0,13,41,53,0,13,0,13,0,13
1400000US13121005000,13121005000,"Census Tract 50, Fulton County, Georgia",2074,229,1939,224,1435,205,446,218,0,13,28,26,0,13,0,13,30,27,0,13,30,27,135,80,88,50,5,8,0,13,0,13,0,13,42,66,0,13,0,13,0,13
1400000US13121005200,13121005200,"Census Tract 52, Fulton County, Georgia",4938,479,4621,471,3033,407,1357,437,0,13,198,139,0,13,0,13,33,39,0,13,33,39,317,206,109,80,2,4,0,13,0,13,0,13,206,164,0,13,0,13,0,13
1400000US13121005300,13121005300,"Census Tract 53, Fulton County, Georgia",3702,342,3532,343,2142,243,1281,421,0,13,11,16,0,13,17,19,81,53,0,13,81,53,170,110,129,77,0,13,0,13,0,13,0,13,0,13,41,64,0,13,41,64
1400000US13121005501,13121005501,"Census Tract 55.01, Fulton County, Georgia",2537,370,2401,376,362,125,1750,356,0,13,147,103,0,13,40,57,102,133,0,13,102,133,136,102,33,26,70,93,0,13,0,13,0,13,0,13,33,46,0,13,33,46
1400000US13121005502,13121005502,"Census Tract 55.02, Fulton County, Georgia",2645,311,2620,311,170,129,2450,302,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,30,18,21,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121005700,13121005700,"Census Tract 57, Fulton County, Georgia",1768,301,1746,298,19,28,1727,300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,21,8,12,14,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121005800,13121005800,"Census Tract 58, Fulton County, Georgia",1754,339,1754,339,173,97,1529,335,0,13,48,43,4,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121006000,13121006000,"Census Tract 60, Fulton County, Georgia",3083,410,2935,367,135,91,2770,388,0,13,16,23,0,13,0,13,14,22,0,13,14,22,148,207,15,24,133,206,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121006100,13121006100,"Census Tract 61, Fulton County, Georgia",3614,359,3567,346,36,26,3474,339,0,13,0,13,0,13,0,13,57,56,0,13,57,56,47,72,0,13,0,13,0,13,0,13,0,13,21,32,26,40,26,40,0,13
1400000US13121006200,13121006200,"Census Tract 62, Fulton County, Georgia",1366,214,1319,225,102,62,1104,191,0,13,0,13,0,13,0,13,113,110,0,13,113,110,47,49,47,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121006300,13121006300,"Census Tract 63, Fulton County, Georgia",1630,301,1630,301,7,12,1623,300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13121006400,13121006400,"Census Tract 64, Fulton County, Georgia",1082,138,813,153,180,87,613,127,0,13,0,13,0,13,0,13,20,22,0,13,20,22,269,133,56,85,0,13,49,80,0,13,0,13,139,97,25,25,15,16,10,14
1400000US13121006500,13121006500,"Census Tract 65, Fulton County, Georgia",4030,562,3918,569,446,150,3266,518,8,12,24,36,0,13,7,12,167,147,0,13,167,147,112,100,91,98,0,13,0,13,0,13,0,13,11,17,10,16,10,16,0,13
