ID,DATA,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY_NUM,COUNTY_NAM,FIPS2,2012_preci,avg_income,race
4806038.0,975.0,089SQ,SQ,STONE MOUNTAIN LIBRARY,44,DEKALB,89,377.0,66478.0,black
4806117.0,1331.0,12108H,08H,08H,60,FULTON,121,494.0,244797.0,white
4800881.0,880.0,089HA,HA,HAMBRICK ELEM,44,DEKALB,89,282.0,47897.0,black
4800943.0,949.0,089RE,RE,ROCKBRIDGE ELEM,44,DEKALB,89,351.0,43103.0,black
4801025.0,968.0,089SJ,SJ,STONE MILL ELEM,44,DEKALB,89,370.0,42254.0,black
4801104.0,903.0,089MA,MA,MILLER-ELDRIDGE L. MILLER ELEM,44,DEKALB,89,306.0,66879.0,black
4801156.0,979.0,089SU,SU,SOUTH HAIRSTON,44,DEKALB,89,381.0,66453.0,black
5154792.0,1688.0,13510,10,010 CATES A,67,GWINNETT,135,750.0,93628.0,white
5154861.0,1759.0,13581,81,081 CATES L,67,GWINNETT,135,885.0,63429.0,white
5154929.0,1834.0,135156,156,156 BAYCREEK J,67,GWINNETT,135,812.0,80577.0,
5154989.0,1719.0,13541,41,041 BAYCREEK B,67,GWINNETT,135,841.0,81582.0,
5155059.0,1812.0,135134,134,134 BAYCREEK F,67,GWINNETT,135,788.0,78092.0,white
5155140.0,1772.0,13594,94,094 CATES N,67,GWINNETT,135,899.0,100110.0,white
5155203.0,1683.0,1355,5,005 BAYCREEK A,67,GWINNETT,135,850.0,90168.0,white
5072801.0,1782.0,135104,104,104 ROCKBRIDGE F,67,GWINNETT,135,755.0,82116.0,black
5072867.0,1754.0,13576,76,076 ROCKBRIDGE D,67,GWINNETT,135,879.0,82166.0,black
4993572.0,926.0,089MZ,MZ,MILLER GROVE HIGH,44,DEKALB,89,329.0,39791.0,black
4993610.0,901.0,089LH,LH,LITHONIA HIGH,44,DEKALB,89,304.0,51704.0,black
4993663.0,952.0,089RH,RH,REDAN-TROTTI LIBRARY,44,DEKALB,89,354.0,51345.0,black
4993716.0,989.0,089WD,WD,WOODROW ROAD,44,DEKALB,89,391.0,51989.0,black
4993768.0,899.0,089LD,LD,LITHONIA,44,DEKALB,89,302.0,49929.0,black
4789010.0,988.0,089WB,WB,WESLEY CHAPEL LIBRARY,44,DEKALB,89,390.0,64478.0,black
4789062.0,977.0,089SS,SS,SNAPFINGER ROAD SOUTH,44,DEKALB,89,379.0,64201.0,black
4789131.0,908.0,089MF,MF,MCWILLIAMS,44,DEKALB,89,311.0,63778.0,black
4789173.0,911.0,089MI,MI,MILLER GROVE MIDDLE,44,DEKALB,89,314.0,50587.0,black
4789217.0,828.0,089BM,BM,BETHUNE MIDDLE,44,DEKALB,89,229.0,53927.0,black
4789268.0,845.0,089CP,CP,CROSSROADS,44,DEKALB,89,246.0,60668.0,black
4789330.0,866.0,089FA,FA,FAIRINGTON ELEM,44,DEKALB,89,268.0,43607.0,black
4789371.0,945.0,089PR,PR,PANOLA ROAD,44,DEKALB,89,347.0,39733.0,black
4789413.0,943.0,089PI,PI,PANOLA WAY ELEM,44,DEKALB,89,345.0,65050.0,black
4789460.0,997.0,089YA,YA,YOUNG ROAD,44,DEKALB,89,399.0,65186.0,black
4709823.0,1320.0,12107K2,07K2,07K2,60,FULTON,121,484.0,71451.0,white
4709861.0,1310.0,12106S,06S,06S,60,FULTON,121,474.0,57521.0,white
4709938.0,1304.0,12106H,06H,06H,60,FULTON,121,468.0,58138.0,white
4709985.0,2913.0,12106D,06D,06D,60,FULTON,121,464.0,68085.0,white
4710056.0,904.0,089MB,MB,MCNAIR HIGH,44,DEKALB,89,307.0,62918.0,black
4710122.0,914.0,089ML,ML,MEADOWVIEW ELEM,44,DEKALB,89,317.0,50180.0,black
4710204.0,877.0,089GC,GC,GRESHAM ROAD,44,DEKALB,89,279.0,52547.0,black
4795740.0,957.0,089RM,RM,REDAN MIDDLE,44,DEKALB,89,359.0,52449.0,black
4795811.0,905.0,089MC,MC,MARBUT ELEM,44,DEKALB,89,308.0,51877.0,black
4795858.0,955.0,089RK,RK,REDAN ROAD,44,DEKALB,89,357.0,55881.0,black
4795910.0,991.0,089WG,WG,WOODRIDGE ELEM,44,DEKALB,89,393.0,48170.0,black
4795963.0,954.0,089RJ,RJ,ROWLAND ROAD,44,DEKALB,89,356.0,66495.0,black
4796015.0,994.0,089WK,WK,WHITE OAK,44,DEKALB,89,396.0,50397.0,black
4796055.0,874.0,089FM,FM,FREEDOM MIDDLE,44,DEKALB,89,276.0,62286.0,black
4796131.0,939.0,089PE,PE,PINE LAKE,44,DEKALB,89,341.0,46274.0,black
4893029.0,1392.0,121AP01B,AP01B,AP01B,60,FULTON,121,553.0,84740.0,white
4893065.0,972.0,089SN,SN,SHAMROCK,44,DEKALB,89,374.0,68433.0,white
4893107.0,930.0,089ND,ND,NORTHLAKE,44,DEKALB,89,332.0,107054.0,white
4893169.0,820.0,089BD,BD,BRIARLAKE ELEM,44,DEKALB,89,221.0,144593.0,white
4893248.0,948.0,089RD,RD,REHOBOTH,44,DEKALB,89,350.0,91738.0,white
4893318.0,992.0,089WI,WI,WARREN TECH,44,DEKALB,89,394.0,59607.0,
4897882.0,925.0,089MW,MW,MIDVALE ROAD,44,DEKALB,89,328.0,99706.0,white
4897959.0,882.0,089HC,HC,HENDERSON MILL ELEM,44,DEKALB,89,284.0,87707.0,white
4898018.0,913.0,089MK,MK,MONTREAL,44,DEKALB,89,316.0,74627.0,white
4898070.0,890.0,089JB,JB,JOLLY ELEM,44,DEKALB,89,292.0,37887.0,black
4898136.0,887.0,089IA,IA,IDLEWOOD ELEM,44,DEKALB,89,289.0,64808.0,black
4898190.0,824.0,089BH,BH,BROCKETT,44,DEKALB,89,225.0,68763.0,white
4761101.0,894.0,089KD,KD,KING-ML KING JR HIGH,44,DEKALB,89,296.0,76990.0,black
4761166.0,826.0,089BJ,BJ,BROWNS MILL ELEM,44,DEKALB,89,227.0,66160.0,black
4761225.0,971.0,089SM,SM,SALEM MIDDLE,44,DEKALB,89,373.0,64177.0,black
4761290.0,924.0,089MV,MV,MILLER GROVE ROAD,44,DEKALB,89,327.0,67805.0,black
4761331.0,832.0,089CC,CC,COLUMBIA ELEM,44,DEKALB,89,233.0,38155.0,black
4761371.0,873.0,089FL,FL,FLAT SHOALS LIBRARY,44,DEKALB,89,275.0,54807.0,black
4840702.0,964.0,089SF,SF,SKYLAND,44,DEKALB,89,366.0,81275.0,hispanic
4840776.0,810.0,089AB,AB,ASHFORD PARK ELEM,44,DEKALB,89,212.0,98570.0,white
4840834.0,932.0,089OA,OA,OAK GROVE ELEM,44,DEKALB,89,334.0,93011.0,white
4840889.0,851.0,089CW,CW,CORALWOOD,44,DEKALB,89,253.0,98598.0,white
4840956.0,959.0,089SA,SA,SAGAMORE HILLS ELEM,44,DEKALB,89,361.0,139829.0,white
4841024.0,896.0,089LA,LA,LAKESIDE HIGH,44,DEKALB,89,299.0,117208.0,white
4841098.0,854.0,089DC,DC,DRESDEN ELEM,44,DEKALB,89,256.0,55970.0,hispanic
4913400.0,940.0,089PF,PF,PLEASANTDALE ELEM,44,DEKALB,89,342.0,42807.0,hispanic
4913455.0,1744.0,13566,66,066 PINCKNEYVILLE O,67,GWINNETT,135,868.0,41693.0,hispanic
4913519.0,1716.0,13538,38,038 PINCKNEYVILLE F,67,GWINNETT,135,837.0,45143.0,hispanic
4913598.0,1737.0,13559,59,059 PINCKNEYVILLE N,67,GWINNETT,135,860.0,42146.0,
4913685.0,929.0,089NC,NC,NORTH HAIRSTON,44,DEKALB,89,331.0,67422.0,black
4730557.0,819.0,089BC,BC,BRIAR VISTA ELEM,44,DEKALB,89,220.0,77634.0,white
4730624.0,858.0,089DH,DH,DRUID HILLS HIGH,44,DEKALB,89,260.0,121663.0,white
4730681.0,865.0,089ER,ER,EMORY ROAD,44,DEKALB,89,267.0,63064.0,white
4730720.0,897.0,089LB,LB,LAVISTA ROAD,44,DEKALB,89,300.0,80141.0,white
4730793.0,934.0,089OK,OK,OAKHURST,44,DEKALB,89,336.0,100216.0,white
4730871.0,958.0,089RN,RN,RENFROE MIDDLE,44,DEKALB,89,360.0,100924.0,white
4730923.0,941.0,089PG,PG,PONCE DE LEON,44,DEKALB,89,343.0,86639.0,white
4834898.0,898.0,089LC,LC,LAVISTA,44,DEKALB,89,301.0,79003.0,white
4834947.0,993.0,089WJ,WJ,WOODWARD ELEM,44,DEKALB,89,395.0,79649.0,
4835012.0,844.0,089CO,CO,CROSS KEYS HIGH,44,DEKALB,89,245.0,90087.0,
4835072.0,886.0,089HI,HI,HARRIS-MARGARET HARRIS ED,44,DEKALB,89,288.0,81545.0,white
4835132.0,823.0,089BG,BG,BRIARCLIFF,44,DEKALB,89,224.0,80694.0,white
4835185.0,912.0,089MJ,MJ,MONTCLAIR ELEM,44,DEKALB,89,315.0,57605.0,hispanic
4835252.0,821.0,089BE,BE,BRIARWOOD,44,DEKALB,89,222.0,79723.0,hispanic
4835302.0,825.0,089BI,BI,BROOKHAVEN,44,DEKALB,89,226.0,108643.0,white
4835366.0,963.0,089SE,SE,SILVER LAKE,44,DEKALB,89,365.0,138685.0,white
4999801.0,970.0,089SL,SL,STONEVIEW ELEM,44,DEKALB,89,372.0,44408.0,black
4999897.0,938.0,089PC,PC,PRINCETON ELEM,44,DEKALB,89,340.0,84302.0,black
4999939.0,947.0,089RC,RC,REDAN ELEM,44,DEKALB,89,349.0,84096.0,black
4999988.0,980.0,089SV,SV,STEPHENSON HIGH,44,DEKALB,89,382.0,73741.0,black
5000041.0,962.0,089SD,SD,STONE MOUNTAIN ELEM,44,DEKALB,89,364.0,71317.0,black
4930279.0,1765.0,13587,87,087 PINCKNEYVILLE S,67,GWINNETT,135,891.0,69201.0,
4930349.0,1743.0,13565,65,065 BERKSHIRE H,67,GWINNETT,135,867.0,57407.0,hispanic
4930414.0,1801.0,135123,123,123 PINCKNEYVILLE Y,67,GWINNETT,135,776.0,41910.0,hispanic
4930493.0,1701.0,13523,23,023 PINCKNEYVILLE D,67,GWINNETT,135,821.0,48355.0,hispanic
4930565.0,1736.0,13558,58,058 PINCKNEYVILLE K,67,GWINNETT,135,859.0,50737.0,hispanic
4930644.0,1728.0,13550,50,050 PINCKNEYVILLE I,67,GWINNETT,135,851.0,61667.0,
4925152.0,1826.0,135148,148,148 BERKSHIRE Q,67,GWINNETT,135,803.0,76682.0,white
4925213.0,1699.0,13521,21,021 PINCKNEYVILLE B,67,GWINNETT,135,819.0,52963.0,hispanic
4925288.0,1729.0,13551,51,051 PINCKNEYVILLE J,67,GWINNETT,135,852.0,44235.0,hispanic
4925348.0,1791.0,135113,113,113 PINCKNEYVILLE V,67,GWINNETT,135,765.0,56080.0,hispanic
4925395.0,1792.0,135114,114,114 PINCKNEYVILLE W,67,GWINNETT,135,766.0,72771.0,hispanic
4925498.0,1698.0,13520,20,020 PINCKNEYVILLE A,67,GWINNETT,135,818.0,46386.0,hispanic
4777300.0,813.0,089AE,AE,AVONDALE,44,DEKALB,89,214.0,75908.0,white
4777383.0,917.0,089MO,MO,MIDWAY ELEM,44,DEKALB,89,320.0,51320.0,black
4777457.0,817.0,089CU,CU,COVINGTON,44,DEKALB,89,251.0,42246.0,black
4777506.0,928.0,089NB,NB,NORTH DECATUR,44,DEKALB,89,330.0,60298.0,white
4777577.0,907.0,089ME,ME,MCLENDON,44,DEKALB,89,310.0,51339.0,white
4777623.0,986.0,089VB,VB,VALLEY BROOK,44,DEKALB,89,388.0,51336.0,white
4777666.0,961.0,089SC,SC,SHAW-ROBERT SHAW ELEM,44,DEKALB,89,363.0,51296.0,black
4777745.0,849.0,089CT,CT,COVINGTON HWY LIBRARY,44,DEKALB,89,250.0,35306.0,black
4919327.0,822.0,089BF,BF,BROCKETT ELEM,44,DEKALB,89,223.0,60016.0,
4919394.0,967.0,089SI,SI,STONE MOUNTAIN MIDDLE,44,DEKALB,89,369.0,48070.0,black
4919459.0,983.0,089TF,TF,TUCKER,44,DEKALB,89,385.0,92371.0,white
4919526.0,884.0,089HG,HG,HUGH HOWELL,44,DEKALB,89,286.0,89705.0,white
4919596.0,966.0,089SH,SH,SMOKE RISE ELEM,44,DEKALB,89,368.0,121469.0,white
4919661.0,1690.0,13512,12,012 BERKSHIRE B,67,GWINNETT,135,772.0,57945.0,
5019242.0,950.0,089RF,RF,ROCK CHAPEL ELEM,44,DEKALB,89,352.0,67966.0,black
5019282.0,953.0,089RI,RI,ROCKBRIDGE ROAD,44,DEKALB,89,355.0,75096.0,black
5019337.0,1800.0,135122,122,122 ROCKBRIDGE G,67,GWINNETT,135,775.0,66739.0,black
5019437.0,1680.0,1352,2,002 ROCKBRIDGE A,67,GWINNETT,135,817.0,66263.0,black
5019502.0,1753.0,13575,75,075 ROCKBRIDGE C,67,GWINNETT,135,878.0,75582.0,black
5009906.0,996.0,089WN,WN,WYNBROOKE ELEM,44,DEKALB,89,398.0,73140.0,black
5009949.0,978.0,089ST,ST,STEPHENSON MIDDLE,44,DEKALB,89,380.0,71742.0,black
5009996.0,973.0,089SO,SO,SOUTH DESHON,44,DEKALB,89,375.0,75473.0,black
5010034.0,1742.0,13564,64,064 GARNERS D,67,GWINNETT,135,866.0,72803.0,black
5010110.0,956.0,089RL,RL,ROCK CHAPEL ROAD,44,DEKALB,89,358.0,56721.0,black
4715395.0,829.0,089BR,BR,BURGESS ELEM,44,DEKALB,89,230.0,70643.0,white
4715485.0,922.0,089MT,MT,METROPOLITAN,44,DEKALB,89,325.0,60125.0,white
4715566.0,944.0,089PN,PN,PINEY GROVE,44,DEKALB,89,346.0,47163.0,black
4715644.0,981.0,089TA,TA,TERRY MILL ELEM,44,DEKALB,89,383.0,47084.0,black
4715704.0,841.0,089CL,CL,CLIFTON ELEM,44,DEKALB,89,242.0,54969.0,black
4715749.0,847.0,089CR,CR,CEDAR GROVE MIDDLE,44,DEKALB,89,248.0,53242.0,black
4715795.0,871.0,089FJ,FJ,FLAT SHOALS,44,DEKALB,89,273.0,49840.0,black
4772418.0,893.0,089KC,KC,KELLEY CHAPEL ROAD,44,DEKALB,89,295.0,64496.0,black
4772456.0,830.0,089CA,CA,COLUMBIA DRIVE,44,DEKALB,89,231.0,53274.0,black
4772507.0,879.0,089AF,AF,AUSTIN DRIVE,44,DEKALB,89,215.0,47455.0,black
4772556.0,831.0,089CB,CB,CANBY LANE ELEM,44,DEKALB,89,232.0,48818.0,black
4772609.0,976.0,089SR,SR,SNAPFINGER ROAD NORTH,44,DEKALB,89,378.0,48357.0,black
4772668.0,811.0,089GF,GF,GLENWOOD ROAD,44,DEKALB,89,281.0,47985.0,black
4772733.0,876.0,089GB,GB,GLENHAVEN,44,DEKALB,89,278.0,48191.0,black
4772782.0,816.0,089AI,AI,AVONDALE HIGH,44,DEKALB,89,218.0,81528.0,white
4663748.0,481.0,063LC1,LC1,LAKE CITY,31,CLAYTON,63,25.0,47051.0,black
4663838.0,490.0,063MO4,MO4,MORROW 4,31,CLAYTON,63,34.0,53941.0,black
4663912.0,495.0,063MO9,MO9,MORROW 9,31,CLAYTON,63,39.0,50694.0,black
4663961.0,492.0,063MO6,MO6,MORROW 6,31,CLAYTON,63,36.0,60486.0,black
4664036.0,489.0,063MO3,MO3,MORROW 3,31,CLAYTON,63,33.0,51610.0,black
4670225.0,487.0,063MO1,MO1,MORROW 1,31,CLAYTON,63,31.0,43038.0,black
4670310.0,827.0,089BL,BL,BOULDERCREST RD,44,DEKALB,89,228.0,55849.0,black
4670379.0,456.0,063EW1,EW1,ELLENWOOD,31,CLAYTON,63,0.0,55772.0,black
4670460.0,848.0,089CS,CS,CEDAR GROVE SOUTH,44,DEKALB,89,249.0,59893.0,black
4670519.0,833.0,089CD,CD,CEDAR GROVE ELEM,44,DEKALB,89,234.0,62979.0,black
4670572.0,1383.0,12112F,12F,12F,60,FULTON,121,544.0,44590.0,black
4766666.0,842.0,089CM,CM,COLUMBIA MIDDLE,44,DEKALB,89,243.0,49983.0,black
4766715.0,982.0,089TC,TC,TONEY ELEM,44,DEKALB,89,384.0,30357.0,black
4766757.0,895.0,089KE,KE,KNOLLWOOD ELEM,44,DEKALB,89,297.0,53212.0,black
4766814.0,987.0,089WA,WA,WADSWORTH ELEM,44,DEKALB,89,389.0,43242.0,black
4766869.0,965.0,089SG,SG,SNAPFINGER ELEM,44,DEKALB,89,367.0,53390.0,black
4766919.0,936.0,089PA,PA,PEACHCREST ELEM,44,DEKALB,89,338.0,40843.0,black
4766986.0,920.0,089MR,MR,MATHIS-BOB MATHIS ELEM,44,DEKALB,89,323.0,65430.0,black
4767033.0,946.0,089RA,RA,RAINBOW ELEM,44,DEKALB,89,348.0,57570.0,black
4680550.0,1290.0,12104V,04V,04V,60,FULTON,121,454.0,28735.0,black
4680616.0,1257.0,12102J,02J,02J,60,FULTON,121,421.0,59377.0,black
4680705.0,1242.0,12101F,01F,01F,60,FULTON,121,406.0,30992.0,black
4680752.0,1243.0,12101G,01G,01G,60,FULTON,121,407.0,49966.0,black
4680805.0,1240.0,12101D,01D,01D,60,FULTON,121,404.0,56001.0,black
4680855.0,1296.0,12105B,05B,05B,60,FULTON,121,460.0,37270.0,black
4680943.0,1247.0,12101S,01S,01S,60,FULTON,121,411.0,34001.0,black
4680983.0,1239.0,12101C2,01C2,01C2,60,FULTON,121,403.0,25973.0,black
4735738.0,850.0,089CV,CV,CLAIREMONT EAST,44,DEKALB,89,252.0,87653.0,white
4735798.0,990.0,089WF,WF,WINNONA PARK ELEM,44,DEKALB,89,392.0,101960.0,white
4735855.0,875.0,089GA,GA,GLENNWOOD,44,DEKALB,89,277.0,93174.0,white
4735938.0,838.0,089CI,CI,CLAIREMONT WEST,44,DEKALB,89,239.0,91876.0,white
4736019.0,960.0,089SB,SB,SCOTT,44,DEKALB,89,362.0,65078.0,white
4736092.0,909.0,089MG,MG,MEDLOCK ELEM,44,DEKALB,89,312.0,65123.0,white
4736154.0,839.0,089CJ,CJ,CLAIRMONT HILLS,44,DEKALB,89,240.0,82274.0,white
4685307.0,1248.0,12101T,01T,01T,60,FULTON,121,412.0,53359.0,black
4685361.0,1245.0,12101P,01P,01P,60,FULTON,121,409.0,29921.0,black
4685416.0,1246.0,12101R,01R,01R,60,FULTON,121,410.0,17762.0,black
4685467.0,1241.0,12101E,01E,01E,60,FULTON,121,405.0,88517.0,
4685553.0,1236.0,12101A,01A,01A,60,FULTON,121,400.0,87242.0,white
4685627.0,1294.0,12105A1,05A1,05A1,60,FULTON,121,458.0,42919.0,black
4685693.0,1237.0,12101B,01B,01B,60,FULTON,121,401.0,76623.0,white
4720244.0,868.0,089FC,FC,FLAT SHOALS ELEM,44,DEKALB,89,270.0,42018.0,black
4720293.0,918.0,089MP,MP,MCNAIR ACADEMY,44,DEKALB,89,321.0,65554.0,black
4720385.0,860.0,089EA,EA,EAST LAKE ELEM,44,DEKALB,89,262.0,61463.0,black
4720505.0,906.0,089MD,MD,MCNAIR MIDDLE,44,DEKALB,89,309.0,62216.0,black
4720589.0,891.0,089KA,KA,KELLEY LAKE ELEM,44,DEKALB,89,293.0,41523.0,black
4720639.0,846.0,089CQ,CQ,CANDLER,44,DEKALB,89,247.0,47434.0,black
4658216.0,1388.0,12112M,12M,12M,60,FULTON,121,549.0,33015.0,black
4658286.0,1386.0,12112J,12J,12J,60,FULTON,121,547.0,30993.0,black
4658339.0,1385.0,12112H,12H,12H,60,FULTON,121,546.0,35076.0,black
4658406.0,458.0,063FP2,FP2,FOREST PARK 2,31,CLAYTON,63,2.0,39196.0,black
4658464.0,1390.0,12112T,12T,12T,60,FULTON,121,551.0,31526.0,black
4658528.0,488.0,063MO2,MO2,MORROW 2,31,CLAYTON,63,32.0,47506.0,black
4658604.0,493.0,063MO7,MO7,MORROW 7,31,CLAYTON,63,37.0,51658.0,black
4725113.0,843.0,089CN,CN,COAN MIDDLE,44,DEKALB,89,244.0,58850.0,white
4725178.0,862.0,089EE,EE,EPWORTH,44,DEKALB,89,264.0,65434.0,white
4725252.0,900.0,089LE,LE,LIN-MARY LIN ELEM,44,DEKALB,89,303.0,57284.0,white
4725330.0,818.0,089BB,BB,BOULEVARD,44,DEKALB,89,219.0,51197.0,white
4725406.0,867.0,089FB,FB,FERNBANK ELEM,44,DEKALB,89,269.0,171483.0,white
4725480.0,864.0,089EG,EG,EMORY SOUTH,44,DEKALB,89,266.0,127880.0,white
4725536.0,889.0,089JA,JA,JOHNSON ESTATES,44,DEKALB,89,291.0,40439.0,white
4699539.0,1261.0,12102W,02W,02W,60,FULTON,121,425.0,93708.0,white
4699607.0,1298.0,12106A,06A,06A,60,FULTON,121,462.0,46254.0,white
4699645.0,1309.0,12106R,06R,06R,60,FULTON,121,473.0,38468.0,hispanic
4699700.0,1319.0,12107K1,07K1,07K1,60,FULTON,121,483.0,130535.0,white
4699740.0,1308.0,12106L2,06L2,06L2,60,FULTON,121,472.0,94596.0,white
4699790.0,1260.0,12102S,02S,02S,60,FULTON,121,424.0,39702.0,black
4699869.0,1256.0,12102G,02G,02G,60,FULTON,121,420.0,59577.0,black
4699953.0,1252.0,12102D,02D,02D,60,FULTON,121,416.0,52498.0,black
4704097.0,1255.0,12102F2,02F2,02F2,60,FULTON,121,419.0,28741.0,hispanic
4704131.0,1303.0,12106G,06G,06G,60,FULTON,121,467.0,28731.0,hispanic
4704177.0,1299.0,12106B,06B,06B,60,FULTON,121,463.0,78003.0,white
4704220.0,1253.0,12102E,02E,02E,60,FULTON,121,417.0,25296.0,black
4704277.0,1254.0,12102F1,02F1,02F1,60,FULTON,121,418.0,43343.0,white
4704338.0,1302.0,12106F,06F,06F,60,FULTON,121,466.0,60525.0,white
4704387.0,1307.0,12106L1,06L1,06L1,60,FULTON,121,471.0,94632.0,white
4704442.0,1305.0,12106J,06J,06J,60,FULTON,121,469.0,44212.0,hispanic
4704517.0,1301.0,12106E,06E,06E,60,FULTON,121,465.0,68709.0,white
4881205.0,1509.0,121RW17,RW17,RW17,60,FULTON,121,662.0,90812.0,white
4881248.0,1495.0,121RW04,RW04,RW04,60,FULTON,121,649.0,91111.0,white
4881289.0,892.0,089KB,KB,KINGSLEY ELEM,44,DEKALB,89,294.0,124115.0,white
4881338.0,1557.0,121SS01,SS01,SS01,60,FULTON,121,704.0,137979.0,white
4881447.0,1512.0,121RW20,RW20,RW20,60,FULTON,121,665.0,128786.0,white
4881529.0,1513.0,121RW21A,RW21A,RW21A,60,FULTON,121,666.0,146891.0,white
4881596.0,1515.0,121RW22A,RW22A,RW22A,60,FULTON,121,668.0,96307.0,white
4851966.0,834.0,089CE,CE,CHAMBLEE,44,DEKALB,89,235.0,75455.0,
4852061.0,927.0,089KF,KF,KITTREDGE CHAMBLEE,44,DEKALB,89,298.0,70264.0,white
4852121.0,883.0,089HF,HF,HUNTLEY HILLS ELEM,44,DEKALB,89,285.0,65555.0,
4852178.0,937.0,089PB,PB,PEACHTREE MIDDLE,44,DEKALB,89,339.0,62635.0,white
4852228.0,857.0,089DG,DG,DUNWOODY ELEM,44,DEKALB,89,259.0,132512.0,white
4852282.0,837.0,089CH,CH,CHESNUT ELEM,44,DEKALB,89,238.0,78064.0,white
4852360.0,984.0,089TG,TG,TILLY MILL ROAD,44,DEKALB,89,386.0,107198.0,white
4902758.0,863.0,089EF,EF,EVANSDALE ELEM,44,DEKALB,89,265.0,79477.0,white
4902844.0,910.0,089MH,MH,MIDVALE ELEM,44,DEKALB,89,313.0,99658.0,white
4902907.0,985.0,089TH,TH,TUCKER LIBRARY,44,DEKALB,89,387.0,90446.0,white
4902998.0,902.0,089LV,LV,LIVSEY ELEM,44,DEKALB,89,305.0,94157.0,white
4903054.0,853.0,089DB,DB,DORAVILLE SOUTH,44,DEKALB,89,255.0,55319.0,hispanic
4846849.0,881.0,089HB,HB,HAWTHORNE ELEM,44,DEKALB,89,283.0,89523.0,white
4846927.0,814.0,089AG,AG,ASHFORD DUNWOODY RD,44,DEKALB,89,216.0,133374.0,white
4846989.0,815.0,089AH,AH,ASHFORD PARKSIDE,44,DEKALB,89,217.0,96317.0,white
4847058.0,923.0,089MU,MU,MONTGOMERY ELEM,44,DEKALB,89,326.0,62661.0,white
4847137.0,878.0,089GD,GD,GEORGETOWN SQUARE,44,DEKALB,89,280.0,88920.0,white
4847195.0,856.0,089DF,DF,DUNWOODY,44,DEKALB,89,258.0,98628.0,white
4847249.0,921.0,089MS,MS,MT. VERNON WEST,44,DEKALB,89,324.0,127668.0,white
4908197.0,852.0,089DA,DA,DORAVILLE NORTH,44,DEKALB,89,254.0,47551.0,hispanic
4908322.0,933.0,089OB,OB,OAKCLIFF ELEM,44,DEKALB,89,335.0,48076.0,hispanic
4908405.0,931.0,089NF,NF,NORTH PEACHTREE,44,DEKALB,89,333.0,66045.0,hispanic
4908470.0,1715.0,13537,37,037 PINCKNEYVILLE E,67,GWINNETT,135,836.0,49246.0,
4908527.0,861.0,089EC,EC,EMBRY HILLS,44,DEKALB,89,263.0,67945.0,
4943855.0,1803.0,135125,125,125 PINCKNEYVILLE Z,67,GWINNETT,135,778.0,144117.0,white
4943897.0,1740.0,13562,62,062 PINCKNEYVILLE L,67,GWINNETT,135,864.0,145247.0,white
4943957.0,1471.0,121JC13B,JC13B,JC13B,60,FULTON,121,625.0,253783.0,white
4943991.0,1741.0,13563,63,063 PINCKNEYVILLE M,67,GWINNETT,135,865.0,173934.0,white
4944033.0,1476.0,121JC18A,JC18A,JC18A,60,FULTON,121,630.0,100897.0,white
4944072.0,1477.0,121JC18B,JC18B,JC18B,60,FULTON,121,631.0,136328.0,white
4944092.0,1475.0,121JC17,JC17,JC17,60,FULTON,121,629.0,135214.0,white
4944120.0,1393.0,121AP01C,AP01C,AP01C,60,FULTON,121,554.0,122166.0,white
4944187.0,1474.0,121JC16,JC16,JC16,60,FULTON,121,628.0,135239.0,white
4944240.0,1391.0,121AP01A,AP01A,AP01A,60,FULTON,121,552.0,115596.0,white
4936653.0,995.0,089WL,WL,WINTERS CHAPEL,44,DEKALB,89,397.0,121102.0,white
4936696.0,1779.0,135101,101,101 PINCKNEYVILLE U,67,GWINNETT,135,752.0,60830.0,
4936745.0,1590.0,121SS25,SS25,SS25,60,FULTON,121,737.0,251861.0,white
4936801.0,1751.0,13573,73,073 PINCKNEYVILLE P,67,GWINNETT,135,876.0,89261.0,white
4936849.0,1804.0,135126,126,126 PINCKNEYVILLE A1,67,GWINNETT,135,779.0,145992.0,white
4936917.0,1514.0,121RW21B,RW21B,RW21B,60,FULTON,121,667.0,255287.0,white
4936938.0,1478.0,121JC19,JC19,JC19,60,FULTON,121,632.0,105352.0,white
4937001.0,1470.0,121JC13A,JC13A,JC13A,60,FULTON,121,624.0,253558.0,white
4937059.0,1700.0,13522,22,022 PINCKNEYVILLE C,67,GWINNETT,135,820.0,109720.0,white
4828978.0,1572.0,121SS11A,SS11A,SS11A,60,FULTON,121,719.0,91051.0,white
4829026.0,1574.0,121SS11C,SS11C,SS11C,60,FULTON,121,721.0,88524.0,
4829058.0,1579.0,121SS14,SS14,SS14,60,FULTON,121,726.0,168371.0,white
4829118.0,1576.0,121SS12,SS12,SS12,60,FULTON,121,723.0,122332.0,white
4829191.0,1566.0,121SS07C,SS07C,SS07C,60,FULTON,121,713.0,90969.0,white
4829233.0,1565.0,121SS07B,SS07B,SS07B,60,FULTON,121,712.0,91170.0,white
4829270.0,1564.0,121SS07A,SS07A,SS07A,60,FULTON,121,711.0,97006.0,white
4829298.0,1568.0,121SS08B,SS08B,SS08B,60,FULTON,121,715.0,91137.0,white
4829318.0,1559.0,121SS02B,SS02B,SS02B,60,FULTON,121,706.0,100911.0,white
