ID,DATA,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY_NUM,COUNTY_NAM,FIPS2,2012_preci,avg_income,race,XCOORD,YCOORD
4168253.000000000000000,1359.000000000000000,12110M,10M,10M,60,FULTON,121,521,32980,black,-84.441541,33.737181
4168310.000000000000000,1293.000000000000000,12104X2,04X2,04X2,60,FULTON,121,457,33960,black,-84.434448,33.742755
4168365.000000000000000,1286.000000000000000,12104L,04L,04L,60,FULTON,121,450,35896,black,-84.427833,33.740861
4168407.000000000000000,1281.000000000000000,12104D,04D,04D,60,FULTON,121,445,34093,black,-84.434850,33.750451
4172637.000000000000000,1283.000000000000000,12104G,04G,04G,60,FULTON,121,447,37869,black,-84.423334,33.727054
4172683.000000000000000,1279.000000000000000,12104A,04A,04A,60,FULTON,121,443,28338,black,-84.422095,33.750063
4172738.000000000000000,1285.000000000000000,12104K,04K,04K,60,FULTON,121,449,35492,black,-84.418113,33.737365
4172787.000000000000000,1291.000000000000000,12104W,04W,04W,60,FULTON,121,455,47639,black,-84.415463,33.747061
4172821.000000000000000,1354.000000000000000,12110F,10F,10F,60,FULTON,121,516,42864,black,-84.475738,33.763457
4172863.000000000000000,1276.000000000000000,12103S,03S,03S,60,FULTON,121,440,33889,black,-84.464991,33.763658
4172929.000000000000000,1342.000000000000000,12109D,09D,09D,60,FULTON,121,505,27260,black,-84.463170,33.776097
4173001.000000000000000,1265.000000000000000,12103C,03C,03C,60,FULTON,121,429,33826,black,-84.453328,33.758027
4173053.000000000000000,1269.000000000000000,12103H,03H,03H,60,FULTON,121,433,33869,black,-84.450147,33.766318
4316906.000000000000000,559.000000000000000,067FO05,FO05,FAIR OAKS 05,33,COBB,067,98,39693,,-84.540852,33.916296
4316968.000000000000000,647.000000000000000,067SN2A,SN2A,SMYRNA 2A,33,COBB,067,186,69474,white,-84.494569,33.882647
4325791.000000000000000,597.000000000000000,067MR1A,MR1A,MARIETTA 1A,33,COBB,067,136,47238,,-84.504935,33.924892
4217020.000000000000000,558.000000000000000,067FO04,FO04,FAIR OAKS 04,33,COBB,067,97,44584,,-84.550755,33.901982
4217103.000000000000000,599.000000000000000,067MR2B,MR2B,MARIETTA 2B,33,COBB,067,138,63486,,-84.573104,33.928446
4212042.000000000000000,616.000000000000000,067NP01,NP01,NORTON PARK 01,33,COBB,067,155,79171,,-84.551998,33.872292
4212198.000000000000000,556.000000000000000,067FO01,FO01,FAIR OAKS 01,33,COBB,067,95,59842,,-84.590124,33.896813
4212272.000000000000000,598.000000000000000,067MR2A,MR2A,MARIETTA 2A,33,COBB,067,137,87329,white,-84.583608,33.944118
4212317.000000000000000,557.000000000000000,067FO02,FO02,FAIR OAKS 02,33,COBB,067,96,52895,,-84.568461,33.891057
4334522.000000000000000,608.000000000000000,067MR7A,MR7A,MARIETTA 7A,33,COBB,067,147,45513,,-84.506622,33.940039
4314405.000000000000000,543.000000000000000,067DI01,DI01,DOBBINS 01,33,COBB,067,82,50714,,-84.511198,33.912666
4366563.000000000000000,605.000000000000000,067MR5B,MR5B,MARIETTA 5B,33,COBB,067,144,67550,white,-84.540808,33.977091
4386620.000000000000000,660.000000000000000,067SY01,SY01,SPRAYBERRY 01,33,COBB,067,199,78167,white,-84.502953,34.008829
4386675.000000000000000,554.000000000000000,067EL05,EL05,ELIZABETH 05,33,COBB,067,93,102537,white,-84.482195,34.003873
4386731.000000000000000,524.000000000000000,067BF02,BF02,BELLS FERRY 02,33,COBB,067,63,82760,white,-84.539568,34.027018
4386791.000000000000000,533.000000000000000,067BW01,BW01,BLACKWELL 01,33,COBB,067,72,86462,white,-84.528540,34.043702
4386851.000000000000000,564.000000000000000,067GT01,GT01,GRITTERS 01,33,COBB,067,103,84035,white,-84.518992,34.024432
4386928.000000000000000,595.000000000000000,067MK01,MK01,MCCLESKEY 01,33,COBB,067,134,106040,white,-84.508707,34.047854
4386988.000000000000000,617.000000000000000,067NS01,NS01,NICHOLSON 01,33,COBB,067,156,102061,white,-84.509634,34.063028
4393605.000000000000000,522.000000000000000,067AD01,AD01,ADDISON 01,33,COBB,067,61,90413,white,-84.500913,34.023824
4393649.000000000000000,643.000000000000000,067SI01,SI01,SIMPSON 01,33,COBB,067,182,107092,white,-84.476019,34.032657
4393699.000000000000000,580.000000000000000,067LA01,LA01,LASSITER 01,33,COBB,067,119,120011,white,-84.481318,34.039339
4393786.000000000000000,576.000000000000000,067KL01,KL01,KELL 01,33,COBB,067,115,93125,white,-84.494086,34.069035
4393835.000000000000000,636.000000000000000,067RM01,RM01,ROCKY MOUNT 01,33,COBB,067,175,104885,white,-84.486065,34.051547
4393902.000000000000000,549.000000000000000,067EA02,EA02,EASTSIDE 02,33,COBB,067,88,98963,white,-84.472065,33.948547
4393985.000000000000000,655.000000000000000,067SO01,SO01,SOPE CREEK 01,33,COBB,067,194,140325,white,-84.451267,33.956086
4237060.000000000000000,568.000000000000000,067HY01,HY01,HAYES 01,33,COBB,067,107,93892,white,-84.640818,34.005751
4237177.000000000000000,628.000000000000000,067PM02,PM02,PINE MOUNTAIN 02,33,COBB,067,167,101554,white,-84.613502,33.977778
4237298.000000000000000,535.000000000000000,067CH02,CH02,CHEATHAM HILL 02,33,COBB,067,74,106103,white,-84.610787,33.957341
4237380.000000000000000,603.000000000000000,067MR4C,MR4C,MARIETTA 4C,33,COBB,067,142,89728,white,-84.600689,33.968139
4291204.000000000000000,653.000000000000000,067SN7A,SN7A,SMYRNA 7A,33,COBB,067,192,100595,white,-84.538256,33.854600
4291287.000000000000000,650.000000000000000,067SN4A,SN4A,SMYRNA 4A,33,COBB,067,189,84256,white,-84.523872,33.868791
4306168.000000000000000,651.000000000000000,067SN5A,SN5A,SMYRNA 5A,33,COBB,067,190,52909,,-84.536544,33.889531
4306305.000000000000000,649.000000000000000,067SN3A,SN3A,SMYRNA 3A,33,COBB,067,188,59765,,-84.513744,33.888113
4340954.000000000000000,606.000000000000000,067MR6A,MR6A,MARIETTA 6A,33,COBB,067,145,50920,,-84.509376,33.953125
4341145.000000000000000,626.000000000000000,067PF01,PF01,POWERS FERRY 01,33,COBB,067,165,75342,white,-84.488189,33.940410
4282820.000000000000000,527.000000000000000,067BG02,BG02,BIG SHANTY 02,33,COBB,067,66,104425,white,-84.575688,34.060179
4282885.000000000000000,635.000000000000000,067PT01,PT01,PITNER 01,33,COBB,067,174,116557,white,-84.580147,34.070061
4282941.000000000000000,537.000000000000000,067CK01,CK01,CHALKER 01,33,COBB,067,76,53513,white,-84.564295,34.032223
4283015.000000000000000,631.000000000000000,067PR01,PR01,PALMER 01,33,COBB,067,170,80910,white,-84.554521,34.050555
4283069.000000000000000,525.000000000000000,067BF03,BF03,BELLS FERRY 03,33,COBB,067,64,80591,white,-84.542925,34.065707
4272364.000000000000000,550.000000000000000,067EL01,EL01,ELIZABETH 01,33,COBB,067,89,67155,white,-84.566873,33.987753
4272582.000000000000000,555.000000000000000,067EP01,EP01,EAST PIEDMONT 01,33,COBB,067,94,61055,white,-84.548278,34.005125
4265038.000000000000000,602.000000000000000,067MR4B,MR4B,MARIETTA 4B,33,COBB,067,141,66129,white,-84.555223,33.977378
4201863.000000000000000,578.000000000000000,067KP02,KP02,KEMP 02,33,COBB,067,117,101368,white,-84.646818,33.938534
4201915.000000000000000,622.000000000000000,067OR04,OR04,OREGON 04,33,COBB,067,161,71549,black,-84.630331,33.882423
4201965.000000000000000,544.000000000000000,067DL01,DL01,DOWELL 01,33,COBB,067,83,103056,white,-84.624354,33.911091
4202013.000000000000000,620.000000000000000,067OR02,OR02,OREGON 02,33,COBB,067,159,79154,,-84.617635,33.885731
4202084.000000000000000,536.000000000000000,067CH03,CH03,CHEATHAM HILL 03,33,COBB,067,75,96701,white,-84.608612,33.928532
4202143.000000000000000,587.000000000000000,067MA01,MA01,MABLETON 01,33,COBB,067,126,73757,white,-84.596110,33.832746
4202235.000000000000000,659.000000000000000,067SW02,SW02,SWEETWATER 02,33,COBB,067,198,53456,black,-84.602915,33.856324
4202289.000000000000000,624.000000000000000,067OR06,OR06,OREGON 06,33,COBB,067,163,84655,,-84.599656,33.875558
4220585.000000000000000,600.000000000000000,067MR3A,MR3A,MARIETTA 3A,33,COBB,067,139,52952,,-84.559925,33.941292
4261409.000000000000000,570.000000000000000,067KE2A,KE2A,KENNESAW 2A,33,COBB,067,109,87964,white,-84.604777,33.999926
4261520.000000000000000,601.000000000000000,067MR4A,MR4A,MARIETTA 4A,33,COBB,067,140,90286,white,-84.567963,33.963255
4242540.000000000000000,627.000000000000000,067PM01,PM01,PINE MOUNTAIN 01,33,COBB,067,166,118961,white,-84.637766,33.988346
4242612.000000000000000,571.000000000000000,067KE2B,KE2B,KENNESAW 2B,33,COBB,067,110,88519,white,-84.626066,34.011749
4242758.000000000000000,610.000000000000000,067MS02,MS02,MARS HILL 02,33,COBB,067,149,93555,white,-84.655758,34.021719
4257350.000000000000000,572.000000000000000,067KE3A,KE3A,KENNESAW 3A,33,COBB,067,111,72716,white,-84.608687,34.040574
4257460.000000000000000,575.000000000000000,067KE5B,KE5B,KENNESAW 5B,33,COBB,067,114,86661,white,-84.630011,34.055885
4257520.000000000000000,528.000000000000000,067BK01,BK01,BAKER 01,33,COBB,067,67,86559,white,-84.618606,34.063166
4252617.000000000000000,521.000000000000000,067AC1C,AC1C,ACWORTH 1C,33,COBB,067,60,74406,white,-84.645713,34.060359
4252767.000000000000000,574.000000000000000,067KE5A,KE5A,KENNESAW 5A,33,COBB,067,113,80916,white,-84.633175,34.040193
4252826.000000000000000,573.000000000000000,067KE4A,KE4A,KENNESAW 4A,33,COBB,067,112,68286,white,-84.621071,34.035242
4328820.000000000000000,648.000000000000000,067SN2B,SN2B,SMYRNA 2B,33,COBB,067,187,52466,,-84.491828,33.894667
4328879.000000000000000,646.000000000000000,067SN1A,SN1A,SMYRNA 1A,33,COBB,067,185,63204,,-84.482374,33.884239
4296118.000000000000000,618.000000000000000,067OK01,OK01,OAKDALE 01,33,COBB,067,157,111189,white,-84.505357,33.847697
4296306.000000000000000,615.000000000000000,067NJ01,NJ01,NICKAJACK 01,33,COBB,067,154,100851,white,-84.481739,33.832632
4301515.000000000000000,652.000000000000000,067SN6A,SN6A,SMYRNA 6A,33,COBB,067,191,102150,white,-84.504937,33.862573
4301657.000000000000000,667.000000000000000,067VG03,VG03,VININGS 03,33,COBB,067,206,98813,white,-84.484364,33.851163
4301739.000000000000000,666.000000000000000,067VG02,VG02,VININGS 02,33,COBB,067,205,78413,white,-84.477906,33.869769
4380519.000000000000000,553.000000000000000,067EL04,EL04,ELIZABETH 04,33,COBB,067,92,67129,white,-84.504521,33.978678
4380640.000000000000000,645.000000000000000,067SM03,SM03,SEWELL MILL 03,33,COBB,067,184,78484,white,-84.490000,33.963906
4380772.000000000000000,552.000000000000000,067EL03,EL03,ELIZABETH 03,33,COBB,067,91,92987,white,-84.497961,33.994965
4372752.000000000000000,607.000000000000000,067MR6B,MR6B,MARIETTA 6B,33,COBB,067,146,78340,white,-84.516817,33.985710
4372940.000000000000000,551.000000000000000,067EL02,EL02,ELIZABETH 02,33,COBB,067,90,64370,white,-84.522071,34.005485
5089338.000000000000000,1711.000000000000000,13533,33,033 BERKSHIRE E,67,GWINNETT,135,832,97291,white,-84.138924,33.874281
5089390.000000000000000,1770.000000000000000,13592,92,092 BERKSHIRE J,67,GWINNETT,135,897,101058,white,-84.118557,33.867613
5089455.000000000000000,1727.000000000000000,13549,49,049 GARNERS C,67,GWINNETT,135,849,78828,white,-84.107355,33.830580
5089526.000000000000000,1692.000000000000000,13514,14,014 GARNERS A,67,GWINNETT,135,794,109540,white,-84.099541,33.847041
5089584.000000000000000,1723.000000000000000,13545,45,045 GARNERS B,67,GWINNETT,135,845,82831,black,-84.087915,33.818971
5089662.000000000000000,1710.000000000000000,13532,32,032 BERKSHIRE D,67,GWINNETT,135,831,94291,white,-84.104362,33.868565
5089722.000000000000000,1689.000000000000000,13511,11,011 BERKSHIRE A,67,GWINNETT,135,761,53987,,-84.147468,33.890827
5097021.000000000000000,1798.000000000000000,135120,120,120 BERKSHIRE P,67,GWINNETT,135,773,57779,,-84.132885,33.901654
5097072.000000000000000,1787.000000000000000,135109,109,109 BERKSHIRE M,67,GWINNETT,135,760,94994,white,-84.117912,33.886332
5097137.000000000000000,1752.000000000000000,13574,74,074 PINCKNEYVILLE Q,67,GWINNETT,135,877,46831,hispanic,-84.140657,33.932237
5097171.000000000000000,1781.000000000000000,135103,103,103 BERKSHIRE L,67,GWINNETT,135,754,48718,,-84.117803,33.915835
5097226.000000000000000,1764.000000000000000,13586,86,086 MARTINS F,67,GWINNETT,135,890,48560,,-84.128335,33.936982
5097270.000000000000000,1712.000000000000000,13534,34,034 BERKSHIRE F,67,GWINNETT,135,833,51189,,-84.108402,33.903998
5097337.000000000000000,1797.000000000000000,135119,119,119 BERKSHIRE O,67,GWINNETT,135,771,78935,white,-84.093258,33.884626
5097406.000000000000000,1697.000000000000000,13519,19,019 MARTINS C,67,GWINNETT,135,816,62851,,-84.085203,33.907288
5097458.000000000000000,1721.000000000000000,13543,43,043 MARTINS D,67,GWINNETT,135,843,52832,,-84.110919,33.931292
5104431.000000000000000,1794.000000000000000,135116,116,116 MARTINS I,67,GWINNETT,135,768,64007,,-84.094209,33.929527
5104484.000000000000000,1795.000000000000000,135117,117,117 MARTINS J,67,GWINNETT,135,769,51587,,-84.090758,33.947576
5104535.000000000000000,1766.000000000000000,13588,88,088 ROCKBRIDGE E,67,GWINNETT,135,892,59439,black,-84.059384,33.827370
5104601.000000000000000,1747.000000000000000,13569,69,069 CATES J,67,GWINNETT,135,871,105599,white,-84.081568,33.852482
5104660.000000000000000,1714.000000000000000,13536,36,036 CATES E,67,GWINNETT,135,835,101530,white,-84.069481,33.861392
5104722.000000000000000,1785.000000000000000,135107,107,107 CATES O,67,GWINNETT,135,758,97552,white,-84.074946,33.881339
5104775.000000000000000,1713.000000000000000,13535,35,035 CATES D,67,GWINNETT,135,834,93797,white,-84.052127,33.862419
5104856.000000000000000,1722.000000000000000,13544,44,044 ROCKBRIDGE B,67,GWINNETT,135,844,71221,,-84.044193,33.835099
4782490.000000000000000,951.000000000000000,089RG,RG,ROWLAND ELEM,44,DEKALB,089,353,41575,black,-84.232608,33.762977
4782565.000000000000000,855.000000000000000,089DE,DE,DUNAIRE ELEM,44,DEKALB,089,257,57608,black,-84.230787,33.779088
4782614.000000000000000,809.000000000000000,089AA,AA,ALLGOOD ELEM,44,DEKALB,089,211,66634,black,-84.214289,33.778461
4782669.000000000000000,888.000000000000000,089IB,IB,INDIAN CREEK ELEM,44,DEKALB,089,290,39156,black,-84.242465,33.793917
4782734.000000000000000,840.000000000000000,089CK,CK,CLARKSTON,44,DEKALB,089,241,37205,black,-84.240287,33.810683
4782801.000000000000000,916.000000000000000,089MN,MN,MEMORIAL SOUTH,44,DEKALB,089,319,44608,black,-84.217337,33.793985
4782844.000000000000000,915.000000000000000,089MM,MM,MEMORIAL NORTH,44,DEKALB,089,318,43251,black,-84.226937,33.800989
5118841.000000000000000,1746.000000000000000,13568,68,068 CATES I,67,GWINNETT,135,870,101637,white,-84.045991,33.885003
5118917.000000000000000,1771.000000000000000,13593,93,093 CATES M,67,GWINNETT,135,898,110303,white,-84.031347,33.900597
5118983.000000000000000,1805.000000000000000,135127,127,127 LAWRENCEVILLE J,67,GWINNETT,135,780,60025,,-84.039560,33.918613
5119022.000000000000000,1696.000000000000000,13518,18,018 MARTINS B,67,GWINNETT,135,815,62505,,-84.048703,33.945623
5119089.000000000000000,1762.000000000000000,13584,84,084 LAWRENCEVILLE G,67,GWINNETT,135,888,78529,,-84.028012,33.925902
5119161.000000000000000,1828.000000000000000,135150,150,150 DULUTH K,67,GWINNETT,135,806,36356,hispanic,-84.144654,33.954257
4816914.000000000000000,1315.000000000000000,12107E,07E,07E,60,FULTON,121,479,89742,white,-84.358605,33.828509
4816995.000000000000000,1316.000000000000000,12107F,07F,07F,60,FULTON,121,480,101110,white,-84.372674,33.833348
4817058.000000000000000,1314.000000000000000,12107D,07D,07D,60,FULTON,121,478,121570,white,-84.371626,33.843678
4817134.000000000000000,1322.000000000000000,12107N,07N,07N,60,FULTON,121,486,63528,,-84.360961,33.827791
4817178.000000000000000,1321.000000000000000,12107M,07M,07M,60,FULTON,121,485,85750,white,-84.355458,33.840843
4817239.000000000000000,1311.000000000000000,12107A,07A,07A,60,FULTON,121,475,158632,white,-84.372887,33.859661
4817319.000000000000000,1313.000000000000000,12107C,07C,07C,60,FULTON,121,477,163819,white,-84.355929,33.854470
4957180.000000000000000,1718.000000000000000,13540,40,040 PINCKNEYVILLE H,67,GWINNETT,135,840,92971,white,-84.194517,33.970846
4957283.000000000000000,1469.000000000000000,121JC12,JC12,JC12,60,FULTON,121,623,189617,white,-84.206987,34.007542
4957347.000000000000000,1777.000000000000000,13599,99,099 PINCKNEYVILLE T,67,GWINNETT,135,904,63536,,-84.175581,33.959707
4957414.000000000000000,1735.000000000000000,13557,57,057 DULUTH D,67,GWINNETT,135,858,64783,,-84.149037,33.978742
4957523.000000000000000,1760.000000000000000,13582,82,082 DULUTH E,67,GWINNETT,135,886,70429,white,-84.160272,33.992787
4805843.000000000000000,942.000000000000000,089PH,PH,PANOLA,44,DEKALB,089,344,70298,black,-84.154931,33.755779
4805912.000000000000000,969.000000000000000,089SK,SK,SHADOW ROCK ELEM,44,DEKALB,089,371,73972,black,-84.148671,33.771162
4805962.000000000000000,974.000000000000000,089SP,SP,STONE MOUNTAIN CHAMPION,44,DEKALB,089,376,51328,black,-84.176904,33.797590
4806038.000000000000000,975.000000000000000,089SQ,SQ,STONE MOUNTAIN LIBRARY,44,DEKALB,089,377,66478,black,-84.169476,33.807007
4806117.000000000000000,1331.000000000000000,12108H,08H,08H,60,FULTON,121,494,244797,white,-84.397448,33.823236
4800881.000000000000000,880.000000000000000,089HA,HA,HAMBRICK ELEM,44,DEKALB,089,282,47897,black,-84.207567,33.807434
4800943.000000000000000,949.000000000000000,089RE,RE,ROCKBRIDGE ELEM,44,DEKALB,089,351,43103,black,-84.195845,33.794479
4801025.000000000000000,968.000000000000000,089SJ,SJ,STONE MILL ELEM,44,DEKALB,089,370,42254,black,-84.187094,33.812217
4801104.000000000000000,903.000000000000000,089MA,MA,MILLER-ELDRIDGE L. MILLER ELEM,44,DEKALB,089,306,66879,black,-84.174509,33.766149
4801156.000000000000000,979.000000000000000,089SU,SU,SOUTH HAIRSTON,44,DEKALB,089,381,66453,black,-84.178184,33.774884
5154792.000000000000000,1688.000000000000000,13510,10,010 CATES A,67,GWINNETT,135,750,93628,white,-84.006342,33.865850
5154861.000000000000000,1759.000000000000000,13581,81,081 CATES L,67,GWINNETT,135,885,63429,white,-83.989203,33.856531
5154929.000000000000000,1834.000000000000000,135156,156,156 BAYCREEK J,67,GWINNETT,135,812,80577,,-83.969437,33.842918
5154989.000000000000000,1719.000000000000000,13541,41,041 BAYCREEK B,67,GWINNETT,135,841,81582,,-83.958311,33.818352
5155059.000000000000000,1812.000000000000000,135134,134,134 BAYCREEK F,67,GWINNETT,135,788,78092,white,-83.966384,33.876994
5155140.000000000000000,1772.000000000000000,13594,94,094 CATES N,67,GWINNETT,135,899,100110,white,-84.005707,33.892057
5155203.000000000000000,1683.000000000000000,1355,5,005 BAYCREEK A,67,GWINNETT,135,850,90168,white,-83.984568,33.886278
5072801.000000000000000,1782.000000000000000,135104,104,104 ROCKBRIDGE F,67,GWINNETT,135,755,82116,black,-84.009025,33.788995
5072867.000000000000000,1754.000000000000000,13576,76,076 ROCKBRIDGE D,67,GWINNETT,135,879,82166,black,-84.004061,33.811970
4993572.000000000000000,926.000000000000000,089MZ,MZ,MILLER GROVE HIGH,44,DEKALB,089,329,39791,black,-84.137552,33.710534
4993610.000000000000000,901.000000000000000,089LH,LH,LITHONIA HIGH,44,DEKALB,089,304,51704,black,-84.131001,33.722165
4993663.000000000000000,952.000000000000000,089RH,RH,REDAN-TROTTI LIBRARY,44,DEKALB,089,354,51345,black,-84.129531,33.735019
4993716.000000000000000,989.000000000000000,089WD,WD,WOODROW ROAD,44,DEKALB,089,391,51989,black,-84.113372,33.689885
4993768.000000000000000,899.000000000000000,089LD,LD,LITHONIA,44,DEKALB,089,302,49929,black,-84.106531,33.712540
4789010.000000000000000,988.000000000000000,089WB,WB,WESLEY CHAPEL LIBRARY,44,DEKALB,089,390,64478,black,-84.212900,33.696998
4789062.000000000000000,977.000000000000000,089SS,SS,SNAPFINGER ROAD SOUTH,44,DEKALB,089,379,64201,black,-84.195342,33.693125
4789131.000000000000000,908.000000000000000,089MF,MF,MCWILLIAMS,44,DEKALB,089,311,63778,black,-84.184057,33.696223
4789173.000000000000000,911.000000000000000,089MI,MI,MILLER GROVE MIDDLE,44,DEKALB,089,314,50587,black,-84.182102,33.714401
4789217.000000000000000,828.000000000000000,089BM,BM,BETHUNE MIDDLE,44,DEKALB,089,229,53927,black,-84.204368,33.720716
4789268.000000000000000,845.000000000000000,089CP,CP,CROSSROADS,44,DEKALB,089,246,60668,black,-84.184360,33.747837
4789330.000000000000000,866.000000000000000,089FA,FA,FAIRINGTON ELEM,44,DEKALB,089,268,43607,black,-84.161957,33.695721
4789371.000000000000000,945.000000000000000,089PR,PR,PANOLA ROAD,44,DEKALB,089,347,39733,black,-84.157397,33.711517
4789413.000000000000000,943.000000000000000,089PI,PI,PANOLA WAY ELEM,44,DEKALB,089,345,65050,black,-84.177392,33.729810
4789460.000000000000000,997.000000000000000,089YA,YA,YOUNG ROAD,44,DEKALB,089,399,65186,black,-84.178867,33.739106
4709823.000000000000000,1320.000000000000000,12107K2,07K2,07K2,60,FULTON,121,484,71451,white,-84.370297,33.813982
4709861.000000000000000,1310.000000000000000,12106S,06S,06S,60,FULTON,121,474,57521,white,-84.357624,33.797875
4709938.000000000000000,1304.000000000000000,12106H,06H,06H,60,FULTON,121,468,58138,white,-84.352953,33.786613
4709985.000000000000000,2913.000000000000000,12106D,06D,06D,60,FULTON,121,464,68085,white,-84.356549,33.812655
4710056.000000000000000,904.000000000000000,089MB,MB,MCNAIR HIGH,44,DEKALB,089,307,62918,black,-84.340492,33.712446
4710122.000000000000000,914.000000000000000,089ML,ML,MEADOWVIEW ELEM,44,DEKALB,089,317,50180,black,-84.328354,33.689158
4710204.000000000000000,877.000000000000000,089GC,GC,GRESHAM ROAD,44,DEKALB,089,279,52547,black,-84.318506,33.712584
4795740.000000000000000,957.000000000000000,089RM,RM,REDAN MIDDLE,44,DEKALB,089,359,52449,black,-84.167238,33.746602
4795811.000000000000000,905.000000000000000,089MC,MC,MARBUT ELEM,44,DEKALB,089,308,51877,black,-84.155061,33.725340
4795858.000000000000000,955.000000000000000,089RK,RK,REDAN ROAD,44,DEKALB,089,357,55881,black,-84.152469,33.737961
4795910.000000000000000,991.000000000000000,089WG,WG,WOODRIDGE ELEM,44,DEKALB,089,393,48170,black,-84.203990,33.752846
4795963.000000000000000,954.000000000000000,089RJ,RJ,ROWLAND ROAD,44,DEKALB,089,356,66495,black,-84.206141,33.769152
4796015.000000000000000,994.000000000000000,089WK,WK,WHITE OAK,44,DEKALB,089,396,50397,black,-84.187656,33.755388
4796055.000000000000000,874.000000000000000,089FM,FM,FREEDOM MIDDLE,44,DEKALB,089,276,62286,black,-84.187059,33.782573
4796131.000000000000000,939.000000000000000,089PE,PE,PINE LAKE,44,DEKALB,089,341,46274,black,-84.206069,33.790641
4893029.000000000000000,1392.000000000000000,121AP01B,AP01B,AP01B,60,FULTON,121,553,84740,white,-84.283598,34.064004
4893065.000000000000000,972.000000000000000,089SN,SN,SHAMROCK,44,DEKALB,089,374,68433,white,-84.273525,33.817890
4893107.000000000000000,930.000000000000000,089ND,ND,NORTHLAKE,44,DEKALB,089,332,107054,white,-84.269875,33.831343
4893169.000000000000000,820.000000000000000,089BD,BD,BRIARLAKE ELEM,44,DEKALB,089,221,144593,white,-84.266286,33.846199
4893248.000000000000000,948.000000000000000,089RD,RD,REHOBOTH,44,DEKALB,089,350,91738,white,-84.256803,33.830827
4893318.000000000000000,992.000000000000000,089WI,WI,WARREN TECH,44,DEKALB,089,394,59607,,-84.267249,33.880649
4897882.000000000000000,925.000000000000000,089MW,MW,MIDVALE ROAD,44,DEKALB,089,328,99706,white,-84.248129,33.860517
4897959.000000000000000,882.000000000000000,089HC,HC,HENDERSON MILL ELEM,44,DEKALB,089,284,87707,white,-84.261587,33.866488
4898018.000000000000000,913.000000000000000,089MK,MK,MONTREAL,44,DEKALB,089,316,74627,white,-84.244704,33.829842
4898070.000000000000000,890.000000000000000,089JB,JB,JOLLY ELEM,44,DEKALB,089,292,37887,black,-84.230368,33.817995
4898136.000000000000000,887.000000000000000,089IA,IA,IDLEWOOD ELEM,44,DEKALB,089,289,64808,black,-84.218017,33.824492
4898190.000000000000000,824.000000000000000,089BH,BH,BROCKETT,44,DEKALB,089,225,68763,white,-84.226917,33.840211
4761101.000000000000000,894.000000000000000,089KD,KD,KING-ML KING JR HIGH,44,DEKALB,089,296,76990,black,-84.212688,33.651897
4761166.000000000000000,826.000000000000000,089BJ,BJ,BROWNS MILL ELEM,44,DEKALB,089,227,66160,black,-84.192170,33.672021
4761225.000000000000000,971.000000000000000,089SM,SM,SALEM MIDDLE,44,DEKALB,089,373,64177,black,-84.165162,33.661422
4761290.000000000000000,924.000000000000000,089MV,MV,MILLER GROVE ROAD,44,DEKALB,089,327,67805,black,-84.162638,33.682293
4761331.000000000000000,832.000000000000000,089CC,CC,COLUMBIA ELEM,44,DEKALB,089,233,38155,black,-84.264773,33.717856
4761371.000000000000000,873.000000000000000,089FL,FL,FLAT SHOALS LIBRARY,44,DEKALB,089,275,54807,black,-84.251900,33.697689
4840702.000000000000000,964.000000000000000,089SF,SF,SKYLAND,44,DEKALB,089,366,81275,hispanic,-84.312799,33.863702
4840776.000000000000000,810.000000000000000,089AB,AB,ASHFORD PARK ELEM,44,DEKALB,089,212,98570,white,-84.318900,33.870252
4840834.000000000000000,932.000000000000000,089OA,OA,OAK GROVE ELEM,44,DEKALB,089,334,93011,white,-84.297351,33.842375
4840889.000000000000000,851.000000000000000,089CW,CW,CORALWOOD,44,DEKALB,089,253,98598,white,-84.289549,33.819083
4840956.000000000000000,959.000000000000000,089SA,SA,SAGAMORE HILLS ELEM,44,DEKALB,089,361,139829,white,-84.295573,33.830635
4841024.000000000000000,896.000000000000000,089LA,LA,LAKESIDE HIGH,44,DEKALB,089,299,117208,white,-84.281876,33.845874
4841098.000000000000000,854.000000000000000,089DC,DC,DRESDEN ELEM,44,DEKALB,089,256,55970,hispanic,-84.302473,33.857936
4913400.000000000000000,940.000000000000000,089PF,PF,PLEASANTDALE ELEM,44,DEKALB,089,342,42807,hispanic,-84.234993,33.894367
4913455.000000000000000,1744.000000000000000,13566,66,066 PINCKNEYVILLE O,67,GWINNETT,135,868,41693,hispanic,-84.218059,33.893151
4913519.000000000000000,1716.000000000000000,13538,38,038 PINCKNEYVILLE F,67,GWINNETT,135,837,45143,hispanic,-84.231177,33.919591
4913598.000000000000000,1737.000000000000000,13559,59,059 PINCKNEYVILLE N,67,GWINNETT,135,860,42146,,-84.243181,33.938470
4913685.000000000000000,929.000000000000000,089NC,NC,NORTH HAIRSTON,44,DEKALB,089,331,67422,black,-84.201070,33.818045
4730557.000000000000000,819.000000000000000,089BC,BC,BRIAR VISTA ELEM,44,DEKALB,089,220,77634,white,-84.339330,33.812715
4730624.000000000000000,858.000000000000000,089DH,DH,DRUID HILLS HIGH,44,DEKALB,089,260,121663,white,-84.321985,33.792256
4730681.000000000000000,865.000000000000000,089ER,ER,EMORY ROAD,44,DEKALB,089,267,63064,white,-84.318838,33.800614
