Precinct,registered_v,rep_votes,dem_votes,total,rep_p,dem_p,county
SS29B,10,3,2,5,0.6,0.4,FULTON
SS31,969,422,281,710,0.594366197183,0.395774647887,FULTON
UC01A,3087,58,1995,2056,0.0282101167315,0.9703307393,FULTON
UC01B,229,4,149,153,0.0261437908497,0.97385620915,FULTON
UC02A,5497,155,3746,3911,0.0396318077218,0.957811301457,FULTON
UC031,1327,116,740,858,0.135198135198,0.862470862471,FULTON
UC032,597,205,222,428,0.478971962617,0.518691588785,FULTON
UC033,35,3,24,27,0.111111111111,0.888888888889,FULTON
TOTALS:,567174,137124,255470,397255,0.345178789443,0.643088192723,FULTON
001 HARBINS A,3941,1863,1108,3016,0.617705570292,0.367374005305,GWINNETT
002 ROCKBRIDGE A,2637,652,1330,2001,0.325837081459,0.664667666167,GWINNETT
003 DACULA,3317,1323,1161,2504,0.528354632588,0.463658146965,GWINNETT
004 SUWANEE A,1166,529,356,902,0.586474501109,0.394678492239,GWINNETT
005 BAYCREEK A,2325,1213,648,1878,0.645899893504,0.345047923323,GWINNETT
006 GOODWINS A,2968,1130,1001,2174,0.519779208832,0.460441582337,GWINNETT
007 DULUTH A,3596,1573,1068,2685,0.585847299814,0.397765363128,GWINNETT
008 DUNCANS A,3367,2109,560,2706,0.779379157428,0.206947524021,GWINNETT
009 PUCKETTS A,3437,2016,636,2683,0.751397689154,0.237048080507,GWINNETT
010 CATES A,2007,1033,472,1522,0.678712220762,0.31011826544,GWINNETT
011 BERKSHIRE A,1733,424,668,1101,0.3851044505,0.606721162579,GWINNETT
012 BERKSHIRE B,3511,760,1636,2423,0.313660751135,0.675196037969,GWINNETT
013 DUNCANS C,2384,1546,386,1948,0.79363449692,0.198151950719,GWINNETT
014 GARNERS A,2972,1620,687,2346,0.690537084399,0.29283887468,GWINNETT
015 LAWRENCEVILLE A,2743,935,885,1836,0.509259259259,0.482026143791,GWINNETT
016 LAWRENCEVILLE B,3364,1011,1444,2488,0.406350482315,0.58038585209,GWINNETT
017 MARTINS A,2074,358,1085,1455,0.246048109966,0.745704467354,GWINNETT
018 MARTINS B,2212,597,957,1576,0.378807106599,0.607233502538,GWINNETT
019 MARTINS C,1836,700,643,1366,0.512445095168,0.470717423133,GWINNETT
020 PINCKNEYVILLE A,1695,228,882,1132,0.201413427562,0.779151943463,GWINNETT
021 PINCKNEYVILLE B,2161,407,877,1301,0.312836279785,0.674096848578,GWINNETT
022 PINCKNEYVILLE C,1442,725,443,1188,0.610269360269,0.372895622896,GWINNETT
023 PINCKNEYVILLE D,1350,192,716,920,0.208695652174,0.778260869565,GWINNETT
024 SUGAR HILL A,2577,1148,574,1753,0.654877353109,0.327438676554,GWINNETT
025 SUGAR HILL B,3416,1615,849,2512,0.642914012739,0.337977707006,GWINNETT
026 HOG MOUNTAIN A,3056,1116,1003,2160,0.516666666667,0.464351851852,GWINNETT
027 HOG MOUNTAIN B,3417,1779,846,2671,0.666042680644,0.316735305129,GWINNETT
028 ROCKYCREEK A,3838,1966,1016,3005,0.654242928453,0.338103161398,GWINNETT
029 CATES B,1427,826,294,1147,0.720139494333,0.256320836966,GWINNETT
030 CATES C,2071,752,839,1599,0.470293933709,0.524702939337,GWINNETT
031 HOG MOUNTAIN D,2054,1076,444,1549,0.694641704325,0.286636539703,GWINNETT
032 BERKSHIRE D,2285,1141,589,1765,0.646458923513,0.333711048159,GWINNETT
033 BERKSHIRE E,1675,905,423,1345,0.672862453532,0.314498141264,GWINNETT
034 BERKSHIRE F,1521,450,514,982,0.458248472505,0.523421588595,GWINNETT
035 CATES D,2539,1233,672,1937,0.636551368095,0.346928239546,GWINNETT
036 CATES E,2251,1227,558,1820,0.674175824176,0.306593406593,GWINNETT
037 PINCKNEYVILLE E,1245,216,715,942,0.229299363057,0.759023354565,GWINNETT
038 PINCKNEYVILLE F,1343,293,523,821,0.356881851401,0.637028014616,GWINNETT
039 DUNCANS D,4059,2488,619,3146,0.790845518118,0.196757787667,GWINNETT
040 PINCKNEYVILLE H,3003,1306,1004,2338,0.558597091531,0.429426860565,GWINNETT
041 BAYCREEK B,3882,1272,1645,2932,0.433833560709,0.56105047749,GWINNETT
042 LAWRENCEVILLE C,2188,1176,446,1658,0.709288299156,0.268998793727,GWINNETT
043 MARTINS D,1440,203,769,983,0.206510681587,0.782299084435,GWINNETT
044 ROCKBRIDGE B,2885,723,1439,2194,0.329535095716,0.655879671832,GWINNETT
045 GARNERS B,2488,857,1076,1950,0.439487179487,0.551794871795,GWINNETT
046 CATES F,1531,910,311,1242,0.73268921095,0.25040257649,GWINNETT
047 CATES G,2400,1482,405,1908,0.776729559748,0.212264150943,GWINNETT
048 DULUTH B,2646,1142,688,1867,0.611676486342,0.368505623996,GWINNETT
049 GARNERS C,1539,605,502,1132,0.53445229682,0.443462897527,GWINNETT
050 PINCKNEYVILLE I,1781,354,912,1291,0.274206041828,0.70642912471,GWINNETT
051 PINCKNEYVILLE J,1527,193,745,947,0.203801478353,0.786694825766,GWINNETT
052 BERKSHIRE G,1729,933,434,1392,0.67025862069,0.311781609195,GWINNETT
053 CATES H,2565,745,1148,1911,0.389848246991,0.600732600733,GWINNETT
054 SUGAR HILL C,3182,1731,663,2423,0.714403631861,0.273627734214,GWINNETT
055 SUGAR HILL D,2648,1201,707,1934,0.620992761117,0.365563598759,GWINNETT
056 DULUTH C,1821,775,592,1399,0.553967119371,0.423159399571,GWINNETT
057 DULUTH D,3368,1042,1175,2271,0.458828709819,0.517393218846,GWINNETT
058 PINCKNEYVILLE K,2379,375,1196,1596,0.234962406015,0.749373433584,GWINNETT
059 PINCKNEYVILLE N,2253,318,1404,1740,0.18275862069,0.806896551724,GWINNETT
060 LAWRENCEVILLE D,3206,535,1619,2168,0.246771217712,0.746771217712,GWINNETT
061 LAWRENCEVILLE E,1850,895,504,1417,0.631616090332,0.355681016231,GWINNETT
062 PINCKNEYVILLE L,2013,1255,436,1718,0.730500582072,0.25378346915,GWINNETT
063 PINCKNEYVILLE M,2172,1335,427,1785,0.747899159664,0.239215686275,GWINNETT
064 GARNERS D,2522,606,1295,1923,0.315132605304,0.673426937077,GWINNETT
065 BERKSHIRE H,1271,367,498,875,0.419428571429,0.569142857143,GWINNETT
066 PINCKNEYVILLE O,2340,382,1134,1535,0.248859934853,0.738762214984,GWINNETT
067 PUCKETTS E,3238,1400,963,2393,0.585039699122,0.402423735896,GWINNETT
068 CATES I,2842,1344,762,2144,0.626865671642,0.355410447761,GWINNETT
069 CATES J,2497,1078,844,1954,0.551688843398,0.431934493347,GWINNETT
070 GOODWINS B,3254,1628,713,2387,0.68202764977,0.298701298701,GWINNETT
071 LAWRENCEVILLE F,2903,657,1472,2146,0.306150978565,0.685927306617,GWINNETT
072 MARTINS E,3453,298,2171,2497,0.119343211854,0.869443331998,GWINNETT
073 PINCKNEYVILLE P,1567,706,584,1309,0.539343009931,0.446142093201,GWINNETT
074 PINCKNEYVILLE Q,1184,109,709,821,0.132764920828,0.863580998782,GWINNETT
075 ROCKBRIDGE C,3536,700,2019,2745,0.255009107468,0.735519125683,GWINNETT
076 ROCKBRIDGE D,2794,774,1389,2178,0.355371900826,0.637741046832,GWINNETT
077 GOODWINS C,3560,1188,1295,2514,0.472553699284,0.515115354018,GWINNETT
078 BAYCREEK K,2527,1221,766,2000,0.6105,0.383,GWINNETT
079 CATES K,2154,1161,449,1649,0.704063068526,0.272286234081,GWINNETT
080 BAYCREEK C,4276,1658,1616,3303,0.501967907962,0.489252194974,GWINNETT
081 CATES L,3139,1248,1110,2385,0.523270440252,0.465408805031,GWINNETT
082 DULUTH E,3438,823,1432,2287,0.359860078706,0.626147791867,GWINNETT
083 GOODWINS D,3338,1379,969,2394,0.576023391813,0.404761904762,GWINNETT
084 LAWRENCEVILLE G,2035,497,979,1493,0.33288680509,0.655726724715,GWINNETT
085 LAWRENCEVILLE H,3153,1529,815,2386,0.640821458508,0.341575859179,GWINNETT
086 MARTINS F,1787,340,885,1243,0.273531777957,0.711987127916,GWINNETT
087 PINCKNEYVILLE S,2129,721,780,1533,0.470319634703,0.508806262231,GWINNETT
088 ROCKBRIDGE E,3194,715,1592,2332,0.306603773585,0.682675814751,GWINNETT
089 SUGAR HILL E,2231,1146,460,1639,0.699206833435,0.280658938377,GWINNETT
090 LAWRENCEVILLE I,2577,928,898,1862,0.498388829216,0.482277121375,GWINNETT
091 BAYCREEK D,3363,1702,977,2711,0.627812615271,0.36038362228,GWINNETT
092 BERKSHIRE J,2285,1228,567,1840,0.667391304348,0.308152173913,GWINNETT
093 CATES M,3465,1920,752,2715,0.707182320442,0.276979742173,GWINNETT
094 CATES N,2151,1339,364,1719,0.77894124491,0.211751018034,GWINNETT
095 DULUTH F,3156,543,1515,2076,0.261560693642,0.729768786127,GWINNETT
096 DULUTH G,2244,1087,582,1694,0.641676505313,0.343565525384,GWINNETT
097 GOODWINS E,3926,1700,1127,2864,0.593575418994,0.393505586592,GWINNETT
098 GOODWINS F,2398,981,707,1716,0.571678321678,0.412004662005,GWINNETT
099 PINCKNEYVILLE T,2136,748,734,1511,0.495036399735,0.485771012574,GWINNETT
100 SUWANEE B,3116,1523,759,2321,0.656182679879,0.327014218009,GWINNETT
101 PINCKNEYVILLE U,1497,574,652,1244,0.461414790997,0.524115755627,GWINNETT
102 PUCKETTS B,2310,1277,526,1825,0.699726027397,0.288219178082,GWINNETT
103 BERKSHIRE L,2101,458,1009,1494,0.30655957162,0.675368139224,GWINNETT
104 ROCKBRIDGE F,4123,890,2352,3263,0.272755133313,0.720809071407,GWINNETT
105 SUGAR HILL F,3015,1481,658,2175,0.68091954023,0.302528735632,GWINNETT
106 SUWANEE C,3318,1648,790,2489,0.662113298513,0.317396544797,GWINNETT
107 CATES O,1121,557,289,857,0.649941656943,0.337222870478,GWINNETT
108 BAYCREEK E,2320,972,733,1735,0.56023054755,0.422478386167,GWINNETT
109 BERKSHIRE M,1343,717,344,1085,0.660829493088,0.317050691244,GWINNETT
110 MARTINS G,1647,411,702,1135,0.362114537445,0.618502202643,GWINNETT
111 DULUTH H,1961,896,555,1469,0.609938733833,0.377808032675,GWINNETT
112 BERKSHIRE N,2567,1417,611,2061,0.687530325085,0.296458030082,GWINNETT
113 PINCKNEYVILLE V,1233,333,508,858,0.388111888112,0.592074592075,GWINNETT
114 PINCKNEYVILLE W,2665,886,1029,1944,0.455761316872,0.529320987654,GWINNETT
115 MARTINS H,3255,960,1357,2355,0.407643312102,0.576220806794,GWINNETT
116 MARTINS I,2500,500,1166,1679,0.297796307326,0.694460988684,GWINNETT
117 MARTINS J,2640,368,1415,1799,0.204558087827,0.786548082268,GWINNETT
118 GARNERS F,1305,664,350,1028,0.645914396887,0.34046692607,GWINNETT
119 BERKSHIRE O,2197,1173,515,1716,0.683566433566,0.300116550117,GWINNETT
120 BERKSHIRE P,1030,382,374,764,0.5,0.489528795812,GWINNETT
121 PINCKNEYVILLE X,2514,1155,790,1988,0.580985915493,0.397384305835,GWINNETT
122 ROCKBRIDGE G,3890,738,2152,2923,0.25248032843,0.736229900787,GWINNETT
123 PINCKNEYVILLE Y,2061,284,1114,1407,0.20184790334,0.791755508173,GWINNETT
124 GOODWINS G,1724,476,793,1284,0.370716510903,0.617601246106,GWINNETT
125 PINCKNEYVILLE Z,1647,1061,291,1385,0.766064981949,0.210108303249,GWINNETT
126 PINCKNEYVILLE A1,2414,1402,510,1942,0.721936148301,0.262615859938,GWINNETT
127 LAWRENCEVILLE J,1515,468,627,1119,0.418230563003,0.560321715818,GWINNETT
128 GOODWINS H,2148,878,628,1533,0.57273320287,0.409654272668,GWINNETT
129 DUNCANS B,3187,1930,527,2494,0.773857257418,0.211307137129,GWINNETT
130 SUWANEE D,3323,1985,658,2679,0.740948114968,0.245614035088,GWINNETT
131 SUWANEE E,3031,1745,631,2415,0.722567287785,0.261283643892,GWINNETT
132 LAWRENCEVILLE K,2612,1166,729,1927,0.605085625324,0.378308251168,GWINNETT
133 HARBINS B,2886,1657,468,2165,0.765357967667,0.216166281755,GWINNETT
134 BAYCREEK F,2785,1065,1128,2206,0.48277425204,0.511332728921,GWINNETT
135 PUCKETTS C,2213,1212,463,1704,0.711267605634,0.271713615023,GWINNETT
136 HOG MOUNTAIN C,3085,1493,716,2255,0.662084257206,0.317516629712,GWINNETT
137 ROCKYCREEK B,3733,1888,911,2844,0.663853727145,0.320323488045,GWINNETT
138 DULUTH I,3268,1648,657,2325,0.708817204301,0.282580645161,GWINNETT
139 MARTINS K,3467,643,1755,2430,0.264609053498,0.722222222222,GWINNETT
140 SUWANEE H,2755,1713,489,2222,0.770927092709,0.220072007201,GWINNETT
141 SUGAR HILL G,2134,1176,428,1630,0.721472392638,0.262576687117,GWINNETT
142 SUWANEE F,2771,1291,811,2132,0.605534709193,0.380393996248,GWINNETT
143 LAWRENCEVILLE L,3587,1419,1259,2713,0.523037228161,0.464061924069,GWINNETT
144 LAWRENCEVILLE M,3644,720,1837,2584,0.278637770898,0.710913312693,GWINNETT
145 BAYCREEK G,3121,1391,985,2398,0.580066722269,0.410758965805,GWINNETT
146 BAYCREEK H,4021,2258,904,3188,0.708281053952,0.28356336261,GWINNETT
147 BAYCREEK I,3811,1391,1418,2838,0.490133897111,0.499647639183,GWINNETT
148 BERKSHIRE Q,1399,671,364,1058,0.634215500945,0.34404536862,GWINNETT
149 GOODWINS I,2035,1056,537,1619,0.652254478073,0.331686226065,GWINNETT
150 DULUTH K,1627,231,775,1020,0.226470588235,0.759803921569,GWINNETT
151 HARBINS C,1686,1027,306,1348,0.761869436202,0.227002967359,GWINNETT
152 ROCKYCREEK C,3275,1744,848,2633,0.662362324345,0.322066084314,GWINNETT
153 LAWRENCEVILLE N,1713,654,564,1242,0.526570048309,0.454106280193,GWINNETT
154 PUCKETTS D,2306,1360,433,1813,0.750137892995,0.238830667402,GWINNETT
155 SUWANEE G,2567,1246,724,2009,0.620209059233,0.360378297661,GWINNETT
156 BAYCREEK J,3144,1137,1287,2454,0.463325183374,0.524449877751,GWINNETT
TOTALS:,395934,159855,132509,296496,0.53914723976,0.446916653176,GWINNETT
