ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,income_rac,income_r_1
4661502,0.83,850,089FL,089FL,FL,FLAT SHOALS LIBRARY,44,DEKALB,089,black,53082.346522699997877
4661550,1.34,819,089CM,089CM,CM,COLUMBIA MIDDLE,44,DEKALB,089,black,48321.456227000002400
4661599,0.61,959,089TC,089TC,TC,TONEY ELEM,44,DEKALB,089,black,31018.000108799998998
4661641,0.87,872,089KE,089KE,KE,KNOLLWOOD ELEM,44,DEKALB,089,black,58064.277800900003058
4661698,1.03,964,089WA,089WA,WA,WADSWORTH ELEM,44,DEKALB,089,black,39815.870019000001776
4661752,0.66,942,089SG,089SG,SG,SNAPFINGER ELEM,44,DEKALB,089,black,49201.543375300003390
4811515,1.28,1723,13566,13566,66,PINCKNEYVILLE O,67,GWINNETT,135,hispanic,43949.955750599998282
4811580,3.80,1695,13538,13538,38,PINCKNEYVILLE F,67,GWINNETT,135,hispanic,48601.443447400000878
4811658,3.16,1716,13559,13559,59,PINCKNEYVILLE N,67,GWINNETT,135,,46957.034952800000610
4811745,0.73,906,089NC,089NC,NC,NORTH HAIRSTON,44,DEKALB,089,black,60236.999929300000076
4811793,2.40,799,089BF,089BF,BF,BROCKETT ELEM,44,DEKALB,089,,58317.667545700001938
5016710,1.53,1741,13584,13584,84,LAWRENCEVILLE G,67,GWINNETT,135,,80120.332356700004311
5016783,1.33,1807,135150,135150,150,DULUTH K,67,GWINNETT,135,,33750.978765699997894
5016839,2.54,1705,13548,13548,48,DULUTH B,67,GWINNETT,135,,72921.541211400006432
5016918,2.19,1753,13596,13596,96,DULUTH G,67,GWINNETT,135,,110492.900219000002835
5017020,2.38,1729,13572,13572,72,MARTINS E,67,GWINNETT,135,,44527.095684300002176
5024274,5.56,1752,13595,13595,95,DULUTH F,67,GWINNETT,135,,80415.673769999993965
5024380,3.52,1795,135138,135138,138,DULUTH I,67,GWINNETT,135,,104633.557228999998188
5024448,4.76,1426,121JC01,121JC01,JC01,JC01,60,FULTON,121,,145436.999940000008792
5024510,3.00,1664,1357,1357,7,DULUTH A,67,GWINNETT,135,white,98014.009097100002691
4683409,0.69,894,089MN,089MN,MN,MEMORIAL SOUTH,44,DEKALB,089,black,41417.746584499996970
4683453,1.39,893,089MM,089MM,MM,MEMORIAL NORTH,44,DEKALB,089,black,43097.116463500002283
4683534,1.37,965,089WB,089WB,WB,WESLEY CHAPEL LIBRAR,44,DEKALB,089,black,56502.000000000000000
4683587,1.30,954,089SS,089SS,SS,SNAPFINGER ROAD S,44,DEKALB,089,black,60566.238981599999534
4683656,1.27,886,089MF,089MF,MF,MCWILLIAMS,44,DEKALB,089,black,65251.999956400002702
4683697,2.57,889,089MI,089MI,MI,MIDDLE GROVE MIDDLE,44,DEKALB,089,black,47983.036645499996666
4683741,1.96,805,089BM,089BM,BM,BETHUNE MIDDLE,44,DEKALB,089,black,53747.683700399997178
4897053,5.86,939,089SD,089SD,SD,STONE MOUNTAIN ELEM,44,DEKALB,089,black,71286.143799400000717
4897167,2.38,973,089WN,089WN,WN,WYNBROOKE ELEM,44,DEKALB,089,black,73882.004222000003210
4897210,1.98,955,089ST,089ST,ST,STEPHENSON MIDDLE,44,DEKALB,089,black,77019.378142200002912
4897257,1.16,950,089SO,089SO,SO,SOUTH DESHON,44,DEKALB,089,black,76661.641635799998767
4897294,3.52,1721,13564,13564,64,GARNERS D,67,GWINNETT,135,black,68808.089994599999045
4677935,0.40,963,089VB,089VB,VB,VALLEY BROOK,44,DEKALB,089,,47316.000260300002992
4677979,1.80,938,089SC,089SC,SC,SHAW-ROBERT SHAW ELE,44,DEKALB,089,black,53268.773268500000995
4678058,0.34,826,089CT,089CT,CT,COVINGTON HWY,44,DEKALB,089,black,27600.000029700000596
4678088,1.71,928,089RG,089RG,RG,ROWLAND ELEM,44,DEKALB,089,black,35326.799883599996974
4678163,1.04,832,089DE,089DE,DE,DUNAIRE ELEM,44,DEKALB,089,black,58731.791089500002272
4678212,1.09,786,089AA,089AA,AA,ALLGOOD ELEM,44,DEKALB,089,black,63471.999823400001333
4678268,0.92,865,089IB,089IB,IB,INDIAN CREEK ELEM,44,DEKALB,089,black,37167.245448000001488
4678332,1.08,817,089CK,089CK,CK,CLARKSTON (CLA),44,DEKALB,089,black,37306.769437900002231
5054602,2.18,1667,13510,13510,10,CATES A,67,GWINNETT,135,white,93438.567377200000919
5054671,2.62,1738,13581,13581,81,CATES L,67,GWINNETT,135,,70051.997141400002874
5054739,3.19,1813,135156,135156,156,BAYCREEK J,67,GWINNETT,135,,80793.261453300001449
5054799,5.78,1698,13541,13541,41,BAYCREEK B,67,GWINNETT,135,,78720.270616399997380
5054869,2.91,1791,135134,135134,134,BAYCREEK F,67,GWINNETT,135,white,76728.000079699995695
5054950,1.75,1751,13594,13594,94,CATES N,67,GWINNETT,135,white,101025.320875000004889
5055013,1.65,1662,1355,1355,5,BAYCREEK A,67,GWINNETT,135,white,89086.685156599996844
4995527,1.51,1743,13586,13586,86,MARTINS F,67,GWINNETT,135,,48606.012506599996414
4995571,1.55,1691,13534,13534,34,BERKSHIRE F,67,GWINNETT,135,,58238.231217300002754
4995638,1.80,1776,135119,135119,119,BERKSHIRE O,67,GWINNETT,135,white,82742.489183600002434
4995707,1.85,1676,13519,13519,19,MARTINS C,67,GWINNETT,135,,59659.798733600000560
4995759,1.14,1700,13543,13543,43,MARTINS D,67,GWINNETT,135,,52116.175618399996893
4995799,1.78,1773,135116,135116,116,MARTINS I,67,GWINNETT,135,,62145.012093999997887
4995851,1.38,1774,135117,135117,117,MARTINS J,67,GWINNETT,135,,47118.605756700002530
4995902,2.01,1745,13588,13588,88,ROCKBRIDGE E,67,GWINNETT,135,black,56859.208317500000703
4726963,1.85,1556,121SS12,121SS12,SS12,SS12,60,FULTON,121,white,124374.241597000000183
4727036,0.33,1545,121SS07C,121SS07C,SS07C,SS07C,60,FULTON,121,white,108524.999953999998979
4727078,0.29,1544,121SS07B,121SS07B,SS07B,SS07B,60,FULTON,121,white,108524.999330999999074
4727115,0.62,1543,121SS07A,121SS07A,SS07A,SS07A,60,FULTON,121,white,84328.999961299996357
4727143,0.25,1547,121SS08B,121SS08B,SS08B,SS08B,60,FULTON,121,white,108524.991485999998986
4727163,0.26,1538,121SS02B,121SS02B,SS02B,SS02B,60,FULTON,121,white,90477.000000000000000
4727200,0.19,1548,121SS08C,121SS08C,SS08C,SS08C,60,FULTON,121,white,84329.000140499992995
4727222,1.07,1540,121SS04,121SS04,SS04,SS04,60,FULTON,121,,74517.004303699999582
4727266,0.53,1546,121SS08A,121SS08A,SS08A,SS08A,60,FULTON,121,white,108525.000018000006094
4727313,0.64,1549,121SS08D,121SS08D,SS08D,SS08D,60,FULTON,121,white,108525.020545000006678
4727353,1.01,1572,121SS29A,121SS29A,SS29A,SS29A,60,FULTON,121,,103129.000060000005760
4727400,0.79,876,089LC,089LC,LC,LAVISTA,44,DEKALB,089,,91469.393382099995506
4606138,0.90,1281,12106J,12106J,06J,06J,60,FULTON,121,,45081.057744999998249
4606213,0.48,1276,12106E,12106E,06E,06E,60,FULTON,121,white,72178.717463499997393
4606254,0.22,1285,12106Q,12106Q,06Q,06Q,60,FULTON,121,white,74875.000142300006701
4606291,0.92,1287,12106S,12106S,06S,06S,60,FULTON,121,white,59200.570121199998539
4606367,0.35,1279,12106H,12106H,06H,06H,60,FULTON,121,white,59582.267453200001910
4606414,1.23,1275,12106D,12106D,06D,06D,60,FULTON,121,white,71373.368955400001141
4606485,2.58,882,089MB,089MB,MB,MCNAIR HIGH,44,DEKALB,089,black,66331.633326499999384
4890864,0.99,879,089LH,089LH,LH,LITHONIA HIGH,44,DEKALB,089,black,55563.999965599999996
4890917,2.06,929,089RH,089RH,RH,REDAN-TROTTI LIBRARY,44,DEKALB,089,black,49647.557419999997364
4890970,6.70,966,089WD,089WD,WD,WOODROW ROAD,44,DEKALB,089,black,56197.940504400001373
4891022,0.90,877,089LD,089LD,LD,LITHONIA (LIT),44,DEKALB,089,black,48247.000000000000000
4891088,2.90,947,089SL,089SL,SL,STONEVIEW ELEM,44,DEKALB,089,black,43697.589428799998132
4891184,1.92,915,089PC,089PC,PC,PRINCETON ELEM,44,DEKALB,089,black,72649.000000800006092
4891226,1.41,924,089RC,089RC,RC,REDAN ELEM,44,DEKALB,089,black,72655.093784400000004
4891275,1.68,957,089SV,089SV,SV,STEPHENSON HIGH,44,DEKALB,089,black,72877.000004300003638
4597308,0.66,1309,12108L,12108L,08L,08L,60,FULTON,121,white,87289.000757799993153
4597358,0.06,1232,12102W,12102W,02W,02W,60,FULTON,121,white,87766.000000000000000
4597386,0.43,1238,12103F,12103F,03F,03F,60,FULTON,121,white,86784.256023900001310
4597453,0.16,1219,12102A,12102A,02A,02A,60,FULTON,121,white,46303.000138199997309
4597491,0.32,1286,12106R,12106R,06R,06R,60,FULTON,121,hispanic,37734.699005399997986
4597545,0.54,1284,12106N,12106N,06N,06N,60,FULTON,121,white,109896.950179000006756
4597585,0.51,1283,12106L2,12106L2,06L2,06L2,60,FULTON,121,white,87766.000090300003649
4597635,0.16,1231,12102S,12102S,02S,02S,60,FULTON,121,,57249.891225599996687
4597696,0.06,1272,12105J,12105J,05J,05J,60,FULTON,121,black,42941.585984999997891
4592246,0.07,1213,12101I,12101I,01I,01I,60,FULTON,121,black,34378.000159299997904
4592277,0.48,1220,12102B,12102B,02B,02B,60,FULTON,121,,57686.694355599996925
4592355,0.03,1269,12105C,12105C,05C,05C,60,FULTON,121,black,34376.674843900000269
4592382,0.28,1273,12105K,12105K,05K,05K,60,FULTON,121,black,30532.561755099999573
4592445,0.07,1270,12105D,12105D,05D,05D,60,FULTON,121,,52260.490388699996402
4592483,0.05,1271,12105F,12105F,05F,05F,60,FULTON,121,white,29512.000000000000000
4592512,0.19,1230,12102L2,12102L2,02L2,02L2,60,FULTON,121,white,100864.999874000001000
4592556,0.16,1221,12102C,12102C,02C,02C,60,FULTON,121,white,29512.001695800001471
4592598,0.27,1229,12102L1,12102L1,02L1,02L1,60,FULTON,121,hispanic,45188.972598499996820
4592656,0.13,1228,12102K,12102K,02K,02K,60,FULTON,121,,42950.000000000000000
4592696,0.44,1313,12108P,12108P,08P,08P,60,FULTON,121,white,67895.287214700001641
4592741,0.38,1308,12108K,12108K,08K,08K,60,FULTON,121,white,138803.068552999990061
4690405,0.93,822,089CP,089CP,CP,CROSSROADS,44,DEKALB,089,black,57954.985564700000396
4690467,1.32,843,089FA,089FA,FA,FAIRINGTON ELEM,44,DEKALB,089,black,48858.000025900000765
4690508,1.40,922,089PR,089PR,PR,PANOLA ROAD,44,DEKALB,089,black,39873.759637299997848
4690550,0.86,920,089PI,089PI,PI,PANOLA WAY ELEM,44,DEKALB,089,black,65558.032784399998491
4690597,0.88,974,089YA,089YA,YA,YOUNG ROAD,44,DEKALB,089,black,65615.125773299994762
4690649,0.85,934,089RM,089RM,RM,REDAN MIDDLE,44,DEKALB,089,black,50272.979264699999476
4690721,1.08,883,089MC,089MC,MC,MARBUT ELEM,44,DEKALB,089,black,55545.141678200001479
4690767,1.11,932,089RK,089RK,RK,REDAN ROAD,44,DEKALB,089,black,55080.000008399998478
4690820,1.29,968,089WG,089WG,WG,WOODRIDGE ELEM,44,DEKALB,089,black,51184.000033600001188
4690872,1.17,931,089RJ,089RJ,RJ,ROWLAND ROAD,44,DEKALB,089,black,63090.497549200001231
4696274,0.78,971,089WK,089WK,WK,WHITE OAK,44,DEKALB,089,black,47216.000030800001696
4696314,1.46,851,089FM,089FM,FM,FREEDOM MIDDLE,44,DEKALB,089,black,56095.404065499998978
4696390,0.26,916,089PE,089PE,PE,PINE LAKE (PIN),44,DEKALB,089,black,42070.049601899998379
4696424,1.35,857,089HA,089HA,HA,HAMBRICK ELEM,44,DEKALB,089,black,50233.864309800002957
4696487,1.32,926,089RE,089RE,RE,ROCKBRIDGE ELEM,44,DEKALB,089,black,41197.169033700003638
4696569,1.03,945,089SJ,089SJ,SJ,STONE MILL ELEM,44,DEKALB,089,black,36927.354500000001281
4696648,1.08,881,089MA,089MA,MA,MILLER-ELDRIDGE L MI,44,DEKALB,089,black,61031.415271300000313
4987496,2.92,1702,13545,13545,45,GARNERS B,67,GWINNETT,135,black,73877.092098099994473
4987574,1.32,1689,13532,13532,32,BERKSHIRE D,67,GWINNETT,135,white,97661.815649800002575
4987634,2.04,1668,13511,13511,11,BERKSHIRE A,67,GWINNETT,135,,48747.000191699997231
4987692,1.50,1777,135120,135120,120,BERKSHIRE P,67,GWINNETT,135,,60881.664557999996759
4987743,1.75,1766,135109,135109,109,BERKSHIRE M,67,GWINNETT,135,white,98089.307144899998093
4987808,1.43,1731,13574,13574,74,PINCKNEYVILLE Q,67,GWINNETT,135,,45760.925479300000006
4987842,1.52,1760,135103,135103,103,BERKSHIRE L,67,GWINNETT,135,,51231.414008899999317
4980233,1.18,1775,135118,135118,118,GARNERS F,67,GWINNETT,135,white,82412.762627300005988
4980290,2.11,1769,135112,135112,112,BERKSHIRE N,67,GWINNETT,135,white,77794.247137400001520
4980373,1.33,1690,13533,13533,33,BERKSHIRE E,67,GWINNETT,135,white,91737.999916899992968
4980424,1.49,1749,13592,13592,92,BERKSHIRE J,67,GWINNETT,135,white,101415.695334000003641
4980490,1.43,1706,13549,13549,49,GARNERS C,67,GWINNETT,135,white,80846.954551999995601
4980560,2.31,1671,13514,13514,14,GARNERS A,67,GWINNETT,135,white,106134.001048000005540
4627282,1.58,844,089FB,089FB,FB,FERNBANK ELEM,44,DEKALB,089,white,198544.827022999990731
4627356,0.88,841,089EG,089EG,EG,EMORY SOUTH,44,DEKALB,089,white,119116.973184999995283
4627411,0.36,866,089JA,089JA,JA,JOHNSON ESTATES (ATL,44,DEKALB,089,white,36435.589920400001574
4627457,0.99,796,089BC,089BC,BC,BRIAR VISTA ELEM,44,DEKALB,089,white,88264.167983599996660
4627524,1.08,835,089DH,089DH,DH,DRUID HILLS HIGH,44,DEKALB,089,white,134869.307608000002801
4627581,0.95,842,089ER,089ER,ER,EMORY ROAD,44,DEKALB,089,white,61829.829004599996551
4627620,1.10,875,089LB,089LB,LB,LAVISTA ROAD,44,DEKALB,089,white,75148.879686600004788
4817585,1.83,944,089SI,089SI,SI,STN MTN MIDDLE,44,DEKALB,089,black,44447.773361999999906
4817650,2.02,960,089TF,089TF,TF,TUCKER,44,DEKALB,089,white,96314.925588900005096
4817717,2.91,861,089HG,089HG,HG,HUGH HOWELL,44,DEKALB,089,,86195.768757700003334
4817787,2.57,943,089SH,089SH,SH,SMOKE RISE,44,DEKALB,089,white,117152.875736999994842
4817852,2.64,1669,13512,13512,12,BERKSHIRE B,67,GWINNETT,135,,60552.469154699996579
4817922,1.23,1805,135148,135148,148,BERKSHIRE Q,67,GWINNETT,135,,73174.953133000002708
4702609,1.44,956,089SU,089SU,SU,SOUTH HAIRSTON,44,DEKALB,089,black,60509.819442100000742
4702679,1.59,919,089PH,089PH,PH,PANOLA,44,DEKALB,089,black,63450.924165299999004
4702748,1.70,946,089SK,089SK,SK,SHADOW ROCK ELEM,44,DEKALB,089,black,72872.653367599996272
4702799,0.74,951,089SP,089SP,SP,STONE MTN CHAMPION (,44,DEKALB,089,black,43995.228424000000814
4702875,0.89,952,089SQ,089SQ,SQ,STONE MTN LIBRARY (S,44,DEKALB,089,black,64377.059446599996591
4702953,0.85,1306,12108H,12108H,08H,08H,60,FULTON,121,white,226996.999073999992106
4854352,2.69,1714,13557,13557,57,DULUTH D,67,GWINNETT,135,,68527.559090499999002
4854461,1.94,1739,13582,13582,82,DULUTH E,67,GWINNETT,135,,68022.574798400004511
4854529,1.46,1713,13556,13556,56,DULUTH C,67,GWINNETT,135,,60812.288017600003514
4854595,2.80,1438,121JC11,121JC11,JC11,JC11,60,FULTON,121,white,122981.463271000000532
4854652,1.03,1436,121JC09,121JC09,JC09,JC09,60,FULTON,121,white,120359.978589000005741
4854703,1.95,1434,121JC07,121JC07,JC07,JC07,60,FULTON,121,white,126839.488815999997314
4790699,0.56,1392,121AP12C,121AP12C,AP12C,AP12D,60,FULTON,121,,85109.957347699993988
4790744,0.67,949,089SN,089SN,SN,SHAMROCK,44,DEKALB,089,white,75154.000145400001202
4790786,0.58,907,089ND,089ND,ND,NORTHLAKE,44,DEKALB,089,white,110455.999955000006594
4790847,0.90,797,089BD,089BD,BD,BRIARLAKE ELEM,44,DEKALB,089,white,155996.999767000001157
4790927,1.51,925,089RD,089RD,RD,REHOBOTH,44,DEKALB,089,white,97723.888097599992761
4790997,1.46,969,089WI,089WI,WI,WARREN TECH,44,DEKALB,089,,56205.107798899996851
4828933,1.32,1722,13565,13565,65,BERKSHIRE H,67,GWINNETT,135,,58383.665703699996811
4828997,1.18,1780,135123,135123,123,PINCKNEYVILLE Y,67,GWINNETT,135,hispanic,43085.681082900002366
4829077,1.44,1680,13523,13523,23,PINCKNEYVILLE D,67,GWINNETT,135,,44776.169772200002626
4829148,3.01,1715,13558,13558,58,PINCKNEYVILLE K,67,GWINNETT,135,,49756.489207099999476
4829228,1.48,1707,13550,13550,50,PINCKNEYVILLE I,67,GWINNETT,135,,61858.220318799998495
4829298,0.83,972,089WL,089WL,WL,WINTERS CHAPEL (DUN),44,DEKALB,089,white,126049.575238999997964
4829341,0.86,1758,135101,135101,101,PINCKNEYVILLE U,67,GWINNETT,135,,62044.152681400002621
4795561,1.14,903,089MW,089MW,MW,MIDVALE ROAD,44,DEKALB,089,white,94871.768396900006337
4795638,1.58,859,089HC,089HC,HC,HENDERSON MILL ELEM,44,DEKALB,089,white,86202.995699599996442
4795697,1.28,891,089MK,089MK,MK,MONTREAL,44,DEKALB,089,white,82430.282095500006108
4795749,0.69,867,089JB,089JB,JB,JOLLY ELEM,44,DEKALB,089,black,43895.136653200002911
4795815,0.78,864,089IA,089IA,IA,IDLEWOOD ELEM,44,DEKALB,089,black,62406.897582899997360
4795869,1.59,801,089BH,089BH,BH,BROCKETT,44,DEKALB,089,,70612.176203600000008
4732722,0.84,970,089WJ,089WJ,WJ,WOODWARD ELEM (BHAVN,44,DEKALB,089,,91628.995427700006985
4732788,0.56,821,089CO,089CO,CO,CROSS KEYS HIGH (BHA,44,DEKALB,089,,103435.932885999995051
4732847,0.88,863,089HI,089HI,HI,HARRIS-MARGARET HARR,44,DEKALB,089,white,84529.649367000005441
4732907,0.97,800,089BG,089BG,BG,BRIARCLIFF,44,DEKALB,089,white,82487.227361600002041
4732971,0.65,890,089MJ,089MJ,MJ,MONTCLAIR ELEM,44,DEKALB,089,hispanic,53960.413556799998332
4733030,0.59,798,089BE,089BE,BE,BRIARWOOD (BHAVN),44,DEKALB,089,hispanic,83551.484498999998323
4733080,0.75,802,089BI,089BI,BI,BROOKHAVEN (BHAVN),44,DEKALB,089,white,123167.521961000005831
4733144,1.34,940,089SE,089SE,SE,SILVER LAKE (BHAVN),44,DEKALB,089,white,120886.597542000003159
4733206,0.74,941,089SF,089SF,SF,SKYLAND (BHAVN),44,DEKALB,089,,101731.994625999999698
4738859,0.96,787,089AB,089AB,AB,ASHFORD PARK ELEM (B,44,DEKALB,089,white,121469.258963000000222
4738917,1.02,909,089OA,089OA,OA,OAK GROVE ELEM,44,DEKALB,089,white,102700.673395999998320
4738971,1.22,828,089CW,089CW,CW,CORALWOOD,44,DEKALB,089,white,88732.490097500005504
4739038,1.42,936,089SA,089SA,SA,SAGAMORE HILLS ELEM,44,DEKALB,089,white,152270.048599000001559
4739106,1.45,874,089LA,089LA,LA,LAKESIDE HIGH,44,DEKALB,089,white,127376.406512999994447
4739180,2.26,831,089DC,089DC,DC,DRESDEN ELEM,44,DEKALB,089,hispanic,54242.224494699999923
4739248,1.70,858,089HB,089HB,HB,HAWTHORNE ELEM,44,DEKALB,089,white,89142.956877000004170
4617252,0.78,818,089CL,089CL,CL,CLIFTON ELEM,44,DEKALB,089,black,57071.188256699999329
4617298,2.16,824,089CR,089CR,CR,CEDAR GROVE MIDDLE,44,DEKALB,089,black,60412.986010900000110
4617343,0.66,848,089FJ,089FJ,FJ,FLAT SHOALS,44,DEKALB,089,black,49299.942138500002329
4617386,0.93,845,089FC,089FC,FC,FLAT SHOALS ELEM,44,DEKALB,089,black,40205.610929900001793
4617435,1.00,896,089MP,089MP,MP,MCNAIR ACADEMY,44,DEKALB,089,black,63298.961890699996729
4617526,1.13,837,089EA,089EA,EA,EAST LAKE (ATL),44,DEKALB,089,black,79382.015802599999006
4617646,1.05,884,089MD,089MD,MD,MCNAIR MIDDLE,44,DEKALB,089,black,60027.469492900003388
4631418,0.68,911,089OK,089OK,OK,OAKHURST (DEC),44,DEKALB,089,white,106164.804212000002735
4631496,0.43,935,089RN,089RN,RN,RENFROE MIDDLE (DEC),44,DEKALB,089,white,106721.992146000004141
4631548,0.53,918,089PG,089PG,PG,PONCE DE LEON (DEC),44,DEKALB,089,white,91336.453884000002290
4631608,0.68,827,089CV,089CV,CV,CLAIREMONT EAST (DEC,44,DEKALB,089,white,94575.066438099995139
4631668,0.63,967,089WF,089WF,WF,WINNONA PARK ELEM (D,44,DEKALB,089,white,107682.555416000002879
4631725,0.60,852,089GA,089GA,GA,GLENNWOOD (DEC),44,DEKALB,089,white,109095.808889000007184
4631808,0.64,815,089CI,089CI,CI,CLAIREMONT WEST (DEC,44,DEKALB,089,white,109860.295872999995481
4555864,1.39,1368,12112M,12112M,12M,12M,60,FULTON,121,black,32997.039819700003136
4555934,1.35,1365,12112J,12112J,12J,12J,60,FULTON,121,black,32930.000022699998226
4555987,1.60,1363,12112H,12112H,12H,12H,60,FULTON,121,black,32339.365854200001195
4556054,1.73,444,063FP2,063FP2,FP2,FOREST PARK 2,31,CLAYTON,063,black,36140.157839599996805
4556112,3.14,1371,12112T,12112T,12T,12T,60,FULTON,121,black,32949.469922199998109
4556176,1.51,474,063MO2,063MO2,MO2,MORROW 2,31,CLAYTON,063,black,47053.913676299998770
4556252,0.71,479,063MO7,063MO7,MO7,MORROW 7,31,CLAYTON,063,black,46943.001206900000398
4672335,0.82,853,089GB,089GB,GB,GLENHAVEN,44,DEKALB,089,black,51183.999986000002536
4672384,1.28,793,089AI,089AI,AI,AVONDALE HIGH,44,DEKALB,089,white,86539.373154899993096
4672469,1.13,790,089AE,089AE,AE,AVONDALE (AVO),44,DEKALB,089,white,74514.541065099998377
4672551,1.11,895,089MO,089MO,MO,MIDWAY ELEM,44,DEKALB,089,black,55244.816972300002817
4672625,0.63,794,089CU,089CU,CU,COVINGTON,44,DEKALB,089,black,45725.147213299998839
4672674,1.31,905,089NB,089NB,NB,NORTH DECATUR,44,DEKALB,089,,57972.105101499997545
4672746,1.00,885,089ME,089ME,ME,MCLENDON,44,DEKALB,089,,47316.000092499998573
4561396,2.81,467,063LC1,063LC1,LC1,LAKE CITY,31,CLAYTON,063,,50361.155733100000361
4561486,1.59,476,063MO4,063MO4,MO4,MORROW 4,31,CLAYTON,063,black,47832.774279899997055
4561560,0.47,481,063MO9,063MO9,MO9,MORROW 9,31,CLAYTON,063,black,44338.000180399998499
4561609,1.74,478,063MO6,063MO6,MO6,MORROW 6,31,CLAYTON,063,black,58798.229734100001224
4561684,2.08,475,063MO3,063MO3,MO3,MORROW 3,31,CLAYTON,063,,50130.656864899996435
4666668,0.81,913,089PA,089PA,PA,PEACHCREST ELEM,44,DEKALB,089,black,45137.997627600001579
4666735,1.36,898,089MR,089MR,MR,MATHIS-BOB MATHIS EL,44,DEKALB,089,black,59521.993967000002158
4666782,1.61,923,089RA,089RA,RA,RAINBOW ELEM,44,DEKALB,089,black,56147.297257400001399
4666851,0.62,870,089KC,089KC,KC,KELLEY CHAPEL ROAD,44,DEKALB,089,black,56502.000008399998478
4666889,0.88,807,089CA,089CA,CA,COLUMBIA DRIVE,44,DEKALB,089,black,49146.999994899997546
4666940,0.90,856,089AF,089AF,AF,AUSTIN DRIVE,44,DEKALB,089,black,42576.615265899999940
4666989,1.08,808,089CB,089CB,CB,CANBY LANE ELEM,44,DEKALB,089,black,44949.834880499998690
4667042,0.87,953,089SR,089SR,SR,SNAPFINGER ROAD N,44,DEKALB,089,black,44471.733344799999031
4667102,1.28,788,089GF,089GF,GF,GLENWOOD ROAD,44,DEKALB,089,black,46753.218724199999997
4567873,4.44,473,063MO1,063MO1,MO1,MORROW 1,31,CLAYTON,063,,40974.417344200002844
4567958,4.24,804,089BL,089BL,BL,BOULDERCREST ROAD,44,DEKALB,089,black,67348.999056700005895
4568027,7.63,442,063EW1,063EW1,EW1,ELLENWOOD,31,CLAYTON,063,black,56862.294530300001497
4568108,2.60,825,089CS,089CS,CS,CEDAR GROVE SOUTH,44,DEKALB,089,black,65998.398767999999109
4568167,2.59,810,089CD,089CD,CD,CEDAR GROVE ELEM,44,DEKALB,089,black,67577.954905699996743
4568220,0.94,1361,12112F,12112F,12F,12F,60,FULTON,121,black,38291.653524900000775
4578327,0.69,1262,12104V,12104V,04V,04V,60,FULTON,121,black,24285.843564099999639
4578393,0.54,1255,12104I,12104I,04I,04I,60,FULTON,121,black,53217.466991000001144
4578482,0.26,1210,12101F,12101F,01F,01F,60,FULTON,121,black,25282.000022500000341
4578530,0.47,1211,12101G,12101G,01G,01G,60,FULTON,121,black,44017.966404400001920
4578582,0.30,1208,12101D,12101D,01D,01D,60,FULTON,121,black,52036.534739399998216
4578632,0.20,1212,12101H,12101H,01H,01H,60,FULTON,121,black,24479.698457800001052
4578695,0.28,1268,12105B,12105B,05B,05B,60,FULTON,121,black,37228.509897800002364
4578756,1.34,1217,12101S,12101S,01S,01S,60,FULTON,121,black,36673.101646800001618
4578796,0.37,1207,12101C2,12101C2,01C2,01C2,60,FULTON,121,black,35120.000043100000767
4583119,0.98,1218,12101T,12101T,01T,01T,60,FULTON,121,,55133.209386399998039
4583173,0.70,1215,12101P,12101P,01P,01P,60,FULTON,121,black,39242.672669799998403
4583228,0.63,1216,12101R,12101R,01R,01R,60,FULTON,121,black,20891.663994899998215
4583279,0.89,1209,12101E,12101E,01E,01E,60,FULTON,121,white,90784.139784200000577
4583365,0.66,1204,12101A,12101A,01A,01A,60,FULTON,121,white,92952.962293400007184
4583439,0.52,1266,12105A1,12105A1,05A1,05A1,60,FULTON,121,black,39463.296749900000577
4583505,1.37,1205,12101B,12101B,01B,01B,60,FULTON,121,,80095.183908599996357
4622472,1.15,868,089KA,089KA,KA,KELLEY LAKE ELEM,44,DEKALB,089,black,41734.422484399998211
4622523,1.21,823,089CQ,089CQ,CQ,CANDLER,44,DEKALB,089,black,48441.992136000000755
4622583,0.84,820,089CN,089CN,CN,COAN MIDDLE (ATL),44,DEKALB,089,white,56069.857896599998639
4622648,0.95,839,089EE,089EE,EE,EPWORTH (ATL),44,DEKALB,089,white,64047.693268199996965
4622721,0.75,878,089LE,089LE,LE,LIN-MARY LIN ELEM (A,44,DEKALB,089,white,59997.699136700000963
4622800,1.04,795,089BB,089BB,BB,BOULEVARD (ATL),44,DEKALB,089,white,52449.389536700000463
4611685,4.23,892,089ML,089ML,ML,MEADOWVIEW ELEM,44,DEKALB,089,black,53920.768381299996690
4611767,1.33,854,089GC,089GC,GC,GRESHAM ROAD,44,DEKALB,089,black,55032.640223100002913
4611813,0.98,806,089BR,089BR,BR,BURGESS ELEM (ATL),44,DEKALB,089,white,56858.983108000000357
4611903,0.96,900,089MT,089MT,MT,METROPOLITAN (ATL),44,DEKALB,089,white,55994.556886999998824
4611984,0.90,921,089PN,089PN,PN,PINEY GROVE,44,DEKALB,089,black,49885.961854699999094
4612062,0.89,958,089TA,089TA,TA,TERRY MILL,44,DEKALB,089,black,49803.011142299998028
