,county,dem_votes,precinct,rep_votes,total,rep_p,dem_p
763,GWINNETT,791,SUGAR HILL A,1235,2026,0.609575518263,0.390424481737
764,GWINNETT,1038,SUGAR HILL B,1639,2677,0.612252521479,0.387747478521
765,GWINNETT,1345,HOG MOUNTAIN A,1172,2517,0.465633690902,0.534366309098
766,GWINNETT,1093,HOG MOUNTAIN B,1763,2856,0.617296918768,0.382703081232
767,GWINNETT,1296,ROCKYCREEK A,1931,3227,0.598388596219,0.401611403781
768,GWINNETT,370,CATES B,678,1048,0.646946564885,0.353053435115
769,GWINNETT,960,CATES C,677,1637,0.413561392792,0.586438607208
770,GWINNETT,703,HOG MOUNTAIN D,1105,1808,0.611172566372,0.388827433628
771,GWINNETT,833,BERKSHIRE D,927,1760,0.526704545455,0.473295454545
772,GWINNETT,596,BERKSHIRE E,710,1306,0.543644716692,0.456355283308
773,GWINNETT,621,BERKSHIRE F,408,1029,0.396501457726,0.603498542274
774,GWINNETT,735,CATES D,913,1648,0.554004854369,0.445995145631
775,GWINNETT,190,CATES D - 04,179,369,0.485094850949,0.514905149051
776,GWINNETT,867,CATES E,1009,1876,0.537846481876,0.462153518124
777,GWINNETT,760,PINCKNEYVILLE E,199,959,0.207507820647,0.792492179353
778,GWINNETT,693,PINCKNEYVILLE F,291,984,0.295731707317,0.704268292683
779,GWINNETT,1024,DUNCANS D,2670,3694,0.722793719545,0.277206280455
780,GWINNETT,1341,PINCKNEYVILLE H,1158,2499,0.463385354142,0.536614645858
781,GWINNETT,2056,BAYCREEK B,1184,3240,0.365432098765,0.634567901235
782,GWINNETT,621,LAWRENCEVILLE C,1064,1685,0.631454005935,0.368545994065
783,GWINNETT,794,MARTINS D,162,956,0.169456066946,0.830543933054
784,GWINNETT,1618,ROCKBRIDGE B,617,2235,0.276062639821,0.723937360179
785,GWINNETT,1216,GARNERS B,711,1927,0.368967306694,0.631032693306
786,GWINNETT,399,CATES F,788,1187,0.663858466723,0.336141533277
787,GWINNETT,641,CATES G,1217,1858,0.655005382131,0.344994617869
788,GWINNETT,865,DULUTH B,1016,1881,0.540138224349,0.459861775651
789,GWINNETT,593,GARNERS C,551,1144,0.481643356643,0.518356643357
790,GWINNETT,981,PINCKNEYVILLE I,310,1291,0.240123934934,0.759876065066
791,GWINNETT,958,PINCKNEYVILLE J,172,1130,0.152212389381,0.847787610619
792,GWINNETT,691,BERKSHIRE G,792,1483,0.534052596089,0.465947403911
793,GWINNETT,1294,CATES H,683,1977,0.345472938796,0.654527061204
794,GWINNETT,982,SUGAR HILL C,1905,2887,0.659854520263,0.340145479737
795,GWINNETT,834,SUGAR HILL D,1402,2236,0.627012522361,0.372987477639
796,GWINNETT,691,DULUTH C,622,1313,0.473724295506,0.526275704494
797,GWINNETT,1378,DULUTH D,874,2252,0.38809946714,0.61190053286
798,GWINNETT,1311,PINCKNEYVILLE K,349,1660,0.210240963855,0.789759036145
799,GWINNETT,1395,PINCKNEYVILLE N,315,1710,0.184210526316,0.815789473684
800,GWINNETT,1732,LAWRENCEVILLE D,547,2279,0.240017551558,0.759982448442
801,GWINNETT,630,LAWRENCEVILLE E,819,1449,0.565217391304,0.434782608696
802,GWINNETT,621,PINCKNEYVILLE L,1034,1655,0.624773413897,0.375226586103
803,GWINNETT,648,PINCKNEYVILLE M,1120,1768,0.633484162896,0.366515837104
804,GWINNETT,1332,GARNERS D,534,1866,0.286173633441,0.713826366559
805,GWINNETT,582,BERKSHIRE H,317,899,0.352614015573,0.647385984427
806,GWINNETT,1323,PINCKNEYVILLE O,346,1669,0.207309766327,0.792690233673
807,GWINNETT,1321,PUCKETTS E,1516,2837,0.53436728939,0.46563271061
808,GWINNETT,1102,CATES I,1109,2211,0.50158299412,0.49841700588
809,GWINNETT,1102,CATES J,908,2010,0.451741293532,0.548258706468
810,GWINNETT,930,GOODWINS B,1418,2348,0.603918228279,0.396081771721
811,GWINNETT,1625,LAWRENCEVILLE F,605,2230,0.27130044843,0.72869955157
812,GWINNETT,2166,MARTINS E,288,2454,0.117359413203,0.882640586797
813,GWINNETT,664,PINCKNEYVILLE P,591,1255,0.470916334661,0.529083665339
814,GWINNETT,753,PINCKNEYVILLE Q,127,880,0.144318181818,0.855681818182
815,GWINNETT,2297,ROCKBRIDGE C,646,2943,0.219503907577,0.780496092423
816,GWINNETT,1558,ROCKBRIDGE D,651,2209,0.29470348574,0.70529651426
817,GWINNETT,1751,GOODWINS C,1030,2781,0.37037037037,0.62962962963
818,GWINNETT,1109,BAYCREEK K,1156,2265,0.510375275938,0.489624724062
819,GWINNETT,623,CATES K,929,1552,0.598582474227,0.401417525773
820,GWINNETT,2112,BAYCREEK C,1558,3670,0.424523160763,0.575476839237
821,GWINNETT,1338,CATES L,1072,2410,0.444813278008,0.555186721992
822,GWINNETT,1652,DULUTH E,779,2431,0.320444261621,0.679555738379
823,GWINNETT,1157,GOODWINS D,1161,2318,0.50086281277,0.49913718723
824,GWINNETT,1154,LAWRENCEVILLE G,426,1580,0.269620253165,0.730379746835
825,GWINNETT,1070,LAWRENCEVILLE H,1421,2491,0.570453633079,0.429546366921
826,GWINNETT,911,MARTINS F,304,1215,0.250205761317,0.749794238683
827,GWINNETT,999,PINCKNEYVILLE S,586,1585,0.369716088328,0.630283911672
828,GWINNETT,1768,ROCKBRIDGE E,568,2336,0.243150684932,0.756849315068
829,GWINNETT,662,SUGAR HILL E,1092,1754,0.622576966933,0.377423033067
830,GWINNETT,1069,LAWRENCEVILLE I,721,1790,0.402793296089,0.597206703911
831,GWINNETT,1254,BAYCREEK D,1543,2797,0.551662495531,0.448337504469
832,GWINNETT,800,BERKSHIRE J,1027,1827,0.562123700055,0.437876299945
833,GWINNETT,1017,CATES M,1580,2597,0.608394301117,0.391605698883
834,GWINNETT,502,CATES N,1193,1695,0.70383480826,0.29616519174
835,GWINNETT,1850,DULUTH F,576,2426,0.237427864798,0.762572135202
836,GWINNETT,759,DULUTH G,969,1728,0.560763888889,0.439236111111
837,GWINNETT,1468,GOODWINS E,1500,2968,0.50539083558,0.49460916442
838,GWINNETT,903,GOODWINS F,843,1746,0.482817869416,0.517182130584
839,GWINNETT,918,PINCKNEYVILLE T,651,1569,0.414913957935,0.585086042065
840,GWINNETT,1075,SUWANEE B,1349,2424,0.556518151815,0.443481848185
841,GWINNETT,700,PINCKNEYVILLE U,459,1159,0.39603106126,0.60396893874
842,GWINNETT,579,PUCKETTS B,1278,1857,0.688206785137,0.311793214863
843,GWINNETT,1164,BERKSHIRE L,395,1559,0.253367543297,0.746632456703
844,GWINNETT,2635,ROCKBRIDGE F,711,3346,0.212492528392,0.787507471608
845,GWINNETT,864,SUGAR HILL F,1372,2236,0.613595706619,0.386404293381
846,GWINNETT,1213,SUWANEE C,1502,2715,0.553222836096,0.446777163904
847,GWINNETT,381,CATES O,487,868,0.561059907834,0.438940092166
848,GWINNETT,869,BAYCREEK E,895,1764,0.507369614512,0.492630385488
849,GWINNETT,459,BERKSHIRE M,602,1061,0.567389255419,0.432610744581
850,GWINNETT,856,MARTINS G,339,1195,0.283682008368,0.716317991632
851,GWINNETT,778,DULUTH H,779,1557,0.500321130379,0.499678869621
852,GWINNETT,834,BERKSHIRE N,1198,2032,0.589566929134,0.410433070866
853,GWINNETT,540,PINCKNEYVILLE V,294,834,0.352517985612,0.647482014388
854,GWINNETT,1243,PINCKNEYVILLE W,856,2099,0.407813244402,0.592186755598
855,GWINNETT,1584,MARTINS H,817,2401,0.340274885464,0.659725114536
856,GWINNETT,1356,MARTINS I,431,1787,0.241186345831,0.758813654169
857,GWINNETT,1518,MARTINS J,387,1905,0.203149606299,0.796850393701
858,GWINNETT,465,GARNERS F,520,985,0.527918781726,0.472081218274
859,GWINNETT,660,BERKSHIRE O,983,1643,0.598295800365,0.401704199635
860,GWINNETT,408,BERKSHIRE P,284,692,0.410404624277,0.589595375723
861,GWINNETT,1026,PINCKNEYVILLE X,1013,2039,0.496812162825,0.503187837175
862,GWINNETT,2422,ROCKBRIDGE G,676,3098,0.218205293738,0.781794706262
863,GWINNETT,1207,PINCKNEYVILLE Y,286,1493,0.191560616209,0.808439383791
864,GWINNETT,929,GOODWINS G,430,1359,0.316409124356,0.683590875644
865,GWINNETT,477,PINCKNEYVILLE Z,857,1334,0.642428785607,0.357571214393
866,GWINNETT,719,PINCKNEYVILLE A1,1156,1875,0.616533333333,0.383466666667
867,GWINNETT,723,LAWRENCEVILLE J,400,1123,0.356188780053,0.643811219947
868,GWINNETT,812,GOODWINS H,794,1606,0.494396014944,0.505603985056
869,GWINNETT,765,DUNCANS B,2114,2879,0.734282737061,0.265717262939
870,GWINNETT,942,SUWANEE D,1885,2827,0.66678457729,0.33321542271
871,GWINNETT,927,SUWANEE E,1593,2520,0.632142857143,0.367857142857
872,GWINNETT,882,LAWRENCEVILLE K,1049,1931,0.543241843604,0.456758156396
873,GWINNETT,893,HARBINS B,1682,2575,0.653203883495,0.346796116505
874,GWINNETT,1561,BAYCREEK F,981,2542,0.385916601101,0.614083398899
875,GWINNETT,614,PUCKETTS C,1177,1791,0.657174762702,0.342825237298
876,GWINNETT,905,HOG MOUNTAIN C,1365,2270,0.601321585903,0.398678414097
877,GWINNETT,1147,ROCKYCREEK B,1801,2948,0.61092265943,0.38907734057
878,GWINNETT,1211,DULUTH I,1504,2715,0.553959484346,0.446040515654
879,GWINNETT,2085,MARTINS K,611,2696,0.226632047478,0.773367952522
880,GWINNETT,713,SUWANEE H,1619,2332,0.694253859348,0.305746140652
881,GWINNETT,608,SUGAR HILL G,1134,1742,0.650975889782,0.349024110218
882,GWINNETT,1053,SUWANEE F,1171,2224,0.526528776978,0.473471223022
883,GWINNETT,1589,LAWRENCEVILLE L,1183,2772,0.426767676768,0.573232323232
884,GWINNETT,2368,LAWRENCEVILLE M,692,3060,0.22614379085,0.77385620915
885,GWINNETT,1632,BAYCREEK G,1315,2947,0.446216491347,0.553783508653
886,GWINNETT,1288,BAYCREEK H,2087,3375,0.61837037037,0.38162962963
887,GWINNETT,1793,BAYCREEK I,1337,3130,0.427156549521,0.572843450479
888,GWINNETT,464,BERKSHIRE Q,587,1051,0.558515699334,0.441484300666
889,GWINNETT,728,GOODWINS I,894,1622,0.551171393342,0.448828606658
890,GWINNETT,876,DULUTH K,244,1120,0.217857142857,0.782142857143
891,GWINNETT,464,HARBINS C,1074,1538,0.698309492848,0.301690507152
892,GWINNETT,1229,ROCKYCREEK C,1778,3007,0.591286997007,0.408713002993
893,GWINNETT,647,LAWRENCEVILLE N,562,1209,0.464846980976,0.535153019024
894,GWINNETT,612,PUCKETTS D,1368,1980,0.690909090909,0.309090909091
895,GWINNETT,980,SUWANEE G,1103,2083,0.529524723956,0.470475276044
896,GWINNETT,1566,BAYCREEK J,949,2515,0.377335984095,0.622664015905
