County Name,County Code,County Precinct,Precinct Description,Combo#,Cong,Senat,House,Judic,Ward,Schol,Watbd,Supcm,Schob,Fire,Cityl,Commi,Munib,Unnamed: 18
FULTON,60,04T,04T,508,5,36,57,5,,,,,,,04,5,2,
FULTON,60,04T,04T,832,5,36,57,5,,,,,,,04,4,2,
FULTON,60,04V,04V,508,5,36,57,5,,,,,,,04,5,2,
FULTON,60,04W,04W,832,5,36,57,5,,,,,,,04,4,2,
FULTON,60,04X1,04X1,835,5,39,57,5,,,,,,,04,4,2,
FULTON,60,04X2,04X2,831,5,39,56,5,,,,,,,04,4,2,
FULTON,60,05A1,05A1,956,5,36,58,5,,,,,,,05,5,3,
FULTON,60,05A2,05A2,836,5,36,59,5,,,,,,,05,5,3,
FULTON,60,05B,05B,837,5,36,58,5,,,,,,,05,4,3,
FULTON,60,05C,05C,837,5,36,58,5,,,,,,,05,4,3,
FULTON,60,05D,05D,717,5,36,57,5,,,,,,,05,6,3,
FULTON,60,05D,05D,838,5,36,57,5,,,,,,,05,4,3,
FULTON,60,05F,05F,837,5,36,58,5,,,,,,,05,4,3,
FULTON,60,05J,05J,837,5,36,58,5,,,,,,,05,4,3,
FULTON,60,05K,05K,837,5,36,58,5,,,,,,,05,4,3,
FULTON,60,06B,06B,839,5,36,58,5,,,,,,,06,4,3,
FULTON,60,06D,06D,840,5,36,57,5,,,,,,,06,3,3,
FULTON,60,06E,06E,841,5,39,56,5,,,,,,,06,3,3,
FULTON,60,06F,06F,842,5,36,57,5,,,,,,,06,5,3,
FULTON,60,06F,06F,932,5,36,58,5,06,7,,,,,06,5,3,
FULTON,60,06F,06F,961,5,36,58,5,,,,,,,06,5,3,
FULTON,60,06G,06G,839,5,36,58,5,,,,,,,06,4,3,
FULTON,60,06H,06H,840,5,36,57,5,,,,,,,06,3,3,
FULTON,60,06I,06I,718,5,39,54,5,,,,,,,06,5,3,
FULTON,60,06I,06I,843,5,39,54,5,,,,,,,06,3,3,
FULTON,60,06J,06J,840,5,36,57,5,,,,,,,06,3,3,
FULTON,60,06L1,06L1,841,5,39,56,5,,,,,,,06,3,3,
FULTON,60,06L2,06L2,844,5,39,55,5,,,,,,,06,3,3,
FULTON,60,06N,06N,722,5,39,55,5,,,,,,,06,5,3,
FULTON,60,06N,06N,844,5,39,55,5,,,,,,,06,3,3,
FULTON,60,06Q,06Q,718,5,39,54,5,,,,,,,06,5,3,
FULTON,60,06Q,06Q,843,5,39,54,5,,,,,,,06,3,3,
FULTON,60,06R,06R,841,5,39,56,5,,,,,,,06,3,3,
FULTON,60,06S,06S,840,5,36,57,5,,,,,,,06,3,3,
FULTON,60,06S,06S,845,5,36,56,5,,,,,,,06,3,3,
FULTON,60,06S,06S,933,5,36,57,5,06,4,,,,,06,3,3,
FULTON,60,07A,07A,846,11,6,54,5,,,,,,,07,3,4,
FULTON,60,07B,07B,846,11,6,54,5,,,,,,,07,3,4,
FULTON,60,07C,07C,847,5,6,54,5,,,,,,,07,3,4,
FULTON,60,07D,07D,847,5,6,54,5,,,,,,,07,3,4,
FULTON,60,07E,07E,848,5,39,54,5,,,,,,,07,3,4,
FULTON,60,07F,07F,848,5,39,54,5,,,,,,,07,3,4,
FULTON,60,07H,07H,848,5,39,54,5,,,,,,,07,3,4,
FULTON,60,07J,07J,849,5,39,55,5,,,,,,,07,3,4,
FULTON,60,07M,07M,848,5,39,54,5,,,,,,,07,3,4,
FULTON,60,07N,07N,848,5,39,54,5,,,,,,,07,3,4,
FULTON,60,08A,08A,850,5,39,54,5,,,,,,,08,3,4,
FULTON,60,08A,08A,851,11,6,40,5,,,,,,,08,3,4,
FULTON,60,08A,08A,935,11,6,40,5,08,4,,,,,08,3,4,
FULTON,60,08B,08B,851,11,6,40,5,,,,,,,08,3,4,
FULTON,60,08B,08B,852,11,6,52,5,,,,,,,08,3,4,
FULTON,60,08B,08B,936,11,6,52,5,08,4,,,,,08,3,4,
FULTON,60,08C,08C,852,11,6,52,5,,,,,,,08,3,4,
FULTON,60,08D,08D,852,11,6,52,5,,,,,,,08,3,4,
FULTON,60,08E,08E,852,11,6,52,5,,,,,,,08,3,4,
FULTON,60,08E,08E,853,11,6,53,5,,,,,,,08,3,4,
FULTON,60,08E,08E,937,11,6,53,5,08,4,,,,,08,3,4,
FULTON,60,08F1,08F1,853,11,6,53,5,,,,,,,08,3,4,
FULTON,60,08F1,08F1,854,5,6,54,5,,,,,,,08,3,4,
FULTON,60,08F1,08F1,938,5,6,54,5,08,,,,,,08,3,4,
FULTON,60,08F2,08F2,854,5,6,54,5,,,,,,,08,3,4,
FULTON,60,08F2,08F2,957,5,6,53,5,08,6,,,,,08,3,4,
FULTON,60,08G,08G,850,5,39,54,5,,,,,,,08,3,4,
FULTON,60,08H,08H,850,5,39,54,5,,,,,,,08,3,4,
FULTON,60,08J,08J,855,5,38,54,5,,,,,,,08,3,4,
FULTON,60,08K,08K,856,5,38,55,5,,,,,,,08,3,4,
FULTON,60,08L,08L,856,5,38,55,5,,,,,,,08,3,4,
FULTON,60,08M,08M,854,5,6,54,5,,,,,,,08,3,4,
FULTON,60,08N1,08N1,852,11,6,52,5,,,,,,,08,3,4,
FULTON,60,08N2,08N2,857,11,6,54,5,,,,,,,08,3,4,
FULTON,60,08P,08P,856,5,38,55,5,,,,,,,08,3,4,
FULTON,60,09A,09A,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09B,09B,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09C,09C,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09D,09D,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09E,09E,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09F,09F,859,5,6,53,5,,,,,,,09,4,5,
FULTON,60,09G,09G,939,5,38,55,5,09,,,,,,09,4,5,
FULTON,60,09G,09G,970,5,38,55,5,,,,,,,09,4,5,
FULTON,60,09G1,09G1,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09G2,09G2,860,5,38,54,5,,,,,,,09,4,5,
FULTON,60,09G2,09G2,939,5,38,55,5,09,,,,,,09,4,5,
FULTON,60,09H,09H,861,5,38,55,5,,,,,,,09,3,5,
FULTON,60,09I,09I,860,5,38,54,5,,,,,,,09,4,5,
FULTON,60,09I,09I,934,5,38,55,5,09,4,,,,,09,4,5,
FULTON,60,09I,09I,970,5,38,55,5,,,,,,,09,4,5,
FULTON,60,09K,09K,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09L,09L,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,09M,09M,858,5,38,53,5,,,,,,,09,4,5,
FULTON,60,10A,10A,864,5,38,61,5,,,,,,,10,6,5,
FULTON,60,10B,10B,865,5,38,55,5,,,,,,,10,6,5,
FULTON,60,10C,10C,864,5,38,61,5,,,,,,,10,6,5,
FULTON,60,10D,10D,866,5,38,53,5,,,,,,,10,4,5,
FULTON,60,10E,10E,866,5,38,53,5,,,,,,,10,4,5,
FULTON,60,10F,10F,866,5,38,53,5,,,,,,,10,4,5,
FULTON,60,10G,10G,867,5,38,56,5,,,,,,,10,6,5,
FULTON,60,10H,10H,865,5,38,55,5,,,,,,,10,6,5,
FULTON,60,10H1,10H1,873,5,38,53,5,,,,,,,10,6,5,
FULTON,60,10H2,10H2,865,5,38,55,5,,,,,,,10,6,5,
FULTON,60,10I,10I,723,5,38,57,5,,,,,,,10,7,5,
FULTON,60,10I,10I,868,5,38,57,5,,,,,,,10,6,5,
FULTON,60,10J,10J,869,5,38,56,5,,,,,,,10,4,5,
FULTON,60,10K,10K,870,5,39,57,5,,,,,,,10,4,5,
FULTON,60,10L,10L,865,5,38,55,5,,,,,,,10,6,5,
FULTON,60,10L,10L,868,5,38,57,5,,,,,,,10,6,5,
FULTON,60,10L,10L,871,5,38,55,5,,,,,,,10,4,5,
FULTON,60,10L,10L,946,5,38,55,5,10,,,,,,10,6,5,
FULTON,60,10M,10M,870,5,39,57,5,,,,,,,10,4,5,
FULTON,60,10M,10M,872,5,39,57,5,,,,,,,10,6,5,
FULTON,60,10M,10M,947,5,39,57,5,10,,,,,,10,4,5,
FULTON,60,10P,10P,866,5,38,53,5,,,,,,,10,4,5,
FULTON,60,10R,10R,873,5,38,53,5,,,,,,,10,6,5,
FULTON,60,11B,11B,520,5,38,55,5,,,,,,,11,5,6,
FULTON,60,11B,11B,874,5,38,55,5,,,,,,,11,6,6,
FULTON,60,11B1,11B1,520,5,38,55,5,,,,,,,11,5,6,
FULTON,60,11B2,11B2,874,5,38,55,5,,,,,,,11,6,6,
FULTON,60,11C,11C,520,5,38,55,5,,,,,,,11,5,6,
FULTON,60,11C,11C,874,5,38,55,5,,,,,,,11,6,6,
FULTON,60,11E1,11E1,875,5,39,61,5,,,,,,,11,5,6,
FULTON,60,11E1,11E1,876,5,38,61,5,,,,,,,10,5,6,
FULTON,60,11E1,11E1,877,5,39,55,5,,,,,,,11,5,6,
FULTON,60,11E1,11E1,928,5,38,61,5,11,,,,,,11,5,6,
FULTON,60,11E1,11E1,962,5,38,61,5,,,,,,,11,5,6,
FULTON,60,11E2,11E2,877,5,39,55,5,,,,,,,11,5,6,
FULTON,60,11E3,11E3,875,5,39,61,5,,,,,,,11,5,6,
FULTON,60,11G,11G,529,5,39,58,5,,,,,,,11,5,6,
FULTON,60,11H,11H,878,5,39,57,5,,,,,,,11,4,6,
FULTON,60,11J,11J,879,5,39,59,5,,,,,,,11,5,6,
FULTON,60,11J,11J,974,5,39,60,5,,,,,,,11,5,6,
FULTON,60,11K,11K,529,5,39,58,5,,,,,,,11,5,6,
FULTON,60,11K,11K,880,5,39,58,5,,,,,,,11,4,6,
FULTON,60,11M,11M,877,5,39,55,5,,,,,,,11,5,6,
FULTON,60,11M,11M,881,5,39,55,5,,,,,,,11,4,6,
FULTON,60,11M,11M,949,5,39,55,5,11,,,,,,11,4,6,
FULTON,60,11N,11N,877,5,39,55,5,,,,,,,11,5,6,
FULTON,60,11P,11P,877,5,39,55,5,,,,,,,11,5,6,
FULTON,60,11R,11R,880,5,39,58,5,,,,,,,11,4,6,
FULTON,60,11R,11R,881,5,39,55,5,,,,,,,11,4,6,
FULTON,60,11R,11R,940,5,39,58,5,11,,,,,,11,4,6,
FULTON,60,12A,12A,531,5,36,58,5,,,,,,,12,5,6,
FULTON,60,12B,12B,531,5,36,58,5,,,,,,,12,5,6,
FULTON,60,12C,12C,531,5,36,58,5,,,,,,,12,5,6,
FULTON,60,12D,12D,882,5,36,59,5,,,,,,,12,5,6,
FULTON,60,12D,12D,885,5,36,60,5,,,,,,,12,5,6,
FULTON,60,12E1,12E1,882,5,36,59,5,,,,,,,12,5,6,
FULTON,60,12E1,12E1,883,5,38,61,5,,,,,,,12,5,6,
FULTON,60,12E2,12E2,884,5,38,61,5,,,,,,,12,6,6,
FULTON,60,12E2,12E2,983,5,38,60,5,,,,,,,12,6,6,
FULTON,60,12F,12F,882,5,36,59,5,,,,,,,12,5,6,
FULTON,60,12G,12G,882,5,36,59,5,,,,,,,12,5,6,
FULTON,60,12H,12H,882,5,36,59,5,,,,,,,12,5,6,
FULTON,60,12H,12H,885,5,36,60,5,,,,,,,12,5,6,
FULTON,60,12H,12H,988,5,36,59,5,,6,,,,,12,5,,
FULTON,60,12H1,12H1,882,5,36,59,5,,,,,,,12,5,6,
FULTON,60,12H2,12H2,885,5,36,60,5,,,,,,,12,5,6,
FULTON,60,12I,12I,719,5,39,58,5,,,,,,,12,7,6,
FULTON,60,12I,12I,886,5,39,58,5,,,,,,,12,5,6,
FULTON,60,12J,12J,885,5,36,60,5,,,,,,,12,5,6,
FULTON,60,12K,12K,721,5,36,57,5,,,,,,,12,6,6,
FULTON,60,12K,12K,887,5,36,57,5,,,,,,,12,5,6,
FULTON,60,12L,12L,531,5,36,58,5,,,,,,,12,5,6,
FULTON,60,12M,12M,885,5,36,60,5,,,,,,,12,5,6,
FULTON,60,12N,12N,531,5,36,58,5,,,,,,,12,5,6,
FULTON,60,12S,12S,531,5,36,58,5,,,,,,,12,5,6,
FULTON,60,12T,12T,885,5,36,60,5,,,,,,,12,5,6,
FULTON,60,12T,12T,888,5,39,57,5,,,,,,,12,5,6,
FULTON,60,12T,12T,941,5,36,60,5,12,,,,,,12,5,6,
FULTON,60,88888,88888,0,99999,99999,99999,99999,,,,,,,,99999,,
FULTON,60,99999,99999,0,99999,99999,99999,99999,,,,,,,,99999,,
FULTON,60,AP01A,AP01A,729,6,56,49,5,,2,,,,,,1,,
FULTON,60,AP01A,AP01A,745,6,56,49,5,,2,,,,,LRG,1,,
FULTON,60,AP01B,AP01B,678,6,56,49,5,,1,,,,,LRG,3,,
FULTON,60,AP01B,AP01B,730,6,56,49,5,,1,,,,,LRG,1,,
FULTON,60,AP01C,AP01C,731,6,56,49,5,,5,,,,,LRG,1,,
FULTON,60,AP01D,AP01D,702,6,56,49,5,,7,,,,,LRG,3,,
FULTON,60,AP01D,AP01D,732,6,56,49,5,,7,,,,,LRG,1,,
FULTON,60,AP01E,AP01E,702,6,56,49,5,,7,,,,,LRG,3,,
FULTON,60,AP01E,AP01E,733,6,56,48,5,,1,,,,,LRG,1,,
FULTON,60,AP01E,AP01E,958,6,56,48,5,,7,,,,,LRG,1,,
FULTON,60,AP021,AP021,734,6,56,49,5,,2,,,,,LRG,2,,
FULTON,60,AP022,AP022,678,6,56,49,5,,1,,,,,LRG,3,,
FULTON,60,AP022,AP022,735,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,AP022,AP022,737,6,56,49,5,,1,,,,,LRG,2,,
FULTON,60,AP02B,AP02B,735,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,AP02B,AP02B,737,6,56,49,5,,1,,,,,LRG,2,,
FULTON,60,AP03,AP03,735,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,AP04A,AP04A,736,6,56,47,5,,1,,,,,LRG,2,,
FULTON,60,AP04B,AP04B,738,6,56,47,5,,2,,,,,LRG,2,,
FULTON,60,AP05,AP05,739,6,21,49,5,,2,,,,,LRG,1,,
FULTON,60,AP06,AP06,740,6,21,49,5,,2,,,,,LRG,2,,
FULTON,60,AP07A,AP07A,740,6,21,49,5,,2,,,,,LRG,2,,
FULTON,60,AP07B,AP07B,663,6,21,47,5,,2,,,,,LRG,3,,
FULTON,60,AP07B,AP07B,741,6,21,47,5,,2,,,,,LRG,2,,
FULTON,60,AP09A,AP09A,739,6,21,49,5,,2,,,,,LRG,1,,
FULTON,60,AP09B,AP09B,743,6,48,49,5,,2,,,,,LRG,1,,
FULTON,60,AP10,AP10,740,6,21,49,5,,2,,,,,LRG,2,,
FULTON,60,AP12A,AP12A,739,6,21,49,5,,2,,,,,LRG,1,,
FULTON,60,AP12A,AP12A,740,6,21,49,5,,2,,,,,LRG,2,,
FULTON,60,AP12B,AP12B,663,6,21,47,5,,2,,,,,LRG,3,,
FULTON,60,AP12B,AP12B,741,6,21,47,5,,2,,,,,LRG,2,,
FULTON,60,AP12B,AP12B,744,6,21,47,5,,2,,,,,LRG,1,,
FULTON,60,AP12C,AP12C,740,6,21,49,5,,2,,,,,LRG,2,,
FULTON,60,AP13,AP13,745,6,56,49,5,,2,,,,,LRG,1,,
FULTON,60,AP14,AP14,731,6,56,49,5,,5,,,,,LRG,1,,
FULTON,60,CH01,CH01,641,13,28,65,5,,4,,,,,01,7,,
FULTON,60,CH01,CH01,748,13,28,65,5,,4,,,,,,6,,
FULTON,60,CH01,CH01,950,13,28,65,5,,4,,,,,01,6,,
FULTON,60,CH02,CH02,642,13,28,65,5,,4,,,,,02,7,,
FULTON,60,CH02,CH02,748,13,28,65,5,,4,,,,,,6,,
FULTON,60,CH02,CH02,951,13,28,65,5,,4,,,,,02,6,,
FULTON,60,CH03,CH03,643,13,28,65,5,,4,,,,,03,7,,
FULTON,60,CH03,CH03,748,13,28,65,5,,4,,,,,,6,,
FULTON,60,CH03,CH03,952,13,28,65,5,,4,,,,,03,6,,
FULTON,60,CH04A,CH04A,748,13,28,65,5,,4,,,,,,6,,
FULTON,60,CH04A,CH04A,954,13,28,65,5,,4,,,,,04,6,,
FULTON,60,CH04B,CH04B,748,13,28,65,5,,4,,,,,,6,,
FULTON,60,CH04B,CH04B,953,13,35,65,5,,4,,,,,02,6,,
FULTON,60,CH05,CH05,748,13,28,65,5,,4,,,,,,6,,
FULTON,60,CH05,CH05,955,13,28,65,5,,4,,,,,05,6,,
FULTON,60,CP011,CP011,707,5,36,62,5,1,3,,,,,,7,,
FULTON,60,CP011,CP011,742,5,36,62,5,1,3,,,,,,6,,
FULTON,60,CP012,CP012,749,5,36,62,5,1,6,,,,,,6,,
FULTON,60,CP01B,CP01B,710,5,36,60,5,1,3,,,,,,7,,
FULTON,60,CP01B,CP01B,747,5,36,60,5,1,3,,,,,,6,,
FULTON,60,CP02,CP02,681,5,35,60,5,3,3,,,,,,7,,
FULTON,60,CP02,CP02,750,5,35,60,5,3,3,,,,,,6,,
FULTON,60,CP02,CP02,942,5,36,60,5,3,3,,,,,,6,,
FULTON,60,CP04,CP04,713,5,36,60,5,2,6,,,,,,7,,
FULTON,60,CP04,CP04,751,5,36,60,5,2,6,,,,,,6,,
FULTON,60,CP051,CP051,753,5,36,64,5,4,6,,,,,,6,,
FULTON,60,CP052,CP052,712,5,36,63,5,4,6,,,,,,7,,
FULTON,60,CP052,CP052,753,5,36,64,5,4,6,,,,,,6,,
FULTON,60,CP052,CP052,963,13,36,64,5,4,6,,,,,,6,,
FULTON,60,CP052,CP052,985,13,39,64,5,4,6,,,,,,5,,
FULTON,60,CP053,CP053,712,5,36,63,5,4,6,,,,,,7,,
FULTON,60,CP053,CP053,889,5,36,64,5,4,6,,,,,,5,,
FULTON,60,CP05B,CP05B,710,5,36,60,5,1,3,,,,,,7,,
FULTON,60,CP05B,CP05B,712,5,36,63,5,4,6,,,,,,7,,
FULTON,60,CP05B,CP05B,752,5,36,63,5,4,6,,,,,,6,,
FULTON,60,CP06,CP06,708,13,36,63,5,2,6,,,,,,7,,
FULTON,60,CP06,CP06,754,13,36,63,5,2,6,,,,,,6,,
FULTON,60,CP06A,CP06A,754,13,36,63,5,2,6,,,,,,6,,
FULTON,60,CP06B,CP06B,984,13,36,63,5,3,6,,,,,,6,,
FULTON,60,CP07A,CP07A,755,5,36,64,5,2,6,,,,,,5,,
FULTON,60,CP07A,CP07A,756,5,36,64,5,2,6,,,,,,6,,
FULTON,60,CP07B,CP07B,685,5,35,63,5,2,6,,,,,,7,,
FULTON,60,CP07B,CP07B,757,5,35,63,5,2,6,,,,,,6,,
FULTON,60,CP07B,CP07B,943,5,36,63,5,2,6,,,,,,6,,
FULTON,60,CP07D,CP07D,756,5,36,64,5,2,6,,,,,,6,,
FULTON,60,CP081,CP081,758,13,39,63,5,4,6,,,,,,6,,
FULTON,60,CP082,CP082,758,13,39,63,5,4,6,,,,,,6,,
FULTON,60,CP083,CP083,758,13,39,63,5,4,6,,,,,,6,,
FULTON,60,CP083,CP083,965,13,39,63,5,3,6,,,,,,6,,
FULTON,60,CP084,CP084,758,13,39,63,5,4,6,,,,,,6,,
FULTON,60,CP084,CP084,964,13,39,64,5,4,6,,,,,,6,,
FULTON,60,CP08A,CP08A,758,13,39,63,5,4,6,,,,,,6,,
FULTON,60,CP08A,CP08A,965,13,39,63,5,3,6,,,,,,6,,
FULTON,60,EP01,EP01,711,5,39,59,5,A,3,,,,,,7,,
FULTON,60,EP01,EP01,772,5,39,59,5,A,3,,,,,,5,,
FULTON,60,EP01,EP01,978,5,39,60,5,A,6,,,,,,5,,
FULTON,60,EP01,EP01,979,5,39,60,5,A,3,,,,,,5,,
FULTON,60,EP01B,EP01B,711,5,39,59,5,A,3,,,,,,7,,
FULTON,60,EP02,EP02,665,5,36,60,5,B,6,,,,,,7,,
FULTON,60,EP02,EP02,688,5,39,59,5,B,3,,,,,,7,,
FULTON,60,EP02,EP02,727,5,36,60,5,B,3,,,,,,7,,
FULTON,60,EP02,EP02,760,5,36,59,5,B,3,,,,,,6,,
FULTON,60,EP02,EP02,929,5,36,59,5,B,3,,,,,,5,,
FULTON,60,EP02,EP02,969,5,39,59,5,B,3,,,,,,5,,
FULTON,60,EP02,EP02,971,5,36,60,5,B,3,,,,,,6,,
FULTON,60,EP02,EP02,986,5,39,60,5,B,3,,,,,,5,,
FULTON,60,EP02,EP02,987,5,36,60,5,B,3,,,,,,5,,
FULTON,60,EP03,EP03,897,5,39,62,5,C,6,,,,,,5,,
FULTON,60,EP03,EP03,980,5,39,60,5,C,6,,,,,,5,,
FULTON,60,EP04,EP04,666,13,39,62,5,D,4,,,,,,7,,
FULTON,60,EP04,EP04,765,5,39,62,5,D,6,,,,,,5,,
FULTON,60,EP04,EP04,766,13,39,62,5,D,6,,,,,,5,,
FULTON,60,EP05,EP05,665,5,36,60,5,B,6,,,,,,7,,
FULTON,60,EP07B,EP07B,688,5,39,59,5,B,3,,,,,,7,,
FULTON,60,FA01A,FA01A,767,13,35,65,5,,4,,,,,LRG,6,,
FULTON,60,FA01B,FA01B,768,13,35,64,5,,4,,,,,LRG,6,,
FULTON,60,HP01,HP01,769,5,36,60,5,,3,,,,,LRG,6,,
FULTON,60,HP01,HP01,975,5,36,59,5,,3,,,,,LRG,6,,
FULTON,60,JC01,JC01,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC02,JC02,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC03A,JC03A,659,6,48,25,5,,5,,,,,LRG,3,,
FULTON,60,JC03A,JC03A,771,6,48,25,5,,5,,,,,LRG,1,,
FULTON,60,JC03B,JC03B,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC04A,JC04A,659,6,48,25,5,,5,,,,,LRG,3,,
FULTON,60,JC04A,JC04A,771,6,48,25,5,,5,,,,,LRG,1,,
FULTON,60,JC04B,JC04B,773,6,48,49,5,,2,,,,,LRG,1,,
FULTON,60,JC05,JC05,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC06,JC06,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC07,JC07,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC08,JC08,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC09,JC09,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC10,JC10,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC11,JC11,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC12,JC12,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC13A,JC13A,774,6,56,95,5,,5,,,,,LRG,1,,
FULTON,60,JC13B,JC13B,770,6,48,50,5,,5,,,,,LRG,1,,
FULTON,60,JC14,JC14,716,6,56,50,5,,2,,,,,LRG,3,,
FULTON,60,JC14,JC14,728,6,56,50,5,,5,,,,,LRG,3,,
FULTON,60,JC14,JC14,775,6,56,50,5,,2,,,,,LRG,1,,
FULTON,60,JC14,JC14,776,6,56,50,5,,5,,,,,LRG,1,,
FULTON,60,JC15,JC15,777,6,56,49,5,,5,,,,,LRG,1,,
FULTON,60,JC16,JC16,777,6,56,49,5,,5,,,,,LRG,1,,
FULTON,60,JC17,JC17,777,6,56,49,5,,5,,,,,LRG,1,,
FULTON,60,JC18,JC18,778,6,56,51,5,,7,,,,,LRG,1,,
FULTON,60,JC18A,JC18A,667,6,56,51,5,,7,,,,,LRG,3,,
FULTON,60,JC18A,JC18A,778,6,56,51,5,,7,,,,,LRG,1,,
FULTON,60,JC18B,JC18B,777,6,56,49,5,,5,,,,,LRG,1,,
FULTON,60,JC19,JC19,667,6,56,51,5,,7,,,,,LRG,3,,
FULTON,60,JC19,JC19,778,6,56,51,5,,7,,,,,LRG,1,,
FULTON,60,ML011,ML011,890,6,56,47,5,,2,,,,,01,2,,
FULTON,60,ML012,ML012,891,6,56,47,5,,1,,,,,01,2,,
FULTON,60,ML01B,ML01B,891,6,56,47,5,,1,,,,,01,2,,
FULTON,60,ML021,ML021,725,6,21,22,5,,2,,,,,01,3,,
FULTON,60,ML021,ML021,892,6,21,22,5,,2,,,,,01,2,,
FULTON,60,ML021,ML021,893,6,21,22,5,,2,,,,,02,2,,
FULTON,60,ML022,ML022,892,6,21,22,5,,2,,,,,01,2,,
FULTON,60,ML022,ML022,893,6,21,22,5,,2,,,,,02,2,,
FULTON,60,ML023,ML023,894,6,21,47,5,,2,,,,,01,2,,
FULTON,60,ML024,ML024,895,6,21,47,5,,2,,,,,02,2,,
FULTON,60,ML03,ML03,895,6,21,47,5,,2,,,,,02,2,,
FULTON,60,ML04A,ML04A,894,6,21,47,5,,2,,,,,01,2,,
FULTON,60,ML04B,ML04B,895,6,21,47,5,,2,,,,,02,2,,
FULTON,60,ML04B,ML04B,896,6,21,47,5,,2,,,,,03,2,,
FULTON,60,ML04C,ML04C,896,6,21,47,5,,2,,,,,03,2,,
FULTON,60,ML05A,ML05A,894,6,21,47,5,,2,,,,,01,2,,
FULTON,60,ML05B,ML05B,895,6,21,47,5,,2,,,,,02,2,,
FULTON,60,ML05C,ML05C,896,6,21,47,5,,2,,,,,03,2,,
FULTON,60,ML06A,ML06A,894,6,21,47,5,,2,,,,,01,2,,
FULTON,60,ML06B,ML06B,896,6,21,47,5,,2,,,,,03,2,,
FULTON,60,ML071,ML071,896,6,21,47,5,,2,,,,,03,2,,
FULTON,60,ML072,ML072,895,6,21,47,5,,2,,,,,02,2,,
FULTON,60,ML07A,ML07A,893,6,21,22,5,,2,,,,,02,2,,
FULTON,60,MP01,MP01,922,6,56,47,5,,1,,,,,LRG,2,,
FULTON,60,PA01,PA01,924,13,35,65,5,,4,,,,,LRG,6,,
FULTON,60,RW01,RW01,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW02,RW02,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW03,RW03,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW04,RW04,780,6,56,51,5,,7,,,,,LRG,1,,
FULTON,60,RW05,RW05,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW06,RW06,780,6,56,51,5,,7,,,,,LRG,1,,
FULTON,60,RW07,RW07,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW07,RW07,781,6,56,48,5,,1,,,,,LRG,1,,
FULTON,60,RW07A,RW07A,781,6,56,48,5,,1,,,,,LRG,1,,
FULTON,60,RW07B,RW07B,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW08,RW08,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW09,RW09,782,6,56,47,5,,1,,,,,LRG,2,,
FULTON,60,RW10,RW10,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW11A,RW11A,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW11B,RW11B,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW12,RW12,782,6,56,47,5,,1,,,,,LRG,2,,
FULTON,60,RW13,RW13,783,6,56,48,5,,7,,,,,LRG,2,,
FULTON,60,RW13,RW13,925,6,56,48,5,,7,,,,,LRG,1,,
FULTON,60,RW15,RW15,782,6,56,47,5,,1,,,,,LRG,2,,
FULTON,60,RW16,RW16,779,6,56,48,5,,1,,,,,LRG,2,,
FULTON,60,RW17,RW17,781,6,56,48,5,,1,,,,,LRG,1,,
FULTON,60,RW18,RW18,782,6,56,47,5,,1,,,,,LRG,2,,
FULTON,60,RW19,RW19,782,6,56,47,5,,1,,,,,LRG,2,,
FULTON,60,RW20,RW20,780,6,56,51,5,,7,,,,,LRG,1,,
FULTON,60,RW21,RW21,780,6,56,51,5,,7,,,,,LRG,1,,
