ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,income_rac,income_r_1,XCOORD,YCOORD
4079308,0.82,1317,12109D,12109D,09D,09D,60,FULTON,121,black,26088.668822,-84.46317,33.776097
4079380,0.86,1235,12103C,12103C,03C,03C,60,FULTON,121,black,39291.383851,-84.453328,33.758027
4079432,0.33,1240,12103H,12103H,03H,03H,60,FULTON,121,black,35997.000025,-84.450147,33.766318
4124660,2.58,605,067OR03,067OR03,OR03,OREGON 03,33,COBB,067,,56990.648289,-84.572739,33.917318
4124869,1.21,582,067MR2A,067MR2A,MR2A,MARIETTA 2A,33,COBB,067,white,89297.679914,-84.585693,33.945026
4118021,2.34,600,067NP01,067NP01,NP01,NORTON PARK 01,33,COBB,067,,78399.940656,-84.551998,33.872292
4118177,2.5,542,067FO01,067FO01,FO01,FAIR OAKS 01,33,COBB,067,,59273.000473,-84.590124,33.896813
4295661,1.89,564,067LA01,067LA01,LA01,LASSITER 01,33,COBB,067,white,135333.297273,-84.481318,34.039339
4295749,0.96,560,067KL01,067KL01,KL01,KELL 01,33,COBB,067,white,90600.000032,-84.494086,34.069035
4295798,1.7,619,067RM01,067RM01,RM01,ROCKY MOUNT 01,33,COBB,067,white,107844.870771,-84.486065,34.051547
4295865,2.12,535,067EA02,067EA02,EA02,EASTSIDE 02,33,COBB,067,white,103993.958473,-84.472065,33.948547
4295947,1.18,636,067SO01,067SO01,SO01,SOPE CREEK 01,33,COBB,067,white,128431.999861,-84.451267,33.956086
4129892,2.05,543,067FO02,067FO02,FO02,FAIR OAKS 02,33,COBB,067,,52712.439211,-84.568461,33.891057
4129965,1.38,544,067FO04,067FO04,FO04,FAIR OAKS 04,33,COBB,067,,44912.279533,-84.550755,33.901982
4130048,1.94,583,067MR2B,067MR2B,MR2B,MARIETTA 2B,33,COBB,067,,65711.179934,-84.573846,33.929326
4289302,1.77,510,067BF02,067BF02,BF02,BELLS FERRY 02,33,COBB,067,white,88512.990192,-84.539568,34.027018
4289361,1.73,519,067BW01,067BW01,BW01,BLACKWELL 01,33,COBB,067,white,92280.849367,-84.52854,34.043702
4289422,2.55,550,067GT01,067GT01,GT01,GRITTERS 01,33,COBB,067,white,86430.056445,-84.515088,34.020263
4289508,1.12,579,067MK01,067MK01,MK01,MCCLESKEY 01,33,COBB,067,white,102494.999956,-84.508707,34.047854
4289568,1.92,601,067NS01,067NS01,NS01,NICHOLSON 01,33,COBB,067,white,98730.824213,-84.509634,34.063028
4289645,1.31,508,067AD01,067AD01,AD01,ADDISON 01,33,COBB,067,white,96407.00754,-84.500913,34.023824
4289689,0.91,625,067SI01,067SI01,SI01,SIMPSON 01,33,COBB,067,white,123586.000049,-84.476019,34.032657
4275541,1.28,590,067MR6A,067MR6A,MR6A,MARIETTA 6A,33,COBB,067,white,58686.295743,-84.505734,33.953753
4263885,2.96,589,067MR5B,067MR5B,MR5B,MARIETTA 5B,33,COBB,067,white,71131.401242,-84.539954,33.977911
4144240,2.36,554,067HY01,067HY01,HY01,HAYES 01,33,COBB,067,white,93193.964376,-84.640818,34.005751
4144356,3.46,611,067PM02,067PM02,PM02,PINE MOUNTAIN 02,33,COBB,067,white,86939.859681,-84.613536,33.977743
4144474,4.17,521,067CH02,067CH02,CH02,CHEATHAM HILL 02,33,COBB,067,white,96504.704698,-84.610787,33.957341
4244199,1.55,609,067PF01,067PF01,PF01,POWERS FERRY 01,33,COBB,067,white,72146.583733,-84.488189,33.94041
4244374,3.43,1302,12108E,12108E,08E,08E,60,FULTON,121,white,269010.312053,-84.443838,33.840467
4244438,2.37,647,067VG04,067VG04,VG04,VININGS 04,33,COBB,067,white,126661.805272,-84.466584,33.849377
4237877,2.86,592,067MR7A,067MR7A,MR7A,MARIETTA 7A,33,COBB,067,,45574.965918,-84.497718,33.92696
4228140,1.39,545,067FO05,067FO05,FO05,FAIR OAKS 05,33,COBB,067,,40611.738673,-84.540852,33.916296
4228201,3.25,581,067MR1A,067MR1A,MR1A,MARIETTA 1A,33,COBB,067,,44243.574063,-84.52347,33.937428
4221239,6.2,529,067DI01,067DI01,DI01,DOBBINS 01,33,COBB,067,,48433.565438,-84.510584,33.912575
4213327,1.87,632,067SN5A,067SN5A,SN5A,SMYRNA 5A,33,COBB,067,,49751.093611,-84.536544,33.889531
4213464,1.69,630,067SN3A,067SN3A,SN3A,SMYRNA 3A,33,COBB,067,,57525.256146,-84.513744,33.888113
4167376,1.34,587,067MR4C,067MR4C,MR4C,MARIETTA 4C,33,COBB,067,white,74968.78785,-84.603176,33.9713
4167456,3.12,557,067KE3A,067KE3A,KE3A,KENNESAW 3A,33,COBB,067,white,75715.030466,-84.60776,34.015513
4171830,1.3,585,067MR4A,067MR4A,MR4A,MARIETTA 4A,33,COBB,067,white,83951,-84.568416,33.964322
4171900,1.45,588,067MR5A,067MR5A,MR5A,MARIETTA 5A,33,COBB,067,,54417.304679,-84.531323,33.955179
4198264,2.33,634,067SN7A,067SN7A,SN7A,SMYRNA 7A,33,COBB,067,white,99052.127222,-84.533221,33.851146
4198436,2.08,631,067SN4A,067SN4A,SN4A,SMYRNA 4A,33,COBB,067,white,88558.903579,-84.523884,33.868806
4184211,1.96,541,067EP01,067EP01,EP01,EAST PIEDMONT 01,33,COBB,067,white,64825.244637,-84.548278,34.005125
4184291,1.28,555,067KE1A,067KE1A,KE1A,KENNESAW 1A,33,COBB,067,white,77015.505027,-84.600663,34.029865
4184445,5.31,512,067BG01,067BG01,BG01,BIG SHANTY 01,33,COBB,067,white,69130.72638,-84.587336,34.020082
4178077,1.38,586,067MR4B,067MR4B,MR4B,MARIETTA 4B,33,COBB,067,white,65071.698349,-84.55539,33.974875
4178201,3.08,536,067EL01,067EL01,EL01,ELIZABETH 01,33,COBB,067,white,68561.617211,-84.567317,33.987748
4149489,2.24,610,067PM01,067PM01,PM01,PINE MOUNTAIN 01,33,COBB,067,white,114203.499666,-84.637766,33.988346
4149561,1.75,556,067KE2A,067KE2A,KE2A,KENNESAW 2A,33,COBB,067,white,85698.927101,-84.627254,34.011028
4149702,1.47,594,067MS02,067MS02,MS02,MARS HILL 02,33,COBB,067,white,98446.033519,-84.655758,34.021719
4160720,1.51,507,067AC1C,067AC1C,AC1C,ACWORTH 1C,33,COBB,067,white,79031.163716,-84.645713,34.060359
4160870,1.73,558,067KE4A,067KE4A,KE4A,KENNESAW 4A,33,COBB,067,white,77266.296922,-84.62462,34.034172
4160936,1.67,559,067KE5A,067KE5A,KE5A,KENNESAW 5A,33,COBB,067,white,79632.880997,-84.631951,34.052153
4161012,2.26,514,067BK01,067BK01,BK01,BAKER 01,33,COBB,067,white,83133.409111,-84.618241,34.063163
4203249,1.68,602,067OK01,067OK01,OK01,OAKDALE 01,33,COBB,067,white,114410.028123,-84.50535,33.84769
4203435,2.03,599,067NJ01,067NJ01,NJ01,NICKAJACK 01,33,COBB,067,white,96528.866241,-84.481739,33.832632
4208674,1.89,633,067SN6A,067SN6A,SN6A,SMYRNA 6A,33,COBB,067,white,117261.09756,-84.504954,33.862559
4208817,1.17,646,067VG03,067VG03,VG03,VININGS 03,33,COBB,067,white,101153.096721,-84.484364,33.851163
4208898,1.6,645,067VG02,067VG02,VG02,VININGS 02,33,COBB,067,,85128.58318,-84.477908,33.869798
4231120,1.11,629,067SN2A,067SN2A,SN2A,SMYRNA 2A,33,COBB,067,,63168.530449,-84.493565,33.88785
4231203,1.16,628,067SN1A,067SN1A,SN1A,SMYRNA 1A,33,COBB,067,,62805.528689,-84.482406,33.88427
4269347,1.91,591,067MR6B,067MR6B,MR6B,MARIETTA 6B,33,COBB,067,white,84439.884306,-84.517156,33.985672
4269518,1.63,537,067EL02,067EL02,EL02,ELIZABETH 02,33,COBB,067,white,71124.885439,-84.522071,34.005485
4283556,1.46,539,067EL04,067EL04,EL04,ELIZABETH 04,33,COBB,067,white,69450.428327,-84.503771,33.978561
4283656,2.39,627,067SM03,067SM03,SM03,SEWELL MILL 03,33,COBB,067,white,77698.345706,-84.49,33.963906
4283787,1.6,538,067EL03,067EL03,EL03,ELIZABETH 03,33,COBB,067,white,100849.673996,-84.497528,33.997796
4283868,1.34,540,067EL05,067EL05,EL05,ELIZABETH 05,33,COBB,067,white,107569.000056,-84.482195,34.003873
4661356,4.37,948,089SM,089SM,SM,SALEM MIDDLE,44,DEKALB,089,black,67964.371477,-84.165162,33.661422
4661421,1.17,902,089MV,089MV,MV,MILLER GROVE ROAD,44,DEKALB,089,black,79162.999762,-84.162638,33.682293
4661462,0.47,809,089CC,089CC,CC,COLUMBIA ELEM,44,DEKALB,089,black,37708.542492,-84.264773,33.717856
4661502,0.83,850,089FL,089FL,FL,FLAT SHOALS LIBRARY,44,DEKALB,089,black,53082.346523,-84.2519,33.697689
4661550,1.34,819,089CM,089CM,CM,COLUMBIA MIDDLE,44,DEKALB,089,black,48321.456227,-84.260121,33.70736
4661599,0.61,959,089TC,089TC,TC,TONEY ELEM,44,DEKALB,089,black,31018.000109,-84.272787,33.726412
4661641,0.87,872,089KE,089KE,KE,KNOLLWOOD ELEM,44,DEKALB,089,black,58064.277801,-84.266517,33.745013
4661698,1.03,964,089WA,089WA,WA,WADSWORTH ELEM,44,DEKALB,089,black,39815.870019,-84.259226,33.729569
4661752,0.66,942,089SG,089SG,SG,SNAPFINGER ELEM,44,DEKALB,089,black,49201.543375,-84.247039,33.72344
4811515,1.28,1723,13566,13566,66,PINCKNEYVILLE O,67,GWINNETT,135,hispanic,43949.955751,-84.218059,33.893151
4811580,3.8,1695,13538,13538,38,PINCKNEYVILLE F,67,GWINNETT,135,hispanic,48601.443447,-84.231177,33.919591
4811658,3.16,1716,13559,13559,59,PINCKNEYVILLE N,67,GWINNETT,135,,46957.034953,-84.243181,33.93847
4811745,0.73,906,089NC,089NC,NC,NORTH HAIRSTON,44,DEKALB,089,black,60236.999929,-84.20107,33.818045
4811793,2.4,799,089BF,089BF,BF,BROCKETT ELEM,44,DEKALB,089,,58317.667546,-84.201262,33.841876
5016710,1.53,1741,13584,13584,84,LAWRENCEVILLE G,67,GWINNETT,135,,80120.332357,-84.028012,33.925902
5016783,1.33,1807,135150,135150,150,DULUTH K,67,GWINNETT,135,,33750.978766,-84.144654,33.954257
5016839,2.54,1705,13548,13548,48,DULUTH B,67,GWINNETT,135,,72921.541211,-84.127107,33.97823
5016918,2.19,1753,13596,13596,96,DULUTH G,67,GWINNETT,135,,110492.900219,-84.121069,34.008897
5017020,2.38,1729,13572,13572,72,MARTINS E,67,GWINNETT,135,,44527.095684,-84.108528,33.953062
5024274,5.56,1752,13595,13595,95,DULUTH F,67,GWINNETT,135,,80415.67377,-84.096686,33.974961
5024380,3.52,1795,135138,135138,138,DULUTH I,67,GWINNETT,135,,104633.557229,-84.106424,33.998548
5024448,4.76,1426,121JC01,121JC01,JC01,JC01,60,FULTON,121,,145436.99994,-84.140158,34.042485
5024510,3,1664,1357,1357,7,DULUTH A,67,GWINNETT,135,white,98014.009097,-84.127112,34.021336
4683409,0.69,894,089MN,089MN,MN,MEMORIAL SOUTH,44,DEKALB,089,black,41417.746584,-84.217337,33.793985
4683453,1.39,893,089MM,089MM,MM,MEMORIAL NORTH,44,DEKALB,089,black,43097.116464,-84.226937,33.800989
4683534,1.37,965,089WB,089WB,WB,WESLEY CHAPEL LIBRAR,44,DEKALB,089,black,56502,-84.2129,33.696998
4683587,1.3,954,089SS,089SS,SS,SNAPFINGER ROAD S,44,DEKALB,089,black,60566.238982,-84.195342,33.693125
4683656,1.27,886,089MF,089MF,MF,MCWILLIAMS,44,DEKALB,089,black,65251.999956,-84.184057,33.696223
4683697,2.57,889,089MI,089MI,MI,MIDDLE GROVE MIDDLE,44,DEKALB,089,black,47983.036645,-84.182102,33.714401
4683741,1.96,805,089BM,089BM,BM,BETHUNE MIDDLE,44,DEKALB,089,black,53747.6837,-84.204368,33.720716
4897053,5.86,939,089SD,089SD,SD,STONE MOUNTAIN ELEM,44,DEKALB,089,black,71286.143799,-84.144465,33.80684
4897167,2.38,973,089WN,089WN,WN,WYNBROOKE ELEM,44,DEKALB,089,black,73882.004222,-84.116967,33.793819
4897210,1.98,955,089ST,089ST,ST,STEPHENSON MIDDLE,44,DEKALB,089,black,77019.378142,-84.113632,33.774819
4897257,1.16,950,089SO,089SO,SO,SOUTH DESHON,44,DEKALB,089,black,76661.641636,-84.090648,33.773062
4897294,3.52,1721,13564,13564,64,GARNERS D,67,GWINNETT,135,black,68808.089995,-84.090116,33.79932
4677935,0.4,963,089VB,089VB,VB,VALLEY BROOK,44,DEKALB,089,,47316.00026,-84.265693,33.814388
4677979,1.8,938,089SC,089SC,SC,SHAW-ROBERT SHAW ELE,44,DEKALB,089,black,53268.773269,-84.255262,33.795291
4678058,0.34,826,089CT,089CT,CT,COVINGTON HWY,44,DEKALB,089,black,27600.00003,-84.2465,33.767044
4678088,1.71,928,089RG,089RG,RG,ROWLAND ELEM,44,DEKALB,089,black,35326.799884,-84.232608,33.762977
4678163,1.04,832,089DE,089DE,DE,DUNAIRE ELEM,44,DEKALB,089,black,58731.79109,-84.230787,33.779088
4678212,1.09,786,089AA,089AA,AA,ALLGOOD ELEM,44,DEKALB,089,black,63471.999823,-84.214289,33.778461
4678268,0.92,865,089IB,089IB,IB,INDIAN CREEK ELEM,44,DEKALB,089,black,37167.245448,-84.242465,33.793917
4678332,1.08,817,089CK,089CK,CK,CLARKSTON (CLA),44,DEKALB,089,black,37306.769438,-84.240287,33.810683
5054602,2.18,1667,13510,13510,10,CATES A,67,GWINNETT,135,white,93438.567377,-84.006342,33.86585
5054671,2.62,1738,13581,13581,81,CATES L,67,GWINNETT,135,,70051.997141,-83.989203,33.856531
5054739,3.19,1813,135156,135156,156,BAYCREEK J,67,GWINNETT,135,,80793.261453,-83.969437,33.842918
5054799,5.78,1698,13541,13541,41,BAYCREEK B,67,GWINNETT,135,,78720.270616,-83.958311,33.818352
5054869,2.91,1791,135134,135134,134,BAYCREEK F,67,GWINNETT,135,white,76728.00008,-83.966384,33.876994
5054950,1.75,1751,13594,13594,94,CATES N,67,GWINNETT,135,white,101025.320875,-84.005707,33.892057
5055013,1.65,1662,1355,1355,5,BAYCREEK A,67,GWINNETT,135,white,89086.685157,-83.984568,33.886278
4995527,1.51,1743,13586,13586,86,MARTINS F,67,GWINNETT,135,,48606.012507,-84.128335,33.936982
4995571,1.55,1691,13534,13534,34,BERKSHIRE F,67,GWINNETT,135,,58238.231217,-84.108402,33.903998
4995638,1.8,1776,135119,135119,119,BERKSHIRE O,67,GWINNETT,135,white,82742.489184,-84.093258,33.884626
4995707,1.85,1676,13519,13519,19,MARTINS C,67,GWINNETT,135,,59659.798734,-84.085203,33.907288
4995759,1.14,1700,13543,13543,43,MARTINS D,67,GWINNETT,135,,52116.175618,-84.110919,33.931292
4995799,1.78,1773,135116,135116,116,MARTINS I,67,GWINNETT,135,,62145.012094,-84.094209,33.929527
4995851,1.38,1774,135117,135117,117,MARTINS J,67,GWINNETT,135,,47118.605757,-84.090758,33.947576
4995902,2.01,1745,13588,13588,88,ROCKBRIDGE E,67,GWINNETT,135,black,56859.208318,-84.059384,33.82737
4726963,1.85,1556,121SS12,121SS12,SS12,SS12,60,FULTON,121,white,124374.241597,-84.357793,33.898676
4727036,0.33,1545,121SS07C,121SS07C,SS07C,SS07C,60,FULTON,121,white,108524.999954,-84.372563,33.915285
4727078,0.29,1544,121SS07B,121SS07B,SS07B,SS07B,60,FULTON,121,white,108524.999331,-84.372491,33.921941
4727115,0.62,1543,121SS07A,121SS07A,SS07A,SS07A,60,FULTON,121,white,84328.999961,-84.373003,33.931061
4727143,0.25,1547,121SS08B,121SS08B,SS08B,SS08B,60,FULTON,121,white,108524.991486,-84.363227,33.923809
4727163,0.26,1538,121SS02B,121SS02B,SS02B,SS02B,60,FULTON,121,white,90477,-84.377516,33.945907
4727200,0.19,1548,121SS08C,121SS08C,SS08C,SS08C,60,FULTON,121,white,84329.00014,-84.362713,33.931465
4727222,1.07,1540,121SS04,121SS04,SS04,SS04,60,FULTON,121,,74517.004304,-84.36471,33.944139
4727266,0.53,1546,121SS08A,121SS08A,SS08A,SS08A,60,FULTON,121,white,108525.000018,-84.358972,33.915373
4727313,0.64,1549,121SS08D,121SS08D,SS08D,SS08D,60,FULTON,121,white,108525.020545,-84.353232,33.925848
4727353,1.01,1572,121SS29A,121SS29A,SS29A,SS29A,60,FULTON,121,,103129.00006,-84.352959,33.945296
4727400,0.79,876,089LC,089LC,LC,LAVISTA,44,DEKALB,089,,91469.393382,-84.333706,33.821794
4606138,0.9,1281,12106J,12106J,06J,06J,60,FULTON,121,,45081.057745,-84.367944,33.787433
4606213,0.48,1276,12106E,12106E,06E,06E,60,FULTON,121,white,72178.717463,-84.371141,33.805188
4606254,0.22,1285,12106Q,12106Q,06Q,06Q,60,FULTON,121,white,74875.000142,-84.370297,33.813982
4606291,0.92,1287,12106S,12106S,06S,06S,60,FULTON,121,white,59200.570121,-84.357599,33.797854
4606367,0.35,1279,12106H,12106H,06H,06H,60,FULTON,121,white,59582.267453,-84.352953,33.786613
4606414,1.23,1275,12106D,12106D,06D,06D,60,FULTON,121,white,71373.368955,-84.356571,33.812625
4606485,2.58,882,089MB,089MB,MB,MCNAIR HIGH,44,DEKALB,089,black,66331.633326,-84.340492,33.712446
4890864,0.99,879,089LH,089LH,LH,LITHONIA HIGH,44,DEKALB,089,black,55563.999966,-84.131001,33.722165
4890917,2.06,929,089RH,089RH,RH,REDAN-TROTTI LIBRARY,44,DEKALB,089,black,49647.55742,-84.129531,33.735019
4890970,6.7,966,089WD,089WD,WD,WOODROW ROAD,44,DEKALB,089,black,56197.940504,-84.113372,33.689885
4891022,0.9,877,089LD,089LD,LD,LITHONIA (LIT),44,DEKALB,089,black,48247,-84.106531,33.71254
4891088,2.9,947,089SL,089SL,SL,STONEVIEW ELEM,44,DEKALB,089,black,43697.589429,-84.097567,33.707611
4891184,1.92,915,089PC,089PC,PC,PRINCETON ELEM,44,DEKALB,089,black,72649.000001,-84.114905,33.747357
4891226,1.41,924,089RC,089RC,RC,REDAN ELEM,44,DEKALB,089,black,72655.093784,-84.13214,33.75757
4891275,1.68,957,089SV,089SV,SV,STEPHENSON HIGH,44,DEKALB,089,black,72877.000004,-84.138719,33.779194
4597308,0.66,1309,12108L,12108L,08L,08L,60,FULTON,121,white,87289.000758,-84.396986,33.809376
4597358,0.06,1232,12102W,12102W,02W,02W,60,FULTON,121,white,87766,-84.389319,33.789206
4597386,0.43,1238,12103F,12103F,03F,03F,60,FULTON,121,white,86784.256024,-84.393855,33.792444
4597453,0.16,1219,12102A,12102A,02A,02A,60,FULTON,121,white,46303.000138,-84.383459,33.784314
4597491,0.32,1286,12106R,12106R,06R,06R,60,FULTON,121,hispanic,37734.699005,-84.382597,33.790353
4597545,0.54,1284,12106N,12106N,06N,06N,60,FULTON,121,white,109896.950179,-84.385809,33.80838
4597585,0.51,1283,12106L2,12106L2,06L2,06L2,60,FULTON,121,white,87766.00009,-84.382051,33.801497
4597635,0.16,1231,12102S,12102S,02S,02S,60,FULTON,121,,57249.891226,-84.372008,33.755457
4597696,0.06,1272,12105J,12105J,05J,05J,60,FULTON,121,black,42941.585985,-84.374938,33.762702
4592246,0.07,1213,12101I,12101I,01I,01I,60,FULTON,121,black,34378.000159,-84.386463,33.752339
4592277,0.48,1220,12102B,12102B,02B,02B,60,FULTON,121,,57686.694356,-84.388058,33.76283
4592355,0.03,1269,12105C,12105C,05C,05C,60,FULTON,121,black,34376.674844,-84.383313,33.753563
4592382,0.28,1273,12105K,12105K,05K,05K,60,FULTON,121,black,30532.561755,-84.379627,33.758482
4592445,0.07,1270,12105D,12105D,05D,05D,60,FULTON,121,,52260.490389,-84.385139,33.759415
4592483,0.05,1271,12105F,12105F,05F,05F,60,FULTON,121,white,29512,-84.380417,33.763086
4592512,0.19,1230,12102L2,12102L2,02L2,02L2,60,FULTON,121,white,100864.999874,-84.389061,33.779087
4592556,0.16,1221,12102C,12102C,02C,02C,60,FULTON,121,white,29512.001696,-84.379216,33.768023
4592598,0.27,1229,12102L1,12102L1,02L1,02L1,60,FULTON,121,hispanic,45188.972598,-84.384,33.776382
4592656,0.13,1228,12102K,12102K,02K,02K,60,FULTON,121,,42950,-84.37949,33.776936
4592696,0.44,1313,12108P,12108P,08P,08P,60,FULTON,121,white,67895.287215,-84.403035,33.796607
4592741,0.38,1308,12108K,12108K,08K,08K,60,FULTON,121,white,138803.068553,-84.404921,33.810063
4690405,0.93,822,089CP,089CP,CP,CROSSROADS,44,DEKALB,089,black,57954.985565,-84.18436,33.747837
4690467,1.32,843,089FA,089FA,FA,FAIRINGTON ELEM,44,DEKALB,089,black,48858.000026,-84.161957,33.695721
4690508,1.4,922,089PR,089PR,PR,PANOLA ROAD,44,DEKALB,089,black,39873.759637,-84.157397,33.711517
4690550,0.86,920,089PI,089PI,PI,PANOLA WAY ELEM,44,DEKALB,089,black,65558.032784,-84.177392,33.72981
4690597,0.88,974,089YA,089YA,YA,YOUNG ROAD,44,DEKALB,089,black,65615.125773,-84.178867,33.739106
4690649,0.85,934,089RM,089RM,RM,REDAN MIDDLE,44,DEKALB,089,black,50272.979265,-84.167238,33.746602
4690721,1.08,883,089MC,089MC,MC,MARBUT ELEM,44,DEKALB,089,black,55545.141678,-84.155061,33.72534
4690767,1.11,932,089RK,089RK,RK,REDAN ROAD,44,DEKALB,089,black,55080.000008,-84.152469,33.737961
4690820,1.29,968,089WG,089WG,WG,WOODRIDGE ELEM,44,DEKALB,089,black,51184.000034,-84.20399,33.752846
4690872,1.17,931,089RJ,089RJ,RJ,ROWLAND ROAD,44,DEKALB,089,black,63090.497549,-84.206141,33.769152
4696274,0.78,971,089WK,089WK,WK,WHITE OAK,44,DEKALB,089,black,47216.000031,-84.187656,33.755388
4696314,1.46,851,089FM,089FM,FM,FREEDOM MIDDLE,44,DEKALB,089,black,56095.404065,-84.187059,33.782573
4696390,0.26,916,089PE,089PE,PE,PINE LAKE (PIN),44,DEKALB,089,black,42070.049602,-84.206069,33.790641
4696424,1.35,857,089HA,089HA,HA,HAMBRICK ELEM,44,DEKALB,089,black,50233.86431,-84.207567,33.807434
4696487,1.32,926,089RE,089RE,RE,ROCKBRIDGE ELEM,44,DEKALB,089,black,41197.169034,-84.195845,33.794479
4696569,1.03,945,089SJ,089SJ,SJ,STONE MILL ELEM,44,DEKALB,089,black,36927.3545,-84.187094,33.812217
4696648,1.08,881,089MA,089MA,MA,MILLER-ELDRIDGE L MI,44,DEKALB,089,black,61031.415271,-84.174509,33.766149
4987496,2.92,1702,13545,13545,45,GARNERS B,67,GWINNETT,135,black,73877.092098,-84.087915,33.818971
4987574,1.32,1689,13532,13532,32,BERKSHIRE D,67,GWINNETT,135,white,97661.81565,-84.104362,33.868565
4987634,2.04,1668,13511,13511,11,BERKSHIRE A,67,GWINNETT,135,,48747.000192,-84.147468,33.890827
4987692,1.5,1777,135120,135120,120,BERKSHIRE P,67,GWINNETT,135,,60881.664558,-84.132885,33.901654
4987743,1.75,1766,135109,135109,109,BERKSHIRE M,67,GWINNETT,135,white,98089.307145,-84.117912,33.886332
4987808,1.43,1731,13574,13574,74,PINCKNEYVILLE Q,67,GWINNETT,135,,45760.925479,-84.140657,33.932237
4987842,1.52,1760,135103,135103,103,BERKSHIRE L,67,GWINNETT,135,,51231.414009,-84.117803,33.915835
4980233,1.18,1775,135118,135118,118,GARNERS F,67,GWINNETT,135,white,82412.762627,-84.123094,33.835845
4980290,2.11,1769,135112,135112,112,BERKSHIRE N,67,GWINNETT,135,white,77794.247137,-84.146505,33.856993
4980373,1.33,1690,13533,13533,33,BERKSHIRE E,67,GWINNETT,135,white,91737.999917,-84.138924,33.874281
4980424,1.49,1749,13592,13592,92,BERKSHIRE J,67,GWINNETT,135,white,101415.695334,-84.118557,33.867613
4980490,1.43,1706,13549,13549,49,GARNERS C,67,GWINNETT,135,white,80846.954552,-84.107355,33.83058
4980560,2.31,1671,13514,13514,14,GARNERS A,67,GWINNETT,135,white,106134.001048,-84.099541,33.847041
4627282,1.58,844,089FB,089FB,FB,FERNBANK ELEM,44,DEKALB,089,white,198544.827023,-84.323733,33.777888
4627356,0.88,841,089EG,089EG,EG,EMORY SOUTH,44,DEKALB,089,white,119116.973185,-84.34054,33.789554
4627411,0.36,866,089JA,089JA,JA,JOHNSON ESTATES (ATL,44,DEKALB,089,white,36435.58992,-84.343961,33.799783
4627457,0.99,796,089BC,089BC,BC,BRIAR VISTA ELEM,44,DEKALB,089,white,88264.167984,-84.33933,33.812715
4627524,1.08,835,089DH,089DH,DH,DRUID HILLS HIGH,44,DEKALB,089,white,134869.307608,-84.321985,33.792256
4627581,0.95,842,089ER,089ER,ER,EMORY ROAD,44,DEKALB,089,white,61829.829005,-84.318838,33.800614
4627620,1.1,875,089LB,089LB,LB,LAVISTA ROAD,44,DEKALB,089,white,75148.879687,-84.318832,33.811639
4817585,1.83,944,089SI,089SI,SI,STN MTN MIDDLE,44,DEKALB,089,black,44447.773362,-84.192264,33.826777
4817650,2.02,960,089TF,089TF,TF,TUCKER,44,DEKALB,089,white,96314.925589,-84.206665,33.867491
4817717,2.91,861,089HG,089HG,HG,HUGH HOWELL,44,DEKALB,089,,86195.768758,-84.174077,33.839565
4817787,2.57,943,089SH,089SH,SH,SMOKE RISE,44,DEKALB,089,white,117152.875737,-84.150837,33.836852
4817852,2.64,1669,13512,13512,12,BERKSHIRE B,67,GWINNETT,135,,60552.469155,-84.180053,33.874024
4817922,1.23,1805,135148,135148,148,BERKSHIRE Q,67,GWINNETT,135,,73174.953133,-84.152988,33.869626
4702609,1.44,956,089SU,089SU,SU,SOUTH HAIRSTON,44,DEKALB,089,black,60509.819442,-84.178184,33.774884
4702679,1.59,919,089PH,089PH,PH,PANOLA,44,DEKALB,089,black,63450.924165,-84.154931,33.755779
4702748,1.7,946,089SK,089SK,SK,SHADOW ROCK ELEM,44,DEKALB,089,black,72872.653368,-84.148671,33.771162
4702799,0.74,951,089SP,089SP,SP,STONE MTN CHAMPION (,44,DEKALB,089,black,43995.228424,-84.176904,33.79759
4702875,0.89,952,089SQ,089SQ,SQ,STONE MTN LIBRARY (S,44,DEKALB,089,black,64377.059447,-84.169476,33.807007
4702953,0.85,1306,12108H,12108H,08H,08H,60,FULTON,121,white,226996.999074,-84.397448,33.823236
4854352,2.69,1714,13557,13557,57,DULUTH D,67,GWINNETT,135,,68527.55909,-84.149037,33.978742
4854461,1.94,1739,13582,13582,82,DULUTH E,67,GWINNETT,135,,68022.574798,-84.160272,33.992787
4854529,1.46,1713,13556,13556,56,DULUTH C,67,GWINNETT,135,,60812.288018,-84.163502,34.006078
4854595,2.8,1438,121JC11,121JC11,JC11,JC11,60,FULTON,121,white,122981.463271,-84.211127,34.025211
4854652,1.03,1436,121JC09,121JC09,JC09,JC09,60,FULTON,121,white,120359.978589,-84.211753,34.041762
4854703,1.95,1434,121JC07,121JC07,JC07,JC07,60,FULTON,121,white,126839.488816,-84.192639,34.036961
4790699,0.56,1392,121AP12C,121AP12C,AP12C,AP12D,60,FULTON,121,,85109.957348,-84.281549,34.072502
4790744,0.67,949,089SN,089SN,SN,SHAMROCK,44,DEKALB,089,white,75154.000145,-84.273525,33.81789
4790786,0.58,907,089ND,089ND,ND,NORTHLAKE,44,DEKALB,089,white,110455.999955,-84.269875,33.831343
4790847,0.9,797,089BD,089BD,BD,BRIARLAKE ELEM,44,DEKALB,089,white,155996.999767,-84.266286,33.846199
4790927,1.51,925,089RD,089RD,RD,REHOBOTH,44,DEKALB,089,white,97723.888098,-84.256803,33.830827
