,Unnamed: 0,ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,race,avg_income,Precinct,registered_v,rep_votes,dem_votes,total,rep_p,dem_p,county,_merge
270,270.0,5110420.0,0.38,1455.0,121ML024,121ML024,ML024,ML024,60.0,FULTON,121.0,white,190426.0,ML024,86.0,47.0,3.0,50.0,0.0,0.0,FULTON,both
271,271.0,5110447.0,2.47,1458.0,121ML04B,121ML04B,ML04B,ML04B,60.0,FULTON,121.0,white,177112.0,ML04B,1031.0,440.0,133.0,581.0,0.0,0.0,FULTON,both
272,272.0,5123124.0,6.61,1452.0,121ML021,121ML021,ML021,ML021,60.0,FULTON,121.0,white,187591.0,ML021,1298.0,534.0,118.0,661.0,0.0,0.0,FULTON,both
273,273.0,5123250.0,7.55,1456.0,121ML03,121ML03,ML03,ML03,60.0,FULTON,121.0,white,190427.0,ML03,3204.0,1315.0,301.0,1645.0,0.0,0.0,FULTON,both
274,274.0,5123328.0,2.07,1467.0,121ML07A,121ML07A,ML07A,ML07A,60.0,FULTON,121.0,white,190427.0,ML07A,571.0,217.0,63.0,289.0,0.0,0.0,FULTON,both
275,275.0,5123375.0,0.73,1461.0,121ML05B,121ML05B,ML05B,ML05B,60.0,FULTON,121.0,white,190427.0,ML05B,314.0,134.0,37.0,173.0,0.0,0.0,FULTON,both
276,276.0,4572674.0,0.89,1356.0,12112B,12112B,12B,12B,60.0,FULTON,121.0,black,48162.0,12B,1884.0,42.0,819.0,874.0,0.0,0.0,FULTON,both
277,277.0,4572745.0,0.4,1370.0,12112S,12112S,12S,12S,60.0,FULTON,121.0,black,37724.0,12S,1415.0,11.0,594.0,610.0,0.0,0.0,FULTON,both
278,278.0,4572780.0,0.91,1214.0,12101J,12101J,01J,01J,60.0,FULTON,121.0,black,30444.0,01J,1925.0,21.0,744.0,773.0,0.0,0.0,FULTON,both
279,279.0,4572853.0,0.89,1206.0,12101C1,12101C1,01C1,01C1,60.0,FULTON,121.0,black,38173.0,01C1,812.0,10.0,276.0,288.0,0.0,0.0,FULTON,both
280,280.0,4572959.0,0.38,1355.0,12112A,12112A,12A,12A,60.0,FULTON,121.0,black,48162.0,12A,597.0,10.0,280.0,295.0,0.0,0.0,FULTON,both
281,281.0,4573012.0,0.97,1366.0,12112K,12112K,12K,12K,60.0,FULTON,121.0,black,29682.0,12K,2249.0,32.0,783.0,822.0,0.0,0.0,FULTON,both
282,282.0,4573078.0,0.3,1369.0,12112N,12112N,12N,12N,60.0,FULTON,121.0,black,28004.0,12N,692.0,5.0,229.0,234.0,0.0,0.0,FULTON,both
283,283.0,4573125.0,0.3,1250.0,12104B,12104B,04B,04B,60.0,FULTON,121.0,black,43957.0,04B,1757.0,15.0,332.0,353.0,0.0,0.0,FULTON,both
284,284.0,5212434.0,7.22,1712.0,13555,13555,55,SUGAR HILL D,67.0,GWINNETT,135.0,white,64396.0,SUGAR HILL D,2696.0,818.0,410.0,1275.0,0.0,0.0,GWINNETT,both
285,285.0,5212593.0,2.46,1759.0,135102,135102,102,PUCKETTS B,67.0,GWINNETT,135.0,white,79498.0,PUCKETTS B,2300.0,856.0,350.0,1247.0,0.0,0.0,GWINNETT,both
286,286.0,5207290.0,7.72,1681.0,13524,13524,24,SUGAR HILL A,67.0,GWINNETT,135.0,,73604.0,SUGAR HILL A,2695.0,705.0,371.0,1110.0,0.0,0.0,GWINNETT,both
287,287.0,4070117.0,0.86,1337.0,12110K,12110K,10K,10K,60.0,FULTON,121.0,black,40334.0,10K,1274.0,14.0,726.0,744.0,0.0,0.0,FULTON,both
288,288.0,4070173.0,0.96,1333.0,12110G,12110G,10G,10G,60.0,FULTON,121.0,black,38163.0,10G,1076.0,15.0,635.0,652.0,0.0,0.0,FULTON,both
289,289.0,4070229.0,0.72,1348.0,12111H,12111H,11H,11H,60.0,FULTON,121.0,black,44749.0,11H,564.0,4.0,282.0,287.0,0.0,0.0,FULTON,both
290,290.0,4070283.0,1.18,1336.0,12110J,12110J,10J,10J,60.0,FULTON,121.0,black,27505.0,10J,742.0,3.0,311.0,317.0,0.0,0.0,FULTON,both
291,291.0,4070328.0,0.96,1367.0,12112L,12112L,12L,12L,60.0,FULTON,121.0,black,24448.0,12L,470.0,4.0,174.0,179.0,0.0,0.0,FULTON,both
292,292.0,4070388.0,0.2,1362.0,12112G,12112G,12G,12G,60.0,FULTON,121.0,black,23800.0,12G,666.0,14.0,329.0,345.0,0.0,0.0,FULTON,both
293,293.0,4070426.0,0.61,1358.0,12112D,12112D,12D,12D,60.0,FULTON,121.0,black,23984.0,12D,961.0,6.0,342.0,351.0,0.0,0.0,FULTON,both
294,294.0,5189844.0,1.68,1798.0,135141,135141,141,SUGAR HILL G,67.0,GWINNETT,135.0,white,111178.0,SUGAR HILL G,2099.0,810.0,297.0,1152.0,0.0,0.0,GWINNETT,both
295,295.0,5189918.0,5.86,1682.0,13525,13525,25,SUGAR HILL B,67.0,GWINNETT,135.0,white,80193.0,SUGAR HILL B,3393.0,985.0,502.0,1528.0,0.0,0.0,GWINNETT,both
296,296.0,5190056.0,2.68,1746.0,13589,13589,89,SUGAR HILL E,67.0,GWINNETT,135.0,white,88062.0,SUGAR HILL E,2100.0,716.0,321.0,1081.0,0.0,0.0,GWINNETT,both
297,297.0,5190127.0,6.69,1711.0,13554,13554,54,SUGAR HILL C,67.0,GWINNETT,135.0,white,83876.0,SUGAR HILL C,3366.0,1138.0,466.0,1669.0,0.0,0.0,GWINNETT,both
298,298.0,4466510.0,0.49,1468.0,121MP01,121MP01,MP01,MP01,60.0,FULTON,121.0,white,175478.0,MP01,397.0,111.0,116.0,230.0,0.0,0.0,FULTON,both
299,299.0,5176207.0,4.02,1787.0,135130,135130,130,SUWANEE D,67.0,GWINNETT,135.0,white,111176.0,SUWANEE D,3451.0,1405.0,449.0,1899.0,0.0,0.0,GWINNETT,both
300,300.0,4309882.0,1.64,528.0,067DC01,067DC01,DC01,DICKERSON 01,33.0,COBB,67.0,white,132366.0,DICKERSON 01,2446.0,1093.0,461.0,1584.0,0.0,0.0,COBB,both
301,301.0,4309943.0,1.45,623.0,067SA01,067SA01,SA01,SANDY PLAINS 01,33.0,COBB,67.0,white,126620.0,SANDY PLAINS 01,2271.0,772.0,444.0,1269.0,0.0,0.0,COBB,both
302,302.0,4310004.0,1.5,613.0,067PP01,067PP01,PP01,POPE 01,33.0,COBB,67.0,white,133844.0,POPE 01,2668.0,1094.0,461.0,1614.0,0.0,0.0,COBB,both
303,303.0,4310058.0,0.81,575.0,067MB01,067MB01,MB01,MABRY 01,33.0,COBB,67.0,white,151583.0,MABRY 01,1511.0,727.0,224.0,977.0,0.0,0.0,COBB,both
304,304.0,4310099.0,1.07,533.0,067DV01,067DV01,DV01,DAVIS 01,33.0,COBB,67.0,white,107699.0,DAVIS 01,1697.0,609.0,309.0,938.0,0.0,0.0,COBB,both
305,305.0,4310135.0,1.44,549.0,067GM01,067GM01,GM01,GARRISON MILL 01,33.0,COBB,67.0,white,106741.0,GARRISON MILL 01,2387.0,944.0,416.0,1418.0,0.0,0.0,COBB,both
306,306.0,4310182.0,2.77,612.0,067PO01,067PO01,PO01,POST OAK 01,33.0,COBB,67.0,white,138681.0,POST OAK 01,3162.0,1357.0,448.0,1871.0,0.0,0.0,COBB,both
307,307.0,4310243.0,2.12,553.0,067HT01,067HT01,HT01,HIGHTOWER 01,33.0,COBB,67.0,white,145838.0,HIGHTOWER 01,3632.0,1496.0,666.0,2230.0,0.0,0.0,COBB,both
308,308.0,4310313.0,1.73,624.0,067SF01,067SF01,SF01,SHALLOWFORD FALLS 01,33.0,COBB,67.0,white,137689.0,SHALLOWFORD FALLS 01,,,,,,,,left_only
309,309.0,5133692.0,0.02,1460.0,121ML05A,121ML05A,ML05A,ML05A,60.0,FULTON,121.0,white,169334.0,ML05A,12.0,6.0,8.0,14.0,0.0,0.0,FULTON,both
310,310.0,5133717.0,0.97,1463.0,121ML06A,121ML06A,ML06A,ML06A,60.0,FULTON,121.0,white,89105.0,ML06A,1514.0,215.0,280.0,507.0,0.0,0.0,FULTON,both
311,311.0,5133795.0,2.54,1391.0,121AP12B,121AP12B,AP12B,AP12B,60.0,FULTON,121.0,white,163711.0,AP12B,646.0,62.0,112.0,176.0,0.0,0.0,FULTON,both
312,312.0,5133844.0,2.47,1462.0,121ML05C,121ML05C,ML05C,ML05C,60.0,FULTON,121.0,white,131507.0,ML05C,3484.0,990.0,559.0,1570.0,0.0,0.0,FULTON,both
313,313.0,5133912.0,0.22,1459.0,121ML04C,121ML04C,ML04C,ML04C,60.0,FULTON,121.0,white,184433.0,ML04C,74.0,30.0,9.0,40.0,0.0,0.0,FULTON,both
314,314.0,5133935.0,0.12,1465.0,121ML071,121ML071,ML071,ML071,60.0,FULTON,121.0,white,190427.0,ML071,82.0,28.0,13.0,42.0,0.0,0.0,FULTON,both
315,315.0,5133960.0,0.88,1464.0,121ML06B,121ML06B,ML06B,ML06B,60.0,FULTON,121.0,white,87754.0,ML06B,2279.0,440.0,499.0,963.0,0.0,0.0,FULTON,both
316,316.0,4721384.0,2.94,1551.0,121SS09B,121SS09B,SS09B,SS09B,60.0,FULTON,121.0,white,107793.0,SS09B,2931.0,1218.0,598.0,1825.0,0.0,0.0,FULTON,both
317,317.0,4721461.0,0.39,1558.0,121SS13B,121SS13B,SS13B,SS13B,60.0,FULTON,121.0,white,170781.0,SS13B,935.0,175.0,154.0,334.0,0.0,0.0,FULTON,both
318,318.0,4721504.0,0.12,1555.0,121SS11D,121SS11D,SS11D,SS11D,60.0,FULTON,121.0,,92761.0,SS11D,273.0,75.0,68.0,145.0,0.0,0.0,FULTON,both
319,319.0,4721528.0,0.47,1553.0,121SS11B,121SS11B,SS11B,SS11B,60.0,FULTON,121.0,,92760.0,SS11B,1041.0,161.0,239.0,405.0,0.0,0.0,FULTON,both
320,320.0,4721564.0,1.13,1542.0,121SS06,121SS06,SS06,SS06,60.0,FULTON,121.0,white,69192.0,SS06,1179.0,498.0,254.0,759.0,0.0,0.0,FULTON,both
321,321.0,4721614.0,1.06,1541.0,121SS05,121SS05,SS05,SS05,60.0,FULTON,121.0,,58602.0,SS05,1617.0,669.0,400.0,1080.0,0.0,0.0,FULTON,both
322,322.0,4721657.0,0.5,1564.0,121SS18A,121SS18A,SS18A,SS18A,60.0,FULTON,121.0,,71783.0,SS18A,573.0,239.0,124.0,366.0,0.0,0.0,FULTON,both
323,323.0,4721692.0,0.62,1574.0,121SS31,121SS31,SS31,SS31,60.0,FULTON,121.0,white,69229.0,SS31,912.0,278.0,221.0,503.0,0.0,0.0,FULTON,both
324,324.0,4721728.0,0.68,1539.0,121SS03,121SS03,SS03,SS03,60.0,FULTON,121.0,white,69193.0,SS03,1194.0,360.0,311.0,685.0,0.0,0.0,FULTON,both
325,325.0,4721768.0,0.53,1557.0,121SS13A,121SS13A,SS13A,SS13A,60.0,FULTON,121.0,white,94140.0,SS13A,1273.0,374.0,282.0,665.0,0.0,0.0,FULTON,both
326,326.0,4721812.0,0.91,1552.0,121SS11A,121SS11A,SS11A,SS11A,60.0,FULTON,121.0,white,98018.0,SS11A,3125.0,654.0,635.0,1313.0,0.0,0.0,FULTON,both
327,327.0,4721860.0,0.09,1554.0,121SS11C,121SS11C,SS11C,SS11C,60.0,FULTON,121.0,,101716.0,SS11C,227.0,18.0,47.0,67.0,0.0,0.0,FULTON,both
328,328.0,4721892.0,0.75,1559.0,121SS14,121SS14,SS14,SS14,60.0,FULTON,121.0,white,162671.0,SS14,1173.0,507.0,237.0,756.0,0.0,0.0,FULTON,both
329,329.0,4090002.0,0.85,1307.0,12108J,12108J,08J,08J,60.0,FULTON,121.0,white,138801.0,08J,2269.0,842.0,490.0,1345.0,0.0,0.0,FULTON,both
330,330.0,4549249.0,1.41,446.0,063FP4,063FP4,FP4,FOREST PARK 4,31.0,CLAYTON,63.0,,48873.0,FOREST PARK 4,1276.0,213.0,375.0,613.0,0.0,0.0,CLAYTON,both
331,331.0,4549326.0,4.55,443.0,063FP1,063FP1,FP1,FOREST PARK 1,31.0,CLAYTON,63.0,black,37380.0,FOREST PARK 1,2148.0,170.0,595.0,794.0,0.0,0.0,CLAYTON,both
332,332.0,4549411.0,2.41,1425.0,121HP01,121HP01,HP01,HP01,60.0,FULTON,121.0,,52696.0,HP01,2479.0,368.0,688.0,1085.0,0.0,0.0,FULTON,both
333,333.0,4549506.0,1.04,1359.0,12112E1,12112E1,12E1,12E1,60.0,FULTON,121.0,black,22402.0,12E1,1123.0,15.0,346.0,362.0,0.0,0.0,FULTON,both
334,334.0,5144364.0,2.81,1383.0,121AP05,121AP05,AP05,AP05,60.0,FULTON,121.0,white,158709.0,AP05,3703.0,1371.0,557.0,1947.0,0.0,0.0,FULTON,both
335,335.0,5144483.0,3.1,1466.0,121ML072,121ML072,ML072,ML072,60.0,FULTON,121.0,white,190427.0,ML072,870.0,331.0,97.0,430.0,0.0,0.0,FULTON,both
336,336.0,5144618.0,0.27,1388.0,121AP09B,121AP09B,AP09B,AP09B,60.0,FULTON,121.0,white,115719.0,AP09B,641.0,145.0,121.0,274.0,0.0,0.0,FULTON,both
337,337.0,4749370.0,3.86,811.0,089CE,089CE,CE,CHAMBLEE (CHA),44.0,DEKALB,89.0,,73394.0,CHAMBLEE,3408.0,725.0,829.0,1636.0,0.0,0.0,DEKALB,both
338,338.0,4749471.0,0.99,860.0,089HF,089HF,HF,HUNTLEY HILLS ELEM (,44.0,DEKALB,89.0,,65928.0,HUNTLEY HILLS ELEM,2550.0,420.0,670.0,1138.0,0.0,0.0,DEKALB,both
339,339.0,4749522.0,0.85,914.0,089PB,089PB,PB,PEACHTREE MIDDLE (DU,44.0,DEKALB,89.0,,59632.0,PEACHTREE MIDDLE,2629.0,381.0,686.0,1092.0,0.0,0.0,DEKALB,both
340,340.0,4749572.0,1.18,834.0,089DG,089DG,DG,DUNWOODY ELEM (DUN),44.0,DEKALB,89.0,white,145869.0,DUNWOODY ELEM,1654.0,732.0,344.0,1105.0,0.0,0.0,DEKALB,both
341,341.0,4749626.0,0.67,814.0,089CH,089CH,CH,CHESNUT ELEM (DUN),44.0,DEKALB,89.0,white,72004.0,CHESNUT ELEM,1914.0,333.0,466.0,833.0,0.0,0.0,DEKALB,both
342,342.0,4749683.0,0.74,961.0,089TG,089TG,TG,TILLY MILL ROAD (DUN,44.0,DEKALB,89.0,white,102101.0,TILLY MILL ROAD,1310.0,551.0,281.0,861.0,0.0,0.0,DEKALB,both
343,343.0,4749740.0,1.54,596.0,067MT03,067MT03,MT03,MT BETHEL 03,33.0,COBB,67.0,white,168311.0,MT BETHEL 03,,,,,,,,left_only
344,344.0,4003178.0,3.6,608.0,067PE01,067PE01,PE01,PEBBLEBROOK 01,33.0,COBB,67.0,black,54717.0,PEBBLEBROOK 01,3643.0,358.0,1493.0,1882.0,0.0,0.0,COBB,both
345,345.0,4003261.0,2.97,572.0,067MA02,067MA02,MA02,MABLETON 02,33.0,COBB,67.0,,59046.0,MABLETON 02,2017.0,354.0,558.0,929.0,0.0,0.0,COBB,both
346,346.0,4003418.0,5.63,518.0,067BT02,067BT02,BT02,BRYANT 02,33.0,COBB,67.0,black,40853.0,BRYANT 02,4031.0,77.0,1416.0,1515.0,0.0,0.0,COBB,both
347,347.0,4003495.0,1.5,620.0,067RS01,067RS01,RS01,RIVERSIDE 01,33.0,COBB,67.0,black,46848.0,RIVERSIDE 01,1418.0,69.0,542.0,619.0,0.0,0.0,COBB,both
348,348.0,4095535.0,5.82,509.0,067AU1A,067AU1A,AU1A,AUSTELL 1A,33.0,COBB,67.0,black,59962.0,AUSTELL 1A,3232.0,360.0,1223.0,1626.0,0.0,0.0,COBB,both
349,349.0,3991842.0,4.35,1500.0,121SC05D,121SC05D,SC05D,SC05D,60.0,FULTON,121.0,black,87960.0,SC05D,1901.0,95.0,994.0,1094.0,0.0,0.0,FULTON,both
350,350.0,3991934.0,0.95,1581.0,121UC02B,121UC02B,UC02B,UC02B,60.0,FULTON,121.0,black,99633.0,UC02B,25.0,5.0,4.0,9.0,0.0,0.0,FULTON,both
351,351.0,3991990.0,2.61,1499.0,121SC05B,121SC05B,SC05B,SC05B,60.0,FULTON,121.0,black,101950.0,SC05B,2456.0,35.0,1357.0,1397.0,0.0,0.0,FULTON,both
352,352.0,3992064.0,0.02,1505.0,121SC08C,121SC08C,SC08C,SC08C,60.0,FULTON,121.0,black,48657.0,SC08C,,,,,,,,left_only
353,353.0,3992084.0,7.09,1523.0,121SC18B,121SC18B,SC18B,SC18B,60.0,FULTON,121.0,black,101953.0,SC18B,3786.0,71.0,2333.0,2409.0,0.0,0.0,FULTON,both
354,354.0,4101823.0,2.27,524.0,067CL01,067CL01,CL01,CLARKDALE 01,33.0,COBB,67.0,black,60280.0,CLARKDALE 01,1365.0,293.0,347.0,657.0,0.0,0.0,COBB,both
355,355.0,4101935.0,1.91,616.0,067PS2A,067PS2A,PS2A,POWDER SPRINGS 2A,33.0,COBB,67.0,black,66352.0,POWDER SPRINGS 2A,2507.0,315.0,908.0,1243.0,0.0,0.0,COBB,both
356,356.0,4102050.0,4.78,526.0,067CO01,067CO01,CO01,COOPER 01,33.0,COBB,67.0,black,64283.0,COOPER 01,3622.0,472.0,1216.0,1719.0,0.0,0.0,COBB,both
357,357.0,4102159.0,2.9,604.0,067OR02,067OR02,OR02,OREGON 02,33.0,COBB,67.0,,89559.0,OREGON 02,2801.0,504.0,1024.0,1560.0,0.0,0.0,COBB,both
358,358.0,3978694.0,7.41,1516.0,121SC13B,121SC13B,SC13B,SC13B,60.0,FULTON,121.0,white,56422.0,SC13B,1806.0,59.0,957.0,1021.0,0.0,0.0,FULTON,both
359,359.0,3978805.0,0.44,1498.0,121SC05A,121SC05A,SC05A,SC05A,60.0,FULTON,121.0,white,58258.0,SC05A,494.0,8.0,278.0,290.0,0.0,0.0,FULTON,both
360,360.0,3978839.0,7.58,1515.0,121SC13A,121SC13A,SC13A,SC13A,60.0,FULTON,121.0,white,56422.0,SC13A,4603.0,95.0,2476.0,2577.0,0.0,0.0,FULTON,both
361,361.0,4084183.0,1.68,1324.0,12109K,12109K,09K,09K,60.0,FULTON,121.0,black,31091.0,09K,2102.0,9.0,612.0,623.0,0.0,0.0,FULTON,both
362,362.0,4084259.0,1.67,1326.0,12109M,12109M,09M,09M,60.0,FULTON,121.0,white,118699.0,09M,1478.0,224.0,464.0,714.0,0.0,0.0,FULTON,both
363,363.0,4084293.0,2.16,1318.0,12109E,12109E,09E,09E,60.0,FULTON,121.0,black,42531.0,09E,1904.0,28.0,720.0,755.0,0.0,0.0,FULTON,both
364,364.0,4084366.0,2.57,1314.0,12109A,12109A,09A,09A,60.0,FULTON,121.0,,100512.0,09A,2552.0,367.0,758.0,1156.0,0.0,0.0,FULTON,both
365,365.0,4084426.0,0.13,1251.0,12104C,12104C,04C,04C,60.0,FULTON,121.0,black,35651.0,04C,101.0,1.0,38.0,40.0,0.0,0.0,FULTON,both
366,366.0,4084464.0,0.49,1233.0,12103A,12103A,03A,03A,60.0,FULTON,121.0,black,27740.0,03A,1609.0,11.0,522.0,534.0,0.0,0.0,FULTON,both
367,367.0,4084507.0,0.32,1236.0,12103D,12103D,03D,03D,60.0,FULTON,121.0,black,27340.0,03D,803.0,2.0,272.0,280.0,0.0,0.0,FULTON,both
368,368.0,4084562.0,0.23,1234.0,12103B,12103B,03B,03B,60.0,FULTON,121.0,black,27406.0,03B,446.0,2.0,115.0,117.0,0.0,0.0,FULTON,both
369,369.0,4084596.0,0.77,1323.0,12109I,12109I,09I,09I,60.0,FULTON,121.0,black,40775.0,09I,1136.0,8.0,416.0,424.0,0.0,0.0,FULTON,both
370,370.0,3966274.0,2.97,506.0,067AC1B,067AC1B,AC1B,ACWORTH 1B,33.0,COBB,67.0,white,56038.0,ACWORTH 1B,3644.0,1048.0,606.0,1712.0,0.0,0.0,COBB,both
371,371.0,4108549.0,3.16,576.0,067MC01,067MC01,MC01,MACLAND 01,33.0,COBB,67.0,,70161.0,MACLAND 01,2854.0,509.0,970.0,1507.0,0.0,0.0,COBB,both
372,372.0,4108618.0,3.17,607.0,067OR05,067OR05,OR05,OREGON 05,33.0,COBB,67.0,white,115053.0,OREGON 05,3026.0,941.0,836.0,1812.0,0.0,0.0,COBB,both
373,373.0,4108657.0,3.55,562.0,067KP02,067KP02,KP02,KEMP 02,33.0,COBB,67.0,white,99899.0,KEMP 02,3186.0,1193.0,623.0,1871.0,0.0,0.0,COBB,both
374,374.0,4108708.0,2.94,606.0,067OR04,067OR04,OR04,OREGON 04,33.0,COBB,67.0,,67348.0,OREGON 04,4368.0,704.0,1469.0,2221.0,0.0,0.0,COBB,both
375,375.0,4108766.0,2.01,530.0,067DL01,067DL01,DL01,DOWELL 01,33.0,COBB,67.0,white,116142.0,DOWELL 01,2615.0,902.0,613.0,1569.0,0.0,0.0,COBB,both
376,376.0,4108814.0,4.74,522.0,067CH03,067CH03,CH03,CHEATHAM HILL 03,33.0,COBB,67.0,white,101431.0,CHEATHAM HILL 03,3233.0,1221.0,698.0,1972.0,0.0,0.0,COBB,both
377,377.0,4108873.0,3.6,571.0,067MA01,067MA01,MA01,MABLETON 01,33.0,COBB,67.0,,76526.0,MABLETON 01,3642.0,757.0,1184.0,1988.0,0.0,0.0,COBB,both
378,378.0,4113705.0,1.81,640.0,067SW02,067SW02,SW02,SWEETWATER 02,33.0,COBB,67.0,black,48164.0,SWEETWATER 02,2224.0,253.0,636.0,917.0,0.0,0.0,COBB,both
379,379.0,4113758.0,2.29,516.0,067BR02,067BR02,BR02,BIRNEY 02,33.0,COBB,67.0,white,88901.0,BIRNEY 02,2942.0,725.0,834.0,1605.0,0.0,0.0,COBB,both
380,380.0,4113820.0,1.65,515.0,067BR01,067BR01,BR01,BIRNEY 01,33.0,COBB,67.0,,81757.0,BIRNEY 01,1928.0,452.0,492.0,961.0,0.0,0.0,COBB,both
381,381.0,4113874.0,2.58,573.0,067MA03,067MA03,MA03,MABLETON 03,33.0,COBB,67.0,white,90712.0,MABLETON 03,2278.0,653.0,563.0,1252.0,0.0,0.0,COBB,both
382,382.0,4113965.0,1.37,574.0,067MA04,067MA04,MA04,MABLETON 04,33.0,COBB,67.0,white,85874.0,MABLETON 04,1286.0,480.0,294.0,802.0,0.0,0.0,COBB,both
383,383.0,3963027.0,4.3,505.0,067AC1A,067AC1A,AC1A,ACWORTH 1A,33.0,COBB,67.0,white,86606.0,ACWORTH 1A,3876.0,1105.0,797.0,1955.0,0.0,0.0,COBB,both
384,384.0,3950623.0,4.37,578.0,067ME01,067ME01,ME01,MCEACHERN 01,33.0,COBB,67.0,,80636.0,MCEACHERN 01,2333.0,686.0,678.0,1397.0,0.0,0.0,COBB,both
385,385.0,3950747.0,3.75,566.0,067LM01,067LM01,LM01,LOST MOUNTAIN 01,33.0,COBB,67.0,white,115676.0,LOST MOUNTAIN 01,2697.0,1164.0,462.0,1654.0,0.0,0.0,COBB,both
386,386.0,3950803.0,1.75,603.0,067OR01,067OR01,OR01,OREGON 01,33.0,COBB,67.0,white,113406.0,OREGON 01,1396.0,595.0,244.0,857.0,0.0,0.0,COBB,both
387,387.0,3950938.0,1.6,643.0,067VA01,067VA01,VA01,VAUGHAN 01,33.0,COBB,67.0,white,133633.0,VAUGHAN 01,,,,,,,,left_only
388,388.0,3942237.0,2.95,615.0,067PS1A,067PS1A,PS1A,POWDER SPRINGS 1A,33.0,COBB,67.0,,72507.0,POWDER SPRINGS 1A,3042.0,700.0,974.0,1722.0,0.0,0.0,COBB,both
389,389.0,3942396.0,2.36,617.0,067PS3A,067PS3A,PS3A,POWDER SPRINGS 3A,33.0,COBB,67.0,,69734.0,POWDER SPRINGS 3A,2629.0,448.0,901.0,1388.0,0.0,0.0,COBB,both
390,390.0,3942492.0,5.62,568.0,067LM03,067LM03,LM03,LOST MOUNTAIN 03,33.0,COBB,67.0,white,127437.0,LOST MOUNTAIN 03,4109.0,1672.0,630.0,2362.0,0.0,0.0,COBB,both
391,391.0,3935449.0,3.61,639.0,067SW01,067SW01,SW01,SWEETWATER 01,33.0,COBB,67.0,,71456.0,SWEETWATER 01,2385.0,641.0,687.0,1354.0,0.0,0.0,COBB,both
392,392.0,3935549.0,7.03,525.0,067CL02,067CL02,CL02,CLARKDALE 02,33.0,COBB,67.0,black,67228.0,CLARKDALE 02,3894.0,667.0,1283.0,1993.0,0.0,0.0,COBB,both
393,393.0,4136554.0,2.47,584.0,067MR3A,067MR3A,MR3A,MARIETTA 3A,33.0,COBB,67.0,,59452.0,MARIETTA 3A,4732.0,1116.0,1189.0,2383.0,0.0,0.0,COBB,both
394,394.0,4136743.0,2.82,552.0,067HR01,067HR01,HR01,HARRISON 01,33.0,COBB,67.0,white,129495.0,HARRISON 01,2321.0,1049.0,286.0,1376.0,0.0,0.0,COBB,both
395,395.0,4136802.0,1.19,561.0,067KP01,067KP01,KP01,KEMP 01,33.0,COBB,67.0,white,115967.0,KEMP 01,1682.0,795.0,243.0,1069.0,0.0,0.0,COBB,both
396,396.0,4136843.0,1.24,580.0,067ML01,067ML01,ML01,MCCLURE 01,33.0,COBB,67.0,white,98471.0,MCCLURE 01,1320.0,597.0,196.0,820.0,0.0,0.0,COBB,both
397,397.0,4154967.0,2.08,598.0,067NC01,067NC01,NC01,NORTH COBB 01,33.0,COBB,67.0,white,74359.0,NORTH COBB 01,1783.0,586.0,340.0,955.0,0.0,0.0,COBB,both
398,398.0,4193708.0,3.28,635.0,067SN7B,067SN7B,SN7B,SMYRNA 7B,33.0,COBB,67.0,,114849.0,SMYRNA 7B,4621.0,1066.0,1413.0,2545.0,0.0,0.0,COBB,both
399,399.0,4060669.0,5.72,1517.0,121SC14,121SC14,SC14,SC14,60.0,FULTON,121.0,black,42668.0,SC14,1023.0,7.0,330.0,339.0,0.0,0.0,FULTON,both
400,400.0,4060753.0,4.58,551.0,067HL01,067HL01,HL01,HARMONY-LELAND 01,33.0,COBB,67.0,,80364.0,HARMONY-LELAND 01,,,,,,,,left_only
401,401.0,4060829.0,4.56,565.0,067LI01,067LI01,LI01,LINDLEY 01,33.0,COBB,67.0,,133845.0,LINDLEY 01,3633.0,651.0,1261.0,1958.0,0.0,0.0,COBB,both
402,402.0,4040235.0,0.54,1406.0,121CP04,121CP04,CP04,CP04,60.0,FULTON,121.0,black,36599.0,CP04,117.0,1.0,22.0,23.0,0.0,0.0,FULTON,both
403,403.0,4040285.0,0.86,1403.0,121CP012,121CP012,CP012,CP012,60.0,FULTON,121.0,,39986.0,CP012,957.0,134.0,398.0,536.0,0.0,0.0,FULTON,both
404,404.0,4040357.0,2.94,1421.0,121EP03,121EP03,EP03,EP03,60.0,FULTON,121.0,black,40753.0,EP03,4829.0,129.0,2505.0,2653.0,0.0,0.0,FULTON,both
405,405.0,4040447.0,0.42,1402.0,121CP011,121CP011,CP011,CP011,60.0,FULTON,121.0,,40399.0,CP011,893.0,108.0,321.0,435.0,0.0,0.0,FULTON,both
406,406.0,4040501.0,2.41,1419.0,121EP01,121EP01,EP01,EP01,60.0,FULTON,121.0,black,42070.0,EP01,4363.0,196.0,1665.0,1891.0,0.0,0.0,FULTON,both
407,407.0,4024572.0,1.13,1525.0,121SC19B,121SC19B,SC19B,SC19B,60.0,FULTON,121.0,black,47644.0,SC19B,1090.0,18.0,517.0,539.0,0.0,0.0,FULTON,both
408,408.0,4024666.0,5.35,1422.0,121EP04,121EP04,EP04,EP04,60.0,FULTON,121.0,black,44235.0,EP04,5058.0,66.0,2106.0,2187.0,0.0,0.0,FULTON,both
